update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_flow_processing_time_norm,policy_head_weight_production_flow_reconfiguration_time_norm,policy_head_weight_production_flow_predicted_finish_time_norm,policy_head_weight_production_flow_horizon_slack_norm,policy_head_weight_sum_production_flow,policy_head_weight_entropy_production_flow,policy_head_effective_feature_count_production_flow,policy_head_weight_production_cost_fixed_reconfiguration_cost_norm,policy_head_weight_production_cost_estimated_labor_cost_norm,policy_head_weight_production_cost_estimated_downtime_cost_norm,policy_head_weight_sum_production_cost,policy_head_weight_entropy_production_cost,policy_head_effective_feature_count_production_cost,policy_head_weight_production_variance_estimated_worker_load_variance_delta_norm,policy_head_weight_sum_production_variance,policy_head_weight_entropy_production_variance,policy_head_effective_feature_count_production_variance,policy_head_weight_worker_flow_stage_duration_norm,policy_head_weight_sum_worker_flow,policy_head_weight_entropy_worker_flow,policy_head_effective_feature_count_worker_flow,policy_head_weight_worker_cost_fixed_cost_norm,policy_head_weight_worker_cost_incremental_labor_cost_norm,policy_head_weight_worker_cost_incremental_downtime_cost_norm,policy_head_weight_sum_worker_cost,policy_head_weight_entropy_worker_cost,policy_head_effective_feature_count_worker_cost,policy_head_weight_worker_variance_incremental_load_variance_norm,policy_head_weight_sum_worker_variance,policy_head_weight_entropy_worker_variance,policy_head_effective_feature_count_worker_variance,policy_head_weight_production_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_production_wait_flow,policy_head_weight_entropy_production_wait_flow,policy_head_effective_feature_count_production_wait_flow,policy_head_weight_production_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_production_wait_cost,policy_head_weight_entropy_production_wait_cost,policy_head_effective_feature_count_production_wait_cost,policy_head_weight_production_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_production_wait_variance,policy_head_weight_entropy_production_wait_variance,policy_head_effective_feature_count_production_wait_variance,policy_head_weight_worker_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_worker_wait_flow,policy_head_weight_entropy_worker_wait_flow,policy_head_effective_feature_count_worker_wait_flow,policy_head_weight_worker_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_worker_wait_cost,policy_head_weight_entropy_worker_wait_cost,policy_head_effective_feature_count_worker_wait_cost,policy_head_weight_worker_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_worker_wait_variance,policy_head_weight_entropy_worker_wait_variance,policy_head_effective_feature_count_worker_wait_variance,policy_head_gate_production_residual,policy_head_gate_worker_residual,rollback_checkpoint,rollback_discarded_transitions
11,200,219,20,20,3944,3944,0,0.0,3944,0,0.0,0,65.05304139992222,48.12702430016361,0.03156489972025156,20.12130531319417,114.28357009985484,21.992163044771832,feasibility,not_applicable,0.00011316371420698781,0.0012201275415962651,0.5071668319644467,-0.004348440182154938,0.002193563726670559,0.01610383065417409,0.9997735225385235,0.2998970576952542,0.0967741935483871,1.0153263807296753,1.3379076719284058,0.2794814109802246,0.07495931535959244,0.07834318280220032,1.2629483938217163,0.2804291844367981,0.9214227795600891,0.0001,0.2482111006975174,0.2503623962402344,0.2495759129524231,0.25185057520866394,0.9999999850988388,1.3862804848634833,3.99994449535947,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5117043256759644,0.5029325485229492,,
12,220,239,20,20,4239,4239,0,0.0,4239,0,0.0,0,69.83385729999281,50.73305380321108,0.0379963000304997,22.43380738981068,127.61154499999247,21.469226179091006,feasibility,not_applicable,-0.0008264085931230837,0.0012284119538754335,0.5252386545067402,-0.005464589037348641,0.002034547929426155,0.018540111940298507,0.9993523043483051,0.28998968744678283,0.06716417910447761,0.6756534576416016,1.3697179555892944,0.3031724989414215,0.06448215246200562,0.0793168768286705,1.305235743522644,0.311556339263916,0.9315534234046936,0.0001,0.2479962855577469,0.2502724528312683,0.2495104968547821,0.2522207200527191,0.9999999552965164,1.386275830502722,3.999925878218089,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5123957395553589,0.5030279159545898,,
13,240,259,20,20,3755,3755,0,0.0,3755,0,0.0,0,62.25968939997256,46.827588603133336,0.03743029967881739,18.34087209450081,108.12061460013501,22.038932387382225,feasibility,not_applicable,-0.00021947246297436245,0.0005715808289034797,0.5025688149666382,-0.004959370015520539,0.0010323136910733025,0.009857237907284397,0.9998997752949342,0.2585598175429692,0.059322033898305086,1.073445200920105,1.4428932666778564,0.25501716136932373,0.043621815741062164,0.055354464799165726,1.3992714881896973,0.23981772363185883,0.9528841972351074,0.0001,0.2479802370071411,0.2503550052642822,0.24953576922416687,0.2521289885044098,1.0,1.3862764573876516,3.9999283857121273,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5131443738937378,0.5029694437980652,,
14,260,279,20,20,4323,4323,0,0.0,4323,0,0.0,0,71.90227199997753,52.7990163967479,0.03337099985219538,23.078412492293864,130.77203739993274,21.329787740734318,feasibility,not_applicable,-0.0006506807677557363,0.003791071369906764,0.5150889758678043,-0.0039060341968091532,0.003194140226696618,0.02064075630486888,0.9991539975299555,0.21063219388837323,0.03676470588235294,0.7275217771530151,1.4483691453933716,0.3083428144454956,0.0332162044942379,0.0961809828877449,1.4151530265808105,0.2897639572620392,0.9027004837989807,0.0001,0.24797368049621582,0.2503725290298462,0.24961908161640167,0.25203463435173035,0.999999925494194,1.3862772732531747,3.9999316491171233,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5136202573776245,0.5029394626617432,,
15,280,299,20,20,4544,4544,0,0.0,4544,0,0.0,0,73.87713779998012,54.28969659889117,0.04215980018489063,24.257254014955834,131.80695739993826,22.092131117787094,feasibility,catastrophic_rolled_back,-0.0009943755855127958,0.005482735373014191,0.5517524948842089,-0.003770532817776564,0.0011401578134686593,0.011883802816901408,1.0002252543476267,0.23016386305992032,0.04225352112676056,1.5431110858917236,1.4728127717971802,0.3041689395904541,0.02812524512410164,0.09490174055099487,1.4446874856948853,0.2832694947719574,0.9026538729667664,0.0001,0.2479618787765503,0.2503349781036377,0.24982669949531555,0.2518764138221741,0.9999999701976776,1.3862787103560141,3.999937397434384,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5138736963272095,0.5031534433364868,C:\Users\Administrator\Projects\fatigue_aware_reconfigurable_assembly_scheduling\result\runs\e1_single_flow_seed11_resgate_m2_20260915_220640\best_feasibility_checkpoint.pt,4544
16,300,319,20,20,5492,5492,0,0.0,5492,0,0.0,0,93.01272529992275,66.92740899836645,0.04068789933808148,35.59134410042316,162.303564599948,21.510574206423875,feasibility,not_applicable,-0.0022159997254696698,0.006297911157923599,0.587386186039725,-0.004940906217386729,0.001370547189232406,0.016100178895041693,0.9993015995552373,0.24932214271190556,0.046511627906976744,1.5782557725906372,0.6941646933555603,0.4039294719696045,0.12030437588691711,0.10735714435577393,0.5738602876663208,0.38215845823287964,0.9293599724769592,5e-05,0.2488882690668106,0.25059399008750916,0.2492295354604721,0.25128820538520813,1.0,1.3862866787530879,3.9999692706508263,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5058935284614563,0.5019580125808716,,
17,320,339,20,20,4950,4950,0,0.0,4950,0,0.0,0,84.8557174000889,61.34028749726713,0.04589519998989999,31.341369110625237,145.22173150000162,21.514494461165125,feasibility,not_applicable,-0.0026264189002223504,0.006630112730094996,0.5852238469016857,-0.005163601256357744,0.0013922655993015864,0.015615894530828182,0.9995905967094959,0.29172824261089164,0.09615384615384616,1.5461574792861938,0.8105223178863525,0.3706578016281128,0.11984915286302567,0.10209482908248901,0.6906732320785522,0.35797202587127686,0.9241315722465515,5e-05,0.24886712431907654,0.2506153881549835,0.24920620024204254,0.251311331987381,1.0000000447034836,1.3862863561457952,3.9999679802317774,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5064746737480164,0.5019133687019348,,
18,340,359,20,20,4799,4799,0,0.0,4799,0,0.0,0,78.91525839990936,57.48710919986479,0.0436102997045964,27.791392003186047,143.95747319981456,21.53246817389456,feasibility,not_applicable,-0.0011845261106888452,0.0019846012714939813,0.5790359481175741,-0.00598258500918746,0.0014162093199168641,0.014902447126805782,0.9995961463451386,0.3050030931333701,0.09333333333333334,0.9874759912490845,0.9738447666168213,0.281353622674942,0.11382406949996948,0.06786121428012848,0.8600206971168518,0.29590192437171936,0.941824734210968,5e-05,0.24892501533031464,0.2507932484149933,0.2492719292640686,0.25100982189178467,1.0000000149011612,1.3862876972704146,3.9999733446909094,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5071477293968201,0.5021316409111023,,
19,360,379,20,20,5145,5145,0,0.0,5145,0,0.0,0,85.24177720001899,63.04656259645708,0.04021869949065149,29.08663200144656,150.44218249991536,21.830081294248696,feasibility,not_applicable,-0.0009337883057463684,0.005085910515957455,0.5781366917086236,-0.0041721998196509145,0.0007839372786147129,0.007233796296296296,0.9999438520566917,0.30637761384800627,0.11728395061728394,1.4537100791931152,0.9846799969673157,0.326437771320343,0.09950117766857147,0.09816201031208038,0.8851789236068726,0.3249033987522125,0.9095755219459534,5e-05,0.2490035742521286,0.25094273686408997,0.24923494458198547,0.25081872940063477,0.9999999850988388,1.3862880807260711,3.9999748785036084,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5076258778572083,0.5021202564239502,,
20,380,399,20,20,4512,4512,0,0.0,4512,0,0.0,0,75.77567310002632,54.74623130168766,0.04204280022531748,26.989092408912256,131.8457741998136,21.731858912841123,feasibility,not_applicable,0.0012270772278728619,0.0014013505256308479,0.6141742117388148,-0.004213989605720509,0.0008746903015851555,0.006932218309859155,1.0009486687854983,0.31996832698793476,0.14084507042253522,0.879676878452301,1.1789075136184692,0.2934940457344055,0.09121949970722198,0.06977486610412598,1.0876879692077637,0.3066033720970154,0.943480372428894,5e-05,0.24905012547969818,0.25107264518737793,0.24921351671218872,0.2506636679172516,0.9999999552965164,1.3862881206438387,3.999975038173679,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5080875754356384,0.5019388794898987,,
21,400,419,20,20,3996,3996,0,0.0,3996,0,0.0,0,66.00267380010337,48.56908909766935,0.03818820044398308,21.572440814226866,118.67707230011001,21.637456647962022,feasibility,not_applicable,0.0006133573543694285,0.001188219206625714,0.6255673416077144,-0.005048206900172527,0.0003885515482305357,0.001984126984126984,1.0001035919265142,0.2873141171913298,0.06349206349206349,0.7112663984298706,1.2845536470413208,0.27438583970069885,0.08101362735033035,0.07537654787302017,1.2035400867462158,0.27874115109443665,0.9245343804359436,5e-05,0.2490323781967163,0.2511233389377594,0.24922966957092285,0.25061464309692383,1.0000000298023224,1.386288034626067,3.999974694104755,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5085420608520508,0.5019803643226624,,
22,420,439,20,20,4169,4169,0,0.0,4169,0,0.0,0,68.47968520014547,50.47494370047934,0.04387130029499531,22.593654801137745,123.38384509994648,21.728986188669133,feasibility,not_applicable,0.0023922157318641744,0.0009258127077676667,0.616316193432519,-0.003308040393290646,0.0007717870634995493,0.008522727272727272,0.9995381263169375,0.290962580365665,0.06818181818181818,0.7453859448432922,1.3285009860992432,0.22286365926265717,0.06534430384635925,0.06572028249502182,1.2631566524505615,0.22362230718135834,0.9130398035049438,5e-05,0.2490830272436142,0.2512437403202057,0.24911844730377197,0.25055477023124695,0.9999999850988388,1.3862874117778732,3.9999722027285167,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5088340044021606,0.5021536946296692,,
23,440,459,20,20,4369,4369,0,0.0,4369,0,0.0,0,72.87183680012822,53.98883529682644,0.03400679980404675,24.095276297070086,129.55205429997295,21.58342069335815,feasibility,not_applicable,-0.004334454370689565,0.006431471796426247,0.633378215674041,-0.007452500440801184,0.003300646396752015,0.02644128303812898,1.000825845245002,0.2752209811106972,0.10869565217391304,0.8994846343994141,1.3637170791625977,0.2934187650680542,0.04658922925591469,0.1040915995836258,1.3171278238296509,0.2797245681285858,0.8741493225097656,5e-05,0.2492024153470993,0.2514154314994812,0.2490454763174057,0.2503367066383362,1.0000000298023224,1.3862870484471148,3.999970749415847,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5091466903686523,0.5021796226501465,,
24,460,479,20,20,5068,5068,0,0.0,5068,0,0.0,0,82.25389939988963,59.928587801987305,0.034647600492462516,29.229142792755738,150.9145211998839,21.735361876894416,feasibility,not_applicable,-0.0009221031912602484,0.004685601316668908,0.607661509886384,-0.004655917664058507,0.0010707484412705525,0.00869140625,1.0003601968288423,0.2696436284575611,0.1,0.8438562154769897,1.4005423784255981,0.29741212725639343,0.04672263190150261,0.09753184765577316,1.353819727897644,0.28583791851997375,0.8924586176872253,5e-05,0.24927611649036407,0.25156041979789734,0.2490331381559372,0.25013038516044617,1.0000000596046448,1.3862865693444846,3.999968833019799,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5095930099487305,0.5023508667945862,,
25,480,499,20,20,4600,4600,0,0.0,4600,0,0.0,0,77.03000609995797,56.208989300066605,0.032067400170490146,24.661136494250968,133.75419889995828,21.823267070707825,feasibility,not_applicable,-0.0007974945442078428,0.005283496564516099,0.6014863958375322,-0.004170610097288672,0.0005867835065550429,0.0028366815531626344,0.9995190997918447,0.26335457645149696,0.041666666666666664,1.8504403829574585,1.4292861223220825,0.31044304370880127,0.030939219519495964,0.09151387214660645,1.3983469009399414,0.289146363735199,0.9131019711494446,5e-05,0.24939818680286407,0.25170257687568665,0.24909476935863495,0.24980449676513672,1.0000000298023224,1.3862861459428326,3.999967139426746,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.509965717792511,0.5023720860481262,,
26,500,519,20,20,4200,4200,0,0.0,4200,0,0.0,0,70.54778360016644,52.19422959838994,0.04094540001824498,22.36910979798995,122.33271780004725,21.77514040823282,feasibility,not_applicable,-0.00043073313480073756,0.0009871806515465405,0.6251446853081385,-0.0061885891923201125,0.00094126162531955,0.007930871212121212,0.9989233387239052,0.268951136788184,0.045454545454545456,0.7948336005210876,1.455244779586792,0.2919342517852783,0.03067064844071865,0.06037868559360504,1.4245742559432983,0.3010745644569397,0.9572243094444275,5e-05,0.24942247569561005,0.2517291009426117,0.24915571510791779,0.2496926635503769,0.9999999552965164,1.3862860941960229,3.999966932441213,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5101770162582397,0.5024624466896057,,
27,520,539,20,20,4059,4059,0,0.0,4059,0,0.0,0,66.52148390002549,49.02403290383518,0.036657899618148804,21.42307049781084,121.12017020001076,21.631657530774323,feasibility,not_applicable,-0.0015485484109376557,0.00044089496191190847,0.6318525550886989,-0.007646626270798151,0.0005664823534345942,0.00341796875,0.9999748091213405,0.2383057046099566,0.0,0.4857833981513977,1.4619523286819458,0.2982693910598755,0.016678661108016968,0.03587701544165611,1.4452736377716064,0.30035388469696045,0.985531747341156,5e-05,0.2492695450782776,0.25158482789993286,0.2490689754486084,0.25007668137550354,1.0000000298023224,1.38628654415679,3.999968732269807,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5100218057632446,0.50252765417099,,
28,540,559,20,20,4744,4744,0,0.0,4744,0,0.0,0,79.85688420012593,59.44971990166232,0.04271720047108829,25.17934718960896,138.3961717998609,21.73623630727208,feasibility,not_applicable,-0.00428006915996472,0.0035159346171227904,0.5981188430388769,-0.008503289325162769,0.00024311757336060205,0.0015625,0.9995725055535635,0.20234705835580827,0.04,1.1434801816940308,1.450174331665039,0.3020961880683899,0.011904209852218628,0.07342787086963654,1.438270092010498,0.28222715854644775,0.9409212470054626,5e-05,0.24933549761772156,0.25166505575180054,0.24917247891426086,0.24982690811157227,0.9999999403953552,1.3862864906010146,3.999968518048386,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.510144054889679,0.5025753974914551,,
29,560,579,20,20,4774,4774,0,0.0,4774,0,0.0,0,79.18259390001185,58.71309399907477,0.034947900800034404,26.637717394158244,140.66691109980457,21.71485444101403,feasibility,not_applicable,0.0006016599262754122,0.00043934769918754074,0.6174418884515762,-0.005353085117725034,0.000873611754796002,0.010208333333333333,1.0000452144940695,0.26908138712247215,0.06666666666666667,0.8063400387763977,1.4998923540115356,0.28484129905700684,0.017668914049863815,0.03221520781517029,1.4822235107421875,0.28400328755378723,0.9872086644172668,5e-05,0.24929171800613403,0.25161194801330566,0.24919116497039795,0.24990516901016235,1.0,1.3862868433951165,3.9999699292139357,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5100805759429932,0.502832293510437,,
30,580,599,20,20,4165,4165,0,0.0,4165,0,0.0,0,69.51941639999859,50.423717197496444,0.03763630031608045,22.60644500167109,121.95351679995656,21.75242176736537,feasibility,not_applicable,0.008283736551124039,0.009696544872095921,0.6683305531288638,0.006448704435377184,0.0004533185398637822,0.0033143939393939395,0.9997380524873734,0.2897564001155622,0.16666666666666666,1.419693946838379,1.472251057624817,0.33807146549224854,-0.0004352240066509694,0.11076164245605469,1.4726864099502563,0.2919948995113373,0.8926599621772766,5e-05,0.24929271638393402,0.25165852904319763,0.24900493025779724,0.2500438392162323,1.0000000149011612,1.3862858893156271,3.9999661129264887,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0000000298023224,1.0986122916069845,3.0000000088166243,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.510156512260437,0.5029527544975281,,
