update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_total_reconfiguration_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_production_future_configuration_reuse_value_norm,policy_head_weight_production_configuration_opportunity_cost_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_fatigue_headroom_ratio,policy_head_weight_worker_total_incremental_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_weight_worker_qualification_opportunity_cost_norm,policy_head_weight_worker_recovery_eta_norm,policy_head_weight_worker_remaining_service_capacity_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
11,100,109,10,10,2148,2148,0,0.0,2148,0,0.0,0,12.328385699976934,7.799489599914523,3.9016139999730512,1.9637823011144064,23.059016600018367,60.69956708860445,quality,not_promoted,-0.0010527393178028218,0.0013635546206120018,0.5291747310582329,-0.005662709385540117,0.002266406679101398,0.034313725499326694,1.0003155224463518,0.3340185394181925,0.14705882352941177,0.8885062336921692,1.3219995498657227,0.23262082040309906,0.060523416846990585,0.06184041500091553,1.2614762783050537,0.23285932838916779,0.9293279647827148,0.0001,-0.3003857731819153,-0.30505338311195374,-0.30504414439201355,0.30355575680732727,0.19837187230587006,-0.20480932295322418,-0.29915863275527954,0.2995279133319855,-0.25005674362182617,-0.19926469027996063,-0.20074066519737244,-0.14996770024299622,0.14979049563407898,0.01808616705238819,0.017947854474186897,0.01798621006309986,0.01798621006309986
12,110,119,10,10,2840,2840,0,0.0,2840,0,0.0,0,17.350580800004536,11.127457699680235,3.9797284999804106,2.359434100711951,30.98233299999265,58.759130718913234,quality,catastrophic_rolled_back,-0.001539522543963459,0.0010598388190070787,0.4614921924140718,-0.005624525181742178,0.0022010979294362996,0.033217592620187336,1.0020017060968611,0.31117707275682027,0.13333333333333333,0.8066573739051819,1.385061264038086,0.2408490926027298,0.045863762497901917,0.058023322373628616,1.3391975164413452,0.24845203757286072,0.9419616460800171,0.0001,-0.3006068170070648,-0.30538666248321533,-0.3053756356239319,0.30406588315963745,0.19862544536590576,-0.2049677073955536,-0.29885852336883545,0.299851655960083,-0.24943046271800995,-0.19941963255405426,-0.201116681098938,-0.1500277817249298,0.14996463060379028,0.018084872514009476,0.017980407923460007,0.01798621006309986,0.01798621006309986
13,120,129,10,10,2310,2310,0,0.0,2310,0,0.0,0,12.281926900002873,8.478413699602243,3.22514150000643,2.0675143004918937,24.15213240002049,63.40221332401791,quality,not_promoted,-0.0030992455730164373,0.0014548984409712658,0.5168947492902344,-0.007540743502259657,0.0015213463789346075,0.022592905405405407,0.9996001760701876,0.4731334491154632,0.2702702702702703,2.7831811904907227,1.2643736600875854,0.23336495459079742,0.07424906641244888,0.0672781690955162,1.1901246309280396,0.24084900319576263,0.9168854355812073,0.0001,-0.3001352548599243,-0.3051688075065613,-0.3052003085613251,0.30341389775276184,0.1982557326555252,-0.20459799468517303,-0.2991515100002289,0.2996996343135834,-0.2500450313091278,-0.1993984580039978,-0.2008976936340332,-0.15044453740119934,0.14990092813968658,0.018079275265336037,0.017946744337677956,0.01798621006309986,0.01798621006309986
14,130,139,10,10,2203,2203,0,0.0,2203,0,0.0,0,12.543635599984555,7.872745799657423,4.032227499992587,1.9861095005471725,22.714448100014124,62.482125198428825,quality,not_promoted,0.0007812664844095707,0.0010934240966370063,0.5142060663018908,-0.0038140824497012154,0.0019405204270567212,0.02686838624732835,0.9997708618640899,0.3167485118976661,0.11428571428571428,1.3371891975402832,1.321843147277832,0.24401910603046417,0.05716988444328308,0.06277438253164291,1.264673113822937,0.24641917645931244,0.933821439743042,0.0001,-0.3000052869319916,-0.305802583694458,-0.3058943450450897,0.3038031756877899,0.19812007248401642,-0.20524783432483673,-0.2992616891860962,0.2998683452606201,-0.25042930245399475,-0.1993119865655899,-0.2008853554725647,-0.1503344476222992,0.1500394344329834,0.018071409314870834,0.01796015352010727,0.01798621006309986,0.01798621006309986
15,140,149,10,10,2090,2090,0,0.0,2090,0,0.0,0,10.94866729999194,7.529550999897765,2.6763436000037473,1.843475599453086,21.854622200015,63.713122429369704,quality,not_promoted,0.0009340607899833809,0.0009989609190432186,0.5239334512840618,-0.0038057923366343884,0.0014855073342473727,0.018589917034136528,0.9997511289336465,0.333931910043413,0.12121212121212122,0.8695964813232422,1.3688774108886719,0.23893573880195618,0.0474926233291626,0.05807545408606529,1.3213849067687988,0.23895986378192902,0.9409223794937134,0.0001,-0.2999800443649292,-0.3057421147823334,-0.3058202266693115,0.3036172389984131,0.19808430969715118,-0.20530851185321808,-0.29944977164268494,0.3000836968421936,-0.2503179609775543,-0.19913271069526672,-0.2010357826948166,-0.15025641024112701,0.15014225244522095,0.01806650683283806,0.0179602038115263,0.01798621006309986,0.01798621006309986
16,150,159,10,10,2334,2334,0,0.0,2334,0,0.0,0,21.635612500016578,8.583867099601775,12.762040000001434,1.9973911000124644,27.227351400011685,47.766238756520664,quality,not_promoted,-0.0001453941536916269,0.0007167395689631687,0.5430970340967178,-0.005217993934009527,0.0016597869107499719,0.021621621692100086,0.9988642504086366,0.28419306119148796,0.08108108108108109,0.7534225583076477,1.3747076988220215,0.22415868937969208,0.04682717099785805,0.05169517174363136,1.3278803825378418,0.2265063226222992,0.946815013885498,0.0001,-0.2998664975166321,-0.3055334687232971,-0.3056093156337738,0.3034117519855499,0.19843386113643646,-0.205315500497818,-0.2997697591781616,0.300376832485199,-0.25034499168395996,-0.19909192621707916,-0.20108480751514435,-0.15041762590408325,0.1502848118543625,0.01804550178349018,0.017948433756828308,0.01798621006309986,0.01798621006309986
17,160,169,10,10,2218,2218,0,0.0,2218,0,0.0,0,12.358522399998037,7.972483600024134,3.4635074000107124,2.1726853000873234,22.500903200008906,63.626980703880506,quality,not_promoted,-0.0002909000696880477,0.0005285000443109311,0.5349720976182393,-0.005376370856538415,0.001733993090290044,0.025669642857142856,0.9995191821030208,0.3033468701477562,0.15714285714285714,0.8012985587120056,1.426802158355713,0.22267720103263855,0.028096701949834824,0.041997507214546204,1.3987054824829102,0.2077587991952896,0.9644290208816528,0.0001,-0.2998204827308655,-0.30594101548194885,-0.3059846758842468,0.30370619893074036,0.19804391264915466,-0.20574218034744263,-0.29964134097099304,0.3002852201461792,-0.2499084621667862,-0.1991349160671234,-0.20101211965084076,-0.15047316253185272,0.15026487410068512,0.018028175458312035,0.01798183098435402,0.01798621006309986,0.01798621006309986
18,170,179,10,10,1873,1873,0,0.0,1873,0,0.0,0,9.894713099987712,6.715146500093397,2.5155425999546424,1.7309646001376677,18.101244099991163,66.90251691059926,quality,not_promoted,-0.004444048072521885,0.00046909829955742074,0.5537734245260556,-0.009747232721808056,0.001557891320893153,0.020052083333333335,1.0006445566813151,0.29839018943409124,0.11666666666666667,0.8847569823265076,1.4903957843780518,0.2672387361526489,0.014334237203001976,0.04169762507081032,1.4760617017745972,0.2580307722091675,0.9756541848182678,0.0001,-0.29998520016670227,-0.3063671290874481,-0.30632004141807556,0.30394554138183594,0.19796529412269592,-0.20578983426094055,-0.2998615503311157,0.3006085157394409,-0.24997073411941528,-0.19931600987911224,-0.2011103481054306,-0.15033993124961853,0.150448277592659,0.018025655299425125,0.01797332800924778,0.01798621006309986,0.01798621006309986
19,180,189,10,10,1987,1987,0,0.0,1987,0,0.0,0,10.302361300011398,6.8976098001003265,2.4636959999916144,1.8812069988343865,18.779770799999824,68.323738891181,quality,not_promoted,-0.007091280829627067,0.00032909461651797756,0.532945261336863,-0.012256186615559272,0.0020496771176112816,0.025390625,0.999230376444757,0.2908030893886462,0.078125,1.8099700212478638,1.4657355546951294,0.2679944336414337,0.007175532169640064,0.03305668383836746,1.4585599899291992,0.2629568874835968,0.9847851991653442,0.0001,-0.3004503846168518,-0.3069852590560913,-0.3068501949310303,0.3046318292617798,0.19800393283367157,-0.20610959827899933,-0.2998630404472351,0.3006642460823059,-0.24991901218891144,-0.19942592084407806,-0.2011304795742035,-0.15037141740322113,0.15048669278621674,0.018010368570685387,0.01796484738588333,0.01798621006309986,0.01798621006309986
20,190,199,10,10,1935,1935,0,0.0,1935,0,0.0,0,9.904670400021132,6.76376050003455,2.2547542999964207,1.8964325995766558,18.550514499976998,68.00166671909861,quality,not_promoted,0.005831572046924022,0.00026501737128485056,0.5406135676368591,0.0005579449446691621,0.00036411962942257823,0.0010080645161290322,0.9995903459287458,0.2887804117053747,0.11290322580645161,1.0584741830825806,1.476940631866455,0.2853517532348633,0.0006598130566999316,0.024154970422387123,1.4762808084487915,0.28674039244651794,0.9928343892097473,0.0001,-0.3004622459411621,-0.30738186836242676,-0.30725499987602234,0.3048701584339142,0.19801956415176392,-0.2062235176563263,-0.2999861240386963,0.30085811018943787,-0.24985761940479279,-0.1995825469493866,-0.20122186839580536,-0.15061548352241516,0.15060670673847198,0.018010633066296577,0.017970971763134003,0.01798621006309986,0.01798621006309986
21,200,209,10,10,2015,2015,0,0.0,2015,0,0.0,0,10.54907639999874,7.1230287997750565,2.6457588000630494,1.8873614010517485,19.54586929999641,66.95476443409315,quality,catastrophic_rolled_back,-0.0026682183233788237,0.0002510390668248874,0.5512383454479277,-0.008055080543272197,0.0016232929899757664,0.020751953125,0.9985166480764747,0.20164431957527995,0.015625,0.6312795877456665,1.4850739240646362,0.28337231278419495,0.0019059694604948163,0.023492878302931786,1.483168125152588,0.28332793712615967,0.9931268095970154,0.0001,-0.3003990948200226,-0.3081391453742981,-0.3079625368118286,0.30526506900787354,0.19802740216255188,-0.20666815340518951,-0.29966625571250916,0.3003413677215576,-0.2495979368686676,-0.19986800849437714,-0.20119841396808624,-0.1505487710237503,0.15035662055015564,0.018006522208452225,0.017981747165322304,0.01798621006309986,0.01798621006309986
22,210,219,10,10,1916,1916,0,0.0,1916,0,0.0,0,10.791232100018533,6.757882300240453,3.294905500020832,1.8081081002601422,18.107896700006677,66.29957647714033,quality,not_promoted,-0.0002429288656761249,0.0003573662444978254,0.5449030667543411,-0.005513276625424624,0.0011472270144925764,0.011232638917863368,0.9993589848279953,0.24857116571317117,0.03333333333333333,1.1491729021072388,1.5002930164337158,0.287440687417984,0.004010119941085577,0.02893821708858013,1.4962828159332275,0.28683188557624817,0.9898644685745239,0.0001,-0.3004615306854248,-0.30776357650756836,-0.3074532747268677,0.30521759390830994,0.19815519452095032,-0.20648591220378876,-0.29995161294937134,0.300396203994751,-0.24981558322906494,-0.19960394501686096,-0.20121879875659943,-0.1504814177751541,0.15033702552318573,0.018027424812316895,0.01797076128423214,0.01798621006309986,0.01798621006309986
23,220,229,10,10,6943,6943,0,0.0,6943,0,0.0,0,66.17843979998725,33.31393970010686,3.392138499999419,10.4824801007926,70.92720659999759,50.6397816742343,quality,not_promoted,-0.00026265905695805036,0.013841376034529567,0.15746131841811017,0.005083415069865114,0.00028965590702290507,0.0020068807339449542,1.0002413927961926,0.2930132358104264,0.1651376146788991,1.1811109781265259,1.6053178310394287,0.21449509263038635,-0.006389752961695194,0.1175476685166359,1.6117074489593506,0.1801901012659073,0.6996737718582153,0.0001,-0.30055147409439087,-0.3077755272388458,-0.30744469165802,0.3052235245704651,0.19817958772182465,-0.2064865082502365,-0.29996228218078613,0.3002799451351166,-0.24973031878471375,-0.19968712329864502,-0.20132045447826385,-0.1505308598279953,0.15027377009391785,0.018024900928139687,0.01796843111515045,0.01798621006309986,0.01798621006309986
24,230,239,10,10,1923,1923,0,0.0,1923,0,0.0,0,10.657686799997464,6.788259400025709,2.8813155999523588,1.7129657996702008,20.244787300005555,62.22802723746356,quality,not_promoted,-0.014017344662739385,0.00026585252154261743,0.5307324086466143,-0.01919174112469679,0.0016844430587474152,0.025705645161290324,1.0009052474652567,0.18539649608635134,0.016129032258064516,0.596487283706665,1.5572930574417114,0.2828124463558197,-0.0025382169988006353,0.026408439502120018,1.5598313808441162,0.2795834243297577,0.9912805557250977,0.0001,-0.3007376790046692,-0.3078354001045227,-0.30750563740730286,0.3053707778453827,0.19816134870052338,-0.20656028389930725,-0.3004850149154663,0.30084338784217834,-0.24964840710163116,-0.20002754032611847,-0.20140713453292847,-0.15068478882312775,0.15054109692573547,0.018018748611211777,0.01795743778347969,0.01798621006309986,0.01798621006309986
25,240,249,10,10,1767,1767,0,0.0,1767,0,0.0,0,9.080988000001526,6.067628500139108,2.2348263999738265,1.5909564002940897,16.008901900000637,70.42677377391949,quality,not_promoted,0.003563606196881405,0.000177874350941108,0.5227791991616998,-0.0015752475259692542,0.0018887466119070137,0.024911286641976664,0.9998145784650531,0.21511811157688498,0.10714285714285714,0.8355622291564941,1.501965045928955,0.2957698106765747,-0.01018491480499506,0.015027343295514584,1.5121498107910156,0.29482242465019226,0.9974185824394226,0.0001,-0.30082207918167114,-0.30798688530921936,-0.30767127871513367,0.30561843514442444,0.19832836091518402,-0.20664840936660767,-0.3005407452583313,0.3009869456291199,-0.2495247721672058,-0.20008575916290283,-0.201538547873497,-0.15072517096996307,0.15064974129199982,0.0180173609405756,0.01796123757958412,0.01798621006309986,0.01798621006309986
26,250,259,10,10,2460,2460,0,0.0,2460,0,0.0,0,15.46226519998163,9.329337099887198,4.788456000038423,2.1816216996812727,23.63132799998857,62.92591186020412,quality,not_promoted,0.003950319342458477,0.00015537188576276187,0.4144477309324803,-0.00011647253249509212,0.001215542337400294,0.013621794871794872,0.9999109842838385,0.24873190057965425,0.10256410256410256,1.7833565473556519,1.5114333629608154,0.29256874322891235,-0.0025699513498693705,0.016748670488595963,1.5140033960342407,0.29011303186416626,0.9967227578163147,0.0001,-0.30133897066116333,-0.3085173964500427,-0.3082161247730255,0.306665301322937,0.19838853180408478,-0.2072000950574875,-0.30061399936676025,0.30125120282173157,-0.2493533492088318,-0.2005843222141266,-0.20171332359313965,-0.15090903639793396,0.1507812738418579,0.018023941665887833,0.017983868718147278,0.01798621006309986,0.01798621006309986
27,260,269,10,10,2189,2189,0,0.0,2189,0,0.0,0,14.8192022999865,8.229106200044043,4.486482700012857,1.902489300526213,21.328638599981787,60.55686717382671,quality,not_promoted,0.006747709214687347,0.00016306405492027157,0.42341655279908863,0.002595076856336423,0.0003195877140959575,0.0033482142857142855,1.0000757558005198,0.2265812671078103,0.05714285714285714,0.7101843357086182,1.5212819576263428,0.27638378739356995,-0.004001248627901077,0.015326645225286484,1.5252830982208252,0.27799612283706665,0.9969248175621033,0.0001,-0.30129802227020264,-0.30829423666000366,-0.3079944849014282,0.3064984083175659,0.19839654862880707,-0.20689164102077484,-0.3005921542644501,0.301995187997818,-0.2495023012161255,-0.20122432708740234,-0.20205122232437134,-0.15116825699806213,0.15118306875228882,0.018031565472483635,0.018012503162026405,0.01798621006309986,0.01798621006309986
28,270,279,10,10,2019,2019,0,0.0,2019,0,0.0,0,20.645335999986855,7.316801900131395,12.312659600022016,1.742456499749096,19.99998439999763,49.67361507133723,quality,not_promoted,-0.0007487461989512667,0.00014810768630013627,0.522075355052948,-0.0058954461419489235,0.0003574193169697537,0.004150390625,1.0001924680545926,0.22484125511255115,0.109375,0.8068044781684875,1.529007077217102,0.28071558475494385,-0.0023459438234567642,0.015800707042217255,1.5313529968261719,0.28323593735694885,0.9968317747116089,0.0001,-0.301904559135437,-0.3086375892162323,-0.30829480290412903,0.30684348940849304,0.19841010868549347,-0.20705650746822357,-0.3006543517112732,0.30256587266921997,-0.24925419688224792,-0.2015073448419571,-0.20227186381816864,-0.15128956735134125,0.15150491893291473,0.01800074428319931,0.018039871007204056,0.01798621006309986,0.01798621006309986
29,280,289,10,10,6660,6660,0,0.0,6660,0,0.0,0,66.85041340001044,32.617028299486265,4.825402200018289,9.66696550018969,66.59555960001308,49.90783798323256,quality,not_promoted,-0.000590623997240549,0.012692656667855946,0.15085668216149012,0.004247137821567733,0.00023730590362988768,0.0017113095238095238,1.0002705642155238,0.3126588614214034,0.17142857142857143,1.2169419527053833,1.6347758769989014,0.2343285232782364,-0.010282529518008232,0.11041272431612015,1.6450583934783936,0.19942574203014374,0.7779821157455444,0.0001,-0.30200880765914917,-0.30863678455352783,-0.30829569697380066,0.30683913826942444,0.19843801856040955,-0.20704787969589233,-0.30064481496810913,0.30260536074638367,-0.24924275279045105,-0.20158876478672028,-0.20232008397579193,-0.15133140981197357,0.15152542293071747,0.017992278560996056,0.018045498058199883,0.01798621006309986,0.01798621006309986
30,290,299,10,10,2343,2343,0,0.0,2343,0,0.0,0,12.614398999983678,8.548297299887054,3.197968300024513,2.1422776012623217,26.07558330000029,60.55831149865816,quality,not_promoted,-0.002403469504536809,0.00023875628579156223,0.4970734469793938,-0.0072548258797945206,0.0017539130742472873,0.024628594945612793,1.0007865171174746,0.23039029417811213,0.06756756756756757,0.9564875960350037,1.5475573539733887,0.2750961184501648,-0.0030470399651676416,0.011651982553303242,1.5506045818328857,0.27615973353385925,0.9982059597969055,0.0001,-0.30174028873443604,-0.30910471081733704,-0.30880841612815857,0.3068861961364746,0.19816084206104279,-0.20748290419578552,-0.3004264831542969,0.30260634422302246,-0.24871313571929932,-0.20199580490589142,-0.202504962682724,-0.15149463713169098,0.15153425931930542,0.01799357682466507,0.018056027591228485,0.01798621006309986,0.01798621006309986
