update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,preference_stage,e2_7_safety_replay_pass,e2_7_safety_replay_rollback,failure_reason,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_control_evaluated_state_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,counterfactual_flow_cost_flip_count,counterfactual_flow_cost_flip_rate,counterfactual_flow_variance_flip_count,counterfactual_flow_variance_flip_rate,counterfactual_coefficient_mean,counterfactual_gate_loss,production_pair_loss,production_pair_eligible_count,production_pair_control_evaluated_state_count,production_pair_correct_count,production_pair_correct_rate,worker_variance_loss,worker_variance_eligible_count,worker_variance_control_evaluated_state_count,worker_variance_correct_count,worker_variance_correct_rate,canonical_teacher_kl,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
11,200,219,20,20,3797,3797,0,0.0,3797,0,0.0,0,55.74364780000178,25.067375799946603,0.19754950000424287,28.05198119992565,47.607387500000186,36.738867578619484,quality,,,False,,catastrophic_rolled_back,-0.0012535001616925002,0.0010978447336431904,0.5985157124698162,-0.006689734240838637,0.00242804359774406,0.026829117070883514,1.0001203080018362,0.31371924097960197,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1871107816696167,1.3938071727752686,0.28326547145843506,0.03967490792274475,0.06726748496294022,1.3541322946548462,0.28590741753578186,0.9436072707176208,0.0001,-0.29907646775245667,-0.30905258655548096,-0.20701883733272552,-0.20638695359230042,-0.2060062140226364,0.3047216236591339,-0.2999251186847687,-0.3003687858581543,-0.19941172003746033,-0.20010219514369965,-0.20027077198028564,0.018056726083159447,0.1253230720758438,0.01798621006309986,0.11929808557033539
12,220,239,20,20,4020,4020,0,0.0,4020,0,0.0,0,57.225601000001916,27.360615500037966,0.22485099999903468,27.947602899977937,53.399015200000576,36.33910912497168,quality,,,False,,pending,-0.0007540600315209419,0.0016372344227478144,0.5028347966689912,-0.004963790395459722,0.0014380223149182423,0.01763774420592993,0.9996980272588276,0.3286538675782226,0.10317460317460317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693866491317749,1.2830334901809692,0.31646883487701416,0.07169438898563385,0.08178488910198212,1.2113391160964966,0.3365757465362549,0.9332141876220703,0.0001,-0.2993081212043762,-0.30845266580581665,-0.2063402235507965,-0.20597611367702484,-0.2056172788143158,0.3045153021812439,-0.29973840713500977,-0.30121085047721863,-0.1989237368106842,-0.19993217289447784,-0.20100508630275726,0.01811792515218258,0.12485434859991074,0.01798621006309986,0.1195015087723732
13,240,259,20,20,3604,3604,0,0.0,3604,0,0.0,0,42.92781489999834,24.623254399997677,0.21359850000226288,23.56738859991674,45.74109300000055,40.645589140046745,quality,,,False,,pending,5.10542539128086e-05,0.009950536048946608,0.540192107882416,-0.0003755984525604729,0.0014600040203572064,0.01493969298245614,1.0000261962413788,0.3629860168551667,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9681122303009033,1.3235156536102295,0.2791088819503784,0.0427975133061409,0.12180200219154358,1.2807180881500244,0.24993279576301575,0.8095585107803345,0.0001,-0.2996366620063782,-0.30830588936805725,-0.20626595616340637,-0.20587316155433655,-0.20551705360412598,0.30464616417884827,-0.29958444833755493,-0.30147767066955566,-0.19886545836925507,-0.19975359737873077,-0.20095978677272797,0.01814975030720234,0.12466713041067123,0.01798621006309986,0.1195240244269371
14,260,279,20,20,4169,4169,0,0.0,4169,0,0.0,0,60.38239809999868,29.91424840004038,0.1989969000023848,27.723089599923696,52.91523899999811,36.79688391312548,quality,,,False,,pending,0.0022062072671498313,0.0012708681699057872,0.5195815928957679,-0.0023541748100383716,0.0013890694054459868,0.017637310606060608,0.9997311527981902,0.3327075402732148,0.20454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431203007698059,1.3403488397598267,0.28452226519584656,0.045548126101493835,0.06666794419288635,1.2948006391525269,0.3002448081970215,0.9450963139533997,0.0001,-0.2997623085975647,-0.30868998169898987,-0.20691493153572083,-0.2061155140399933,-0.20592603087425232,0.3052007257938385,-0.2994142770767212,-0.30052274465560913,-0.19910894334316254,-0.19967783987522125,-0.20058678090572357,0.01819097064435482,0.12509575486183167,0.01798621006309986,0.12035396695137024
15,280,299,20,20,4262,4262,0,0.0,4262,0,0.0,0,61.85507679999864,30.206544599990593,0.19936510000479757,33.48596710001948,54.25002699999823,36.70811928596816,quality,,,False,,pending,0.0004836655944697003,0.006995239722066378,0.5310792311358807,-0.0013295065337069222,0.0012154127486352462,0.012709888059701493,0.9988455963668539,0.3615824055315843,0.19402985074626866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59299635887146,1.3761612176895142,0.2944483458995819,0.030977504327893257,0.1026201918721199,1.3451837301254272,0.2840384840965271,0.8785360455513,0.0001,-0.2998768389225006,-0.30913877487182617,-0.20727674663066864,-0.20641784369945526,-0.20620079338550568,0.3055797815322876,-0.29965171217918396,-0.3007175028324127,-0.19920465350151062,-0.19980056583881378,-0.20039628446102142,0.01823265291750431,0.12536972761154175,0.01798621006309986,0.12020327895879745
16,300,319,20,20,4442,4442,0,0.0,4442,0,0.0,0,69.54419659999985,29.77565179998419,0.2064027000014903,40.262182199934614,57.033964999998716,35.092941340365066,quality,,,False,,not_promoted,0.0011282365103917464,0.0010003726617599437,0.533126354430403,-0.0037028405333070884,0.0014891198540551288,0.017857142857142856,1.0001969056470053,0.32091036827436514,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911754310131073,1.4300167560577393,0.2693925201892853,0.036093223839998245,0.06415995955467224,1.3939235210418701,0.2876947820186615,0.9432772397994995,0.0001,-0.29975783824920654,-0.3097737431526184,-0.20781747996807098,-0.20689363777637482,-0.20665037631988525,0.30620238184928894,-0.3000333309173584,-0.30092495679855347,-0.19915926456451416,-0.20003099739551544,-0.2007950395345688,0.018312091007828712,0.12569454312324524,0.01798621006309986,0.12001916766166687
17,320,339,20,20,4135,4135,0,0.0,4135,0,0.0,0,54.91762200000085,27.702116600077716,0.19939069999963976,32.3532960000739,52.37542639999447,38.53930950479156,quality,,,False,,not_promoted,-0.0007033236897908725,0.0005207840303997867,0.5422256460556617,-0.005865187753135195,0.0015910410778955197,0.017418639075297577,1.0006233004423288,0.2611318174749613,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167518377304077,1.4123342037200928,0.24533042311668396,0.02375735528767109,0.041846055537462234,1.388576865196228,0.2514271140098572,0.9709057807922363,0.0001,-0.299237459897995,-0.31001949310302734,-0.20814934372901917,-0.20705407857894897,-0.20680679380893707,0.3061118423938751,-0.3004172146320343,-0.3004457950592041,-0.19905351102352142,-0.2003176361322403,-0.20071762800216675,0.01833394542336464,0.1258876472711563,0.01798621006309986,0.11981121450662613
18,340,359,20,20,4167,4167,0,0.0,4167,0,0.0,0,59.0102951000008,28.072485599965148,0.19758280000678496,25.05267869983072,51.63568150000356,37.6606554349834,quality,,,False,,not_promoted,-0.0010135079113145669,0.005368226734527993,0.49876648458567535,-0.0033170593069922743,0.0006915651886656908,0.0052252435548739,1.0000093213536523,0.2854382096027786,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.747103452682495,1.407561182975769,0.2663106620311737,0.00504987733438611,0.08451016247272491,1.402511477470398,0.2413567155599594,0.8992974162101746,0.0001,-0.2992788255214691,-0.31031161546707153,-0.20844338834285736,-0.20726828277111053,-0.20699359476566315,0.3064948320388794,-0.30045172572135925,-0.30025553703308105,-0.19902215898036957,-0.20030930638313293,-0.20060695707798004,0.018343685194849968,0.12600195407867432,0.01798621006309986,0.11977899819612503
19,360,379,20,20,4632,4632,0,0.0,4632,0,0.0,0,67.77591599999869,31.598313199996483,0.2158364000133588,32.20667720034544,58.136700299997756,36.78741762433008,quality,,,False,,not_promoted,0.0006367597467431876,0.0006749585315932788,0.4826312446839189,-0.003852073313693886,0.0013810078476313246,0.01537528542214877,1.0001219931530625,0.24819509697797365,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880955696105957,1.4470579624176025,0.23506870865821838,0.012121167965233326,0.03547738865017891,1.434936761856079,0.23736928403377533,0.9772220849990845,0.0001,-0.2994866371154785,-0.3105361759662628,-0.20856943726539612,-0.20742203295230865,-0.20715513825416565,0.30680403113365173,-0.30014345049858093,-0.2994478940963745,-0.19923457503318787,-0.20002391934394836,-0.199893981218338,0.018415722995996475,0.12609000504016876,0.01798621006309986,0.11983264237642288
20,380,399,20,20,4202,4202,0,0.0,4202,0,0.0,0,54.24942519999604,30.305596700032766,0.2193929999921238,24.33847660036554,52.753293199995824,39.27003035840928,quality,,,False,,accepted_98,0.00017306262232137448,0.0003193952989849177,0.44737836334741476,-0.00414102309503395,0.0009195419345566982,0.012547348484848484,0.999747195930192,0.19564076055857268,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547993421554565,1.4549179077148438,0.2579873204231262,0.00579842971637845,0.025969723239541054,1.4491195678710938,0.2559860944747925,0.9898669719696045,0.0001,-0.29938212037086487,-0.3114083409309387,-0.20903415977954865,-0.20803198218345642,-0.2077394723892212,0.30707332491874695,-0.29984498023986816,-0.2994421720504761,-0.1991722732782364,-0.1998205929994583,-0.19987162947654724,0.018409129232168198,0.12632319331169128,0.01798621006309986,0.11971305310726166
21,400,419,20,20,3827,3827,0,0.0,3827,0,0.0,0,51.659534799997346,25.747616100066807,0.1973446000047261,23.74674859978404,46.60314069999731,38.946629333334286,quality,,,False,,not_promoted,-0.000708895114560922,0.00019821122550638391,0.46864938164750736,-0.005296283680945635,0.0004417448915774003,0.0036790236985931794,1.000148212412993,0.20029678860058386,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408428311347961,1.4555577039718628,0.25030168890953064,0.004228485282510519,0.01948491856455803,1.451329231262207,0.24887634813785553,0.9939400553703308,0.0001,-0.2995850443840027,-0.31254899501800537,-0.20966190099716187,-0.20883172750473022,-0.2085295170545578,0.30814266204833984,-0.29975980520248413,-0.3003385365009308,-0.19907014071941376,-0.19973772764205933,-0.19977304339408875,0.018403373658657074,0.12666523456573486,0.01798621006309986,0.12000490725040436
22,420,439,20,20,3956,3956,0,0.0,3956,0,0.0,0,44.560461200002464,26.516475399977935,0.18782110001484398,21.392075499847124,50.46525970000221,41.63083386826277,quality,,,False,,not_promoted,-0.0012100192327653208,0.00014908640696376096,0.4731571426795375,-0.005867047199694019,0.0011847705233864667,0.012339097417650683,1.00034040356836,0.19237606404649635,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6605414152145386,1.4352765083312988,0.25564053654670715,0.003275509225204587,0.015447612851858139,1.432000994682312,0.254545122385025,0.9963485598564148,0.0001,-0.2993675172328949,-0.3129953145980835,-0.2101944386959076,-0.20912496745586395,-0.20887072384357452,0.30857226252555847,-0.299841970205307,-0.30008718371391296,-0.19926607608795166,-0.1998623013496399,-0.19952361285686493,0.018457038328051567,0.12691622972488403,0.01798621006309986,0.12025503069162369
23,440,459,20,20,4039,4039,0,0.0,4039,0,0.0,0,61.27955369999836,27.866162000078475,0.19511860000056913,24.41746150002291,50.41294119999657,36.16178511919142,quality,,,False,,not_promoted,0.0018368037635809742,0.00017595628102640148,0.45115068450104445,-0.0025867251824820414,0.0008656311896260149,0.0111083984375,0.9987751287408173,0.18051285823457874,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930781602859497,1.470020055770874,0.2561364471912384,0.0032598739489912987,0.0160997174680233,1.4667601585388184,0.25879722833633423,0.9960491061210632,0.0001,-0.29902881383895874,-0.3123789131641388,-0.20989379286766052,-0.20872005820274353,-0.20841413736343384,0.307760626077652,-0.3003043830394745,-0.2998867630958557,-0.1990918070077896,-0.2001124620437622,-0.19978469610214233,0.018481440842151642,0.12673303484916687,0.01798621006309986,0.12064521014690399
