episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
50,50,10,0,10,6,train_easy_1000010,1000010,easy,labor_dominant,1.0,0.0,0.0,group_anchor_0,144,144,0,0.0,144,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-671.4,-257.15832510765006,-0.8780555555555557,0.9999999999999998,1.0,-0.3587688361654376,0.0,0.0,-0.0625,45,191.10000000000002,True,False,completed,1.0,1.0,671.4,671.4,257.15832510765006,0.8780555555555557,0.24420259875508046,0.3587688361654376,0.18200000000000002,0.14070000000000002,0.75,0,0.0,0,0,2,0.009900990099009901,1,43,1,1,1779,177.9,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,8,1.0,37,8,72,16,11,55,42,13,2,53,0,42,2,11,2,2,0,53,6,8,1,11,1,53,0,0,42,2,11,34,4,1.6176470588235294,0,10,1771,10.385561999995844,7.15490409998165,0.12642780000169296,0.27819660001114244,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
51,51,10,1,10,6,train_easy_1000010,1000010,easy,labor_dominant,0.0,1.0,0.0,group_anchor_1,138,138,0,0.0,138,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-566.1999999999999,-184.06034639878007,-7.385555555555556,0.9999999999999998,1.0,-0.15544845071333074,0.0,0.0,-0.0625,45,182.70000000000002,True,False,completed,1.0,1.0,566.1999999999999,566.1999999999999,184.06034639878007,7.385555555555556,0.23266227879267481,0.15544845071333074,0.17500000000000002,0.11438203146666669,0.75,0,0.0,0,0,0,0.0,2,35,0,0,1603,160.3,0,0,0,0.0,0,0.0,0,0,13,0.0,0,{},0.0,6,0.8333333333333334,39,6,70,12,11,54,43,11,0,54,0,43,0,11,0,0,0,54,5,6,0,11,0,54,0,0,43,0,11,35,4,1.542857142857143,0,10,1771,10.385561999995844,7.15490409998165,0.13855830000102287,0.16439389996958198,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
52,52,10,2,10,6,train_easy_1000010,1000010,easy,labor_dominant,0.0,0.0,1.0,group_anchor_2,145,145,0,0.0,145,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-511.1000000000001,-219.85189560986996,-1.6913888888888893,0.9999999999999998,1.0,-0.032720902363922645,0.0,0.0,-0.0625,45,184.8,True,False,completed,1.0,1.0,511.1000000000001,511.1000000000001,219.85189560986996,1.6913888888888893,0.20996105816478328,0.032720902363922645,0.14970000000000003,0.11628203146666667,0.75,0,0.0,0,0,0,0.0,2,37,0,0,1670,167.0,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,7,1.0,38,7,72,14,14,69,55,14,0,69,0,55,0,14,0,0,0,69,7,7,0,14,0,69,0,0,55,0,14,46,4,1.5,0,10,1771,10.385561999995844,7.15490409998165,0.11797410000144737,0.19422209998447215,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
53,53,10,3,10,6,train_easy_1000010,1000010,easy,labor_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,134,134,0,0.0,134,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-554.8000000000001,-152.36273250067,-5.545555555555556,0.9999999999999998,1.0,-0.18273901383754737,0.0,0.0,-0.0625,45,183.20000000000002,True,False,completed,1.0,1.0,554.8000000000001,554.8000000000001,152.36273250067,5.5455555555555565,0.2177135925529025,0.18273901383754737,0.11900000000000002,0.09367500818333334,0.75,0,0.0,0,0,0,0.0,2,29,0,2,1660,166.0,0,0,0,0.0,0,0.0,0,0,9,0.0,0,{},0.0,5,1.0,40,5,69,10,10,54,44,10,0,54,0,44,0,10,0,0,0,54,5,4,0,9,0,54,0,0,44,0,10,38,4,1.4210526315789473,0,10,1771,10.385561999995844,7.15490409998165,0.14463130000513047,0.16033410001546144,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
54,54,10,4,10,6,train_easy_1000010,1000010,easy,labor_dominant,0.5,0.3,0.2,group_anchor_4,120,120,0,0.0,120,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-696.5999999999999,-102.22602954349999,-2.4722222222222228,0.9999999999999998,1.0,-0.2208909122464564,0.0,0.0,-0.0625,45,237.0,True,False,completed,1.0,1.0,696.5999999999999,696.5999999999999,102.22602954349999,2.4722222222222228,0.2208909122464564,0.2208909122464564,0.17250000000000001,0.10959931276666668,0.75,0,0.0,0,0,3,0.011363636363636364,1,12,0,1,2318,231.8,0,0,0,0.0,0,0.0,0,0,4,0.0,0,{},0.0,3,0.6666666666666666,42,3,64,6,5,36,29,7,2,34,0,29,2,5,2,2,0,34,3,4,0,5,0,34,0,0,29,2,5,23,7,1.565217391304348,0,10,1771,10.385561999995844,7.15490409998165,0.10786380000354256,0.6074390999710886,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
55,55,11,0,11,6,train_balanced_1000011,1000011,balanced,labor_dominant,1.0,0.0,0.0,group_anchor_0,221,221,0,0.0,221,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-927.2,-447.96624172949,-17.485833333333332,1.0000000000000002,1.0,-0.435878149680331,0.0,0.0,-0.0625,67,217.70000000000002,True,False,completed,1.0,1.0,927.2,927.2,447.96624172949,17.485833333333336,0.3625726765980032,0.435878149680331,0.3538000000000001,0.2129,0.75,0,0.0,0,0,0,0.0,1,66,0,0,1849,184.9,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,12,0.9166666666666666,55,12,107,24,23,88,64,24,1,87,0,64,1,23,1,1,0,87,9,10,0,18,0,87,0,0,64,1,23,62,5,1.4193548387096775,0,10,1771,10.385561999995844,7.15490409998165,0.16709909999917727,0.3299780000015744,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
56,56,11,1,11,6,train_balanced_1000011,1000011,balanced,labor_dominant,0.0,1.0,0.0,group_anchor_1,202,202,0,0.0,202,0,0.0,0,0.0,1.9375000000000002,2.0,-0.0625,1.9375000000000002,2.0,0.0,feasibility,-928.7000000000003,-317.59194711605005,-4.138055555555557,1.0000000000000002,1.0,-0.24103968441154824,0.0,0.0,-0.0625,67,214.5,True,False,completed,1.0,1.0,928.7000000000003,928.7000000000003,317.59194711605005,4.138055555555557,0.3057367849809819,0.24103968441154824,0.20660000000000006,0.1446649174166667,0.75,0,0.0,0,0,0,0.0,2,50,0,3,1933,193.3,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,9,1.0,58,9,101,18,16,80,64,16,0,80,0,64,0,16,0,0,0,80,8,8,2,14,0,80,0,0,64,0,16,61,4,1.3114754098360655,0,10,1771,10.385561999995844,7.15490409998165,0.13001949999306817,0.2901517999780481,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
57,57,11,2,11,6,train_balanced_1000011,1000011,balanced,labor_dominant,0.0,0.0,1.0,group_anchor_2,226,226,0,0.0,226,0,0.0,0,0.0,1.9375000000000002,2.0,-0.0625,1.9375000000000002,2.0,0.0,feasibility,-903.9999999999999,-437.8429454840901,-4.269166666666668,1.0000000000000002,1.0,-0.07866652334812586,0.0,0.0,-0.0625,67,215.5,True,False,completed,1.0,1.0,903.9999999999999,903.9999999999999,437.8429454840901,4.269166666666667,0.3219163266415802,0.07866652334812586,0.1925,0.1677485105666667,0.75,0,0.0,0,0,0,0.0,2,67,0,3,1845,184.5,0,0,0,0.0,0,0.0,0,0,28,0.0,0,{},0.0,12,1.0,55,12,111,24,24,92,68,24,0,92,0,68,0,24,0,0,0,92,10,9,0,19,0,92,0,0,68,0,24,69,3,1.3333333333333333,0,10,1771,10.385561999995844,7.15490409998165,0.15144710000458872,0.2911570000651409,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
58,58,11,3,11,6,train_balanced_1000011,1000011,balanced,labor_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,230,230,0,0.0,230,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-973.5000000000002,-468.57518017923,-5.751388888888889,1.0000000000000002,1.0,-0.29004144788507513,0.0,0.0,-0.0625,67,219.10000000000002,True,False,completed,1.0,1.0,973.5000000000002,973.5000000000002,468.57518017923,5.751388888888889,0.3403001874884376,0.29004144788507513,0.29490000000000005,0.21138333333333334,0.75,0,0.0,0,0,0,0.0,1,72,0,3,1815,181.5,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,13,1.0,54,13,113,26,24,92,67,25,1,91,0,67,1,24,1,1,0,91,11,11,1,20,0,91,0,0,67,1,24,59,4,1.5593220338983051,0,10,1771,10.385561999995844,7.15490409998165,0.14603619999979855,0.31254550000448944,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
59,59,11,4,11,6,train_balanced_1000011,1000011,balanced,labor_dominant,0.5,0.3,0.2,group_anchor_4,211,211,0,0.0,211,0,0.0,0,0.0,0.215277777777778,0.277777777777778,-0.0625,0.215277777777778,0.27777777777777773,2.7755575615628914e-16,feasibility,-1671.8999999999999,-398.4129472034402,-10.608888888888893,0.8888888888888892,0.0,-0.41155786999552263,-1.0,-0.1111111111111111,-0.0625,64,240.0,False,True,horizon,0.8888888888888888,0.9552238805970149,,1671.8999999999999,398.4129472034402,10.608888888888892,0.41155786999552263,0.41155786999552263,0.3729,0.24816666666666673,0.75,0,0.0,0,0,14,0.03636363636363636,1,58,0,2,2107,210.70000000000002,0,0,0,0.0,0,0.0,0,0,27,0.0,0,{},0.0,11,0.9090909090909091,55,11,103,22,20,66,45,21,1,65,0,45,1,20,1,1,0,65,10,10,1,18,0,65,0,0,45,1,20,46,3,1.434782608695652,0,10,1771,10.385561999995844,7.15490409998165,0.1183623000033549,0.44858829998702276,13.413613700002315,parallel_episode_batch,phase_transition,-0.0006030463347477573,0.01591301151035753,0.7112213713782174,0.000241246132645756,0.0004587901694321772,0.0,0.9999840919460569,0.5400885072137628,0.35714285714285715,2.2498281002044678,0.5416499376296997,0.292765349149704,0.18579046428203583,0.1310422718524933,0.3558594286441803,0.2609502971172333,0.7996526956558228,0.0001,-0.29960042238235474,-0.3000768721103668,-0.20036764442920685,-0.20009325444698334,-0.2001776248216629,0.29955440759658813,-0.30031341314315796,-0.29974573850631714,-0.20055386424064636,-0.20002466440200806,-0.20032836496829987,0.01798621006309986,0.11920266598463058,0.01798621006309986,0.11948203295469284,0.0,1.5003186464309692,0.9997878074645996
60,60,12,0,12,7,train_balanced_1000012,1000012,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,159,159,0,0.0,159,0,0.0,0,0.0,1.7717990862491642,1.8342990862491642,-0.0625,1.7717990862491642,1.8342990862491644,-2.220446049250313e-16,quality,-594.7999999999998,-242.11012998974988,-5.984722222222222,0.9999999999999998,1.0,-0.33140182750167146,0.0,0.0,-0.0625,55,205.20000000000002,True,False,completed,1.0,1.0,594.7999999999998,594.7999999999998,242.11012998974988,5.984722222222222,0.24555627709650668,0.33140182750167146,0.16100000000000003,0.12209706713333335,0.75,0,0.0,0,0,0,0.0,3,36,0,0,1886,188.60000000000002,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,6,1.0,49,6,80,12,12,91,79,12,0,91,0,79,0,12,0,0,0,91,6,6,0,12,0,91,0,0,79,0,12,67,3,1.3582089552238805,0,10,1835,9.456256800003757,7.385993800038705,0.12194730000192067,0.1287056000364828,12.967915100001846,parallel_episode_batch,pending,-0.0008534308009106537,0.014941894471372381,0.5377107406484669,0.001240410087309007,2.9765762881315195e-07,0.0,0.9999946581906286,0.4833810718023571,0.3448275862068966,1.718865156173706,0.6889536380767822,0.26354146003723145,0.1571875959634781,0.13096819818019867,0.5317659974098206,0.2604573369026184,0.7530359029769897,0.0001,-0.2996353805065155,-0.3000178337097168,-0.20035630464553833,-0.20006823539733887,-0.20010459423065186,0.29949498176574707,-0.30067574977874756,-0.300165593624115,-0.20069074630737305,-0.2002868503332138,-0.2006589025259018,0.01798621006309986,0.11926497519016266,0.01798621006309986,0.11967167258262634,0.0,1.5004035234451294,1.0007593631744385
61,61,12,1,12,7,train_balanced_1000012,1000012,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,212,212,0,0.0,212,0,0.0,0,0.0,1.741990568483542,1.804490568483542,-0.0625,1.741990568483542,1.804490568483542,0.0,quality,-792.7999999999998,-642.0869864382199,-13.74333333333334,0.9999999999999998,1.0,-0.3910188630329159,0.0,0.0,-0.0625,55,220.4,True,False,completed,1.0,1.0,792.7999999999998,792.7999999999998,642.0869864382199,13.74333333333334,0.35934260610164037,0.3910188630329159,0.30130000000000007,0.21690017175000006,0.75,0,0.0,0,0,0,0.0,1,78,0,2,1747,174.70000000000002,0,0,0,0.0,0,0.0,0,0,27,0.0,0,{},0.0,15,0.8666666666666667,40,15,98,30,29,104,71,33,4,100,0,71,4,29,4,4,0,100,16,14,0,26,0,99,0,0,71,4,29,62,6,1.6774193548387097,0,10,1835,9.456256800003757,7.385993800038705,0.1596057999995537,0.23075050006445963,12.967915100001846,parallel_episode_batch,pending,-0.0008534308009106537,0.014941894471372381,0.5377107406484669,0.001240410087309007,2.9765762881315195e-07,0.0,0.9999946581906286,0.4833810718023571,0.3448275862068966,1.718865156173706,0.6889536380767822,0.26354146003723145,0.1571875959634781,0.13096819818019867,0.5317659974098206,0.2604573369026184,0.7530359029769897,0.0001,-0.2996353805065155,-0.3000178337097168,-0.20035630464553833,-0.20006823539733887,-0.20010459423065186,0.29949498176574707,-0.30067574977874756,-0.300165593624115,-0.20069074630737305,-0.2002868503332138,-0.2006589025259018,0.01798621006309986,0.11926497519016266,0.01798621006309986,0.11967167258262634,0.0,1.5004035234451294,1.0007593631744385
62,62,12,2,12,7,train_balanced_1000012,1000012,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,207,207,0,0.0,207,0,0.0,0,0.0,1.8906334175825834,1.9531334175825834,-0.0625,1.8906334175825834,1.9531334175825836,-2.220446049250313e-16,quality,-929.0000000000001,-666.7570715884103,-5.171388888888884,0.9999999999999998,1.0,-0.09373316483483278,0.0,0.0,-0.0625,55,215.10000000000002,True,False,completed,1.0,1.0,929.0000000000001,929.0000000000001,666.7570715884103,5.171388888888884,0.3569339443135988,0.09373316483483278,0.3798,0.27855,0.75,0,0.0,0,0,1,0.004484304932735426,1,72,1,1,1804,180.4,0,0,0,0.0,0,0.0,0,0,34,0.0,0,{},0.0,15,0.8666666666666667,40,15,96,30,26,93,63,30,4,89,0,63,4,26,4,4,0,89,12,15,1,22,0,89,0,0,63,4,26,58,14,1.603448275862069,0,10,1835,9.456256800003757,7.385993800038705,0.14628909999737516,0.2618552999701933,12.967915100001846,parallel_episode_batch,pending,-0.0008534308009106537,0.014941894471372381,0.5377107406484669,0.001240410087309007,2.9765762881315195e-07,0.0,0.9999946581906286,0.4833810718023571,0.3448275862068966,1.718865156173706,0.6889536380767822,0.26354146003723145,0.1571875959634781,0.13096819818019867,0.5317659974098206,0.2604573369026184,0.7530359029769897,0.0001,-0.2996353805065155,-0.3000178337097168,-0.20035630464553833,-0.20006823539733887,-0.20010459423065186,0.29949498176574707,-0.30067574977874756,-0.300165593624115,-0.20069074630737305,-0.2002868503332138,-0.2006589025259018,0.01798621006309986,0.11926497519016266,0.01798621006309986,0.11967167258262634,0.0,1.5004035234451294,1.0007593631744385
63,63,12,3,12,7,train_balanced_1000012,1000012,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,189,189,0,0.0,189,0,0.0,0,0.0,1.8013320435975868,1.8638320435975868,-0.0625,1.8013320435975868,1.8638320435975873,-4.440892098500626e-16,quality,-754.6999999999997,-484.9424097469203,-5.824722222222224,0.9999999999999998,1.0,-0.2723359128048255,0.0,0.0,-0.0625,55,221.10000000000002,True,False,completed,1.0,1.0,754.6999999999997,754.6999999999997,484.9424097469203,5.824722222222224,0.31188738458995824,0.2723359128048255,0.2844,0.18194706713333333,0.75,0,0.0,0,0,0,0.0,2,58,0,2,1871,187.10000000000002,0,0,0,0.0,0,0.0,0,0,34,0.0,0,{},0.0,11,1.0,44,11,92,22,20,82,62,20,0,82,0,62,0,20,0,0,0,82,9,10,0,19,0,82,0,0,62,0,20,60,3,1.3666666666666667,0,10,1835,9.456256800003757,7.385993800038705,0.16513359999953536,0.2816473999482696,12.967915100001846,parallel_episode_batch,pending,-0.0008534308009106537,0.014941894471372381,0.5377107406484669,0.001240410087309007,2.9765762881315195e-07,0.0,0.9999946581906286,0.4833810718023571,0.3448275862068966,1.718865156173706,0.6889536380767822,0.26354146003723145,0.1571875959634781,0.13096819818019867,0.5317659974098206,0.2604573369026184,0.7530359029769897,0.0001,-0.2996353805065155,-0.3000178337097168,-0.20035630464553833,-0.20006823539733887,-0.20010459423065186,0.29949498176574707,-0.30067574977874756,-0.300165593624115,-0.20069074630737305,-0.2002868503332138,-0.2006589025259018,0.01798621006309986,0.11926497519016266,0.01798621006309986,0.11967167258262634,0.0,1.5004035234451294,1.0007593631744385
