episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
448,45,train_balanced_1000448,1000448,balanced,balanced_cost,0.25758300947893487,0.33613979326110566,0.4062771972599593,dirichlet,229,229,0,0.0,229,0,0.0,0,0.0,1.807089559478141,1.869589559478141,-0.0625,1.807089559478141,1.869589559478141,0.0,quality,-722.6999999999998,-663.66832297174,-3.9733333333333314,1.0,1.0,-0.26082088104371787,0.0,0.0,-0.0625,62,211.5,True,False,completed,1.0,1.0,722.6999999999998,722.6999999999998,663.66832297174,3.9733333333333314,0.32233775144479154,0.26082088104371787,0.27966596250000003,0.18472251650000004,0.75,0,0.0,0,0,0,0.0,2,82,0,0,1735,173.5,0,0,0,0.0,0,0.0,0,0,33,0.0,0,{},0.0,15,1.0,47,15,107,30,30,134,104,30,0,134,0,104,0,30,0,0,0,134,15,15,0,30,0,134,0,0,104,0,30,90,4,1.488888888888889,0,10,2091,16.685544599953573,13.999138999904972,0.14949059998616576,0.17298510030377656,22.080462099984288,parallel_episode_batch,not_promoted,-0.0004582940177483992,0.00013375195527315196,0.3187958385908242,-0.0035793766922627888,5.791757303603101e-05,0.0,1.0002139192638975,0.14688776134315765,0.030303030303030304,0.7234058380126953,1.5132734775543213,0.2860434651374817,-0.0025768892373889685,0.013657694682478905,1.5158504247665405,0.28887876868247986,0.9977202415466309,5e-05,-0.2991859018802643,-0.30733469128608704,-0.2046351581811905,-0.20496544241905212,-0.20446088910102844,0.3053946793079376,-0.3034580945968628,-0.3043292760848999,-0.19721010327339172,-0.2022274285554886,-0.20768217742443085,0.018095366656780243,0.1240597516298294,0.01798621006309986,0.12155573815107346
449,45,train_balanced_1000449,1000449,balanced,labor_dominant,0.5160428390248492,0.1948626309895026,0.28909452998564833,dirichlet,226,226,0,0.0,226,0,0.0,0,0.0,1.7820081592850798,1.8445081592850798,-0.0625,1.7820081592850798,1.8445081592850798,0.0,quality,-813.6999999999998,-494.71477732329987,-7.55888888888889,1.0,1.0,-0.31098368142984023,0.0,0.0,-0.0625,68,222.4,True,False,completed,1.0,1.0,813.6999999999998,813.6999999999998,494.71477732329987,7.55888888888889,0.32759871903224963,0.31098368142984023,0.32489999999999997,0.23228333333333331,0.75,0,0.0,0,0,0,0.0,1,67,0,0,1952,195.20000000000002,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,13,0.8461538461538461,55,13,106,26,26,129,102,27,1,128,0,102,1,26,1,1,0,128,14,13,0,26,0,128,0,0,102,1,26,89,4,1.449438202247191,0,10,2091,16.685544599953573,13.999138999904972,0.12733300001127645,0.16277510026702657,22.080462099984288,parallel_episode_batch,not_promoted,-0.0004582940177483992,0.00013375195527315196,0.3187958385908242,-0.0035793766922627888,5.791757303603101e-05,0.0,1.0002139192638975,0.14688776134315765,0.030303030303030304,0.7234058380126953,1.5132734775543213,0.2860434651374817,-0.0025768892373889685,0.013657694682478905,1.5158504247665405,0.28887876868247986,0.9977202415466309,5e-05,-0.2991859018802643,-0.30733469128608704,-0.2046351581811905,-0.20496544241905212,-0.20446088910102844,0.3053946793079376,-0.3034580945968628,-0.3043292760848999,-0.19721010327339172,-0.2022274285554886,-0.20768217742443085,0.018095366656780243,0.1240597516298294,0.01798621006309986,0.12155573815107346
450,46,train_easy_1000450,1000450,easy,labor_dominant,0.0940654184277887,0.00021391337861855798,0.9057206681935926,dirichlet,134,134,0,0.0,134,0,0.0,0,0.0,1.8380055467716816,1.9005055467716816,-0.0625,1.8380055467716816,1.9005055467716816,0.0,quality,-420.7,-233.91799306077,-11.934722222222225,1.0,1.0,-0.19898890645663658,0.0,0.0,-0.0625,41,176.10000000000002,True,False,completed,1.0,1.0,420.7,420.7,233.91799306077,11.934722222222225,0.22520128940111495,0.19898890645663658,0.12950000000000003,0.1069166666666667,0.75,0,0.0,0,0,0,0.0,2,41,0,0,1558,155.8,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,7,1.0,34,7,66,14,13,77,64,13,0,77,0,64,0,13,0,0,0,77,6,7,0,13,0,77,0,0,64,0,13,53,4,1.4528301886792452,0,10,2210,17.920845100015868,15.469441100081895,0.1148848999873735,0.12859099969500676,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
451,46,train_balanced_1000451,1000451,balanced,downtime_dominant,0.0,1.0,0.0,anchor_1,210,210,0,0.0,210,0,0.0,0,0.0,1.7379819087623516,1.8004819087623516,-0.0625,1.7379819087623516,1.8004819087623518,-2.220446049250313e-16,quality,-795.7999999999998,-663.99368953505,-1.3133333333333344,0.9999999999999999,1.0,-0.39903618247529643,0.0,0.0,-0.0625,63,228.5,True,False,completed,1.0,1.0,795.7999999999998,795.7999999999998,663.99368953505,1.3133333333333344,0.32419840644317655,0.39903618247529643,0.24260000000000007,0.17572705963333335,0.75,0,0.0,0,0,0,0.0,2,70,0,0,1957,195.70000000000002,0,0,0,0.0,0,0.0,0,0,25,0.0,0,{},0.0,12,1.0,51,12,100,24,23,118,95,23,0,118,0,95,0,23,0,0,0,118,11,12,0,23,0,118,0,0,95,0,23,82,4,1.4390243902439024,0,10,2210,17.920845100015868,15.469441100081895,0.15119720000075176,0.1593034994439222,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
452,46,train_machine_bottleneck_1000452,1000452,machine_bottleneck,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,anchor_3,266,266,0,0.0,266,0,0.0,0,0.0,1.7296336706398319,1.7921336706398319,-0.0625,1.7296336706398319,1.792133670639832,-2.220446049250313e-16,quality,-1345.8000000000004,-609.1929894052803,-25.75666666666668,1.0000000000000002,1.0,-0.415732658720336,0.0,0.0,-0.0625,81,200.4,True,False,completed,1.0,1.0,1345.8000000000004,1345.8000000000004,609.1929894052803,25.75666666666668,0.4458872647541064,0.415732658720336,0.3330000000000001,0.2285637141833334,0.75,0,0.0,7,7,1,0.008928571428571428,0,62,1,0,1675,167.5,0,0,0,0.0,0,0.0,0,0,43,0.0,0,{},3.5,15,0.8,66,15,121,30,34,158,115,43,9,149,0,115,9,34,9,9,0,149,17,34,1,34,0,149,0,0,115,9,34,84,19,1.880952380952381,0,10,2210,17.920845100015868,15.469441100081895,0.1882317999843508,0.18939489970216528,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
453,46,train_easy_1000453,1000453,easy,fixed_cost_dominant,0.0,1.0,0.0,anchor_1,160,160,0,0.0,160,0,0.0,0,0.0,1.8055490988211327,1.8680490988211327,-0.0625,1.8055490988211327,1.8680490988211331,-4.440892098500626e-16,quality,-531.9,-358.51439821889994,-3.3858333333333333,0.9999999999999997,1.0,-0.2639018023577339,0.0,0.0,-0.0625,49,194.0,True,False,completed,1.0,1.0,531.9,531.9,358.51439821889994,3.385833333333333,0.24541460385818437,0.2639018023577339,0.1465,0.12268333333333335,0.75,0,0.0,0,0,0,0.0,3,54,0,0,1534,153.4,0,0,0,0.0,0,0.0,0,0,22,0.0,0,{},0.0,9,1.0,40,9,75,18,18,89,71,18,0,89,0,71,0,18,0,0,0,89,9,9,0,18,0,87,0,0,71,0,18,62,4,1.435483870967742,0,10,2210,17.920845100015868,15.469441100081895,0.07681790000060573,0.1290981006459333,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
454,46,train_worker_bottleneck_1000454,1000454,worker_bottleneck,balanced_cost,0.46011656244600885,0.20327172368965313,0.336611713864338,dirichlet,281,281,0,0.0,281,0,0.0,0,0.0,1.7594536055331713,1.8219536055331713,-0.0625,1.7594536055331713,1.821953605533171,2.220446049250313e-16,quality,-1133.5000000000005,-1078.99118278948,-4.3766666666666705,0.9999999999999999,1.0,-0.356092788933658,0.0,0.0,-0.0625,68,147.6,True,False,completed,1.0,1.0,1133.5000000000005,1133.5000000000005,1078.99118278948,4.37666666666667,0.41467234347910586,0.356092788933658,0.7470896315,0.5631477290166668,0.75,7,0.06542056074766354,1,1,0,0.0,0,100,0,0,1008,100.80000000000001,0,0,0,0.0,0,0.0,0,0,44,0.0,0,{},0.4,23,0.8695652173913043,45,23,122,46,45,172,117,55,10,162,0,117,10,45,10,10,0,162,25,30,0,44,7,161,0,0,117,10,45,95,14,1.8105263157894738,0,10,2210,17.920845100015868,15.469441100081895,0.15840870002284646,0.16419990011490881,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
455,46,train_balanced_1000455,1000455,balanced,balanced_cost,0.20924397983256907,0.5342152995425251,0.2565407206249058,dirichlet,254,254,0,0.0,254,0,0.0,0,0.0,1.7789945180775428,1.8414945180775428,-0.0625,1.7789945180775428,1.841494518077543,-2.220446049250313e-16,quality,-863.4,-584.2460758710298,-7.239166666666667,1.0000000000000002,1.0,-0.3170109638449141,0.0,0.0,-0.0625,74,211.60000000000002,True,False,completed,1.0,1.0,863.4,863.4,584.2460758710298,7.239166666666667,0.3451477260741781,0.3170109638449141,0.18680000000000002,0.16596666666666668,0.75,0,0.0,0,0,0,0.0,2,86,0,1,1667,166.70000000000002,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,15,0.8666666666666667,59,15,121,30,29,145,116,29,0,145,0,116,0,29,0,0,0,145,14,15,0,29,0,145,0,0,116,0,29,101,4,1.4356435643564356,0,10,2210,17.920845100015868,15.469441100081895,0.17121970001608133,0.16241659998195246,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
456,46,train_easy_1000456,1000456,easy,fixed_cost_dominant,0.5630741294664219,0.3116153196298804,0.12531055090369775,dirichlet,140,140,0,0.0,140,0,0.0,0,0.0,1.8246896439425813,1.8871896439425813,-0.0625,1.8246896439425813,1.8871896439425815,-2.220446049250313e-16,quality,-417.30000000000007,-288.36558515964,-4.614722222222223,1.0,1.0,-0.2256207121148371,0.0,0.0,-0.0625,41,170.4,True,False,completed,1.0,1.0,417.30000000000007,417.30000000000007,288.36558515964,4.614722222222223,0.21305734114492447,0.2256207121148371,0.23050000000000004,0.1419,0.75,0,0.0,0,0,0,0.0,1,42,0,0,1454,145.4,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,8,1.0,33,8,67,16,16,83,66,17,1,82,0,66,1,16,1,1,0,82,8,9,0,16,0,82,0,0,66,1,16,55,6,1.509090909090909,0,10,2210,17.920845100015868,15.469441100081895,0.10119739995570853,0.1028163000009954,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
457,46,train_balanced_1000457,1000457,balanced,balanced_cost,0.4882557670251173,0.3341284404569014,0.17761579251798118,dirichlet,278,278,0,0.0,278,0,0.0,0,0.0,1.73499967831079,1.79749967831079,-0.06249999999999997,1.73499967831079,1.79749967831079,0.0,quality,-867.0999999999999,-913.0353114143101,-14.872222222222234,1.0,1.0,-0.40500064337842034,0.0,0.0,-0.06249999999999997,67,194.9,True,False,completed,1.0,1.0,867.0999999999999,867.0999999999999,913.0353114143101,14.872222222222234,0.39877024724703214,0.40500064337842034,0.3975,0.3017000000000001,0.75,0,0.0,0,0,0,0.0,1,115,0,0,1457,145.70000000000002,0,0,0,0.0,0,0.0,0,0,42,0.0,0,{},0.0,22,0.8636363636363636,45,22,125,44,42,165,122,43,1,164,0,122,1,42,1,1,0,164,22,22,1,42,0,164,0,0,122,1,42,104,4,1.5865384615384615,0,10,2210,17.920845100015868,15.469441100081895,0.18317790003493428,0.15465340024093166,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
458,46,train_worker_bottleneck_1000458,1000458,worker_bottleneck,labor_dominant,0.36957308295809954,0.5006538161703927,0.1297731008715077,dirichlet,320,320,0,0.0,320,0,0.0,0,0.0,1.6837297306231793,1.7462297306231793,-0.0625,1.6837297306231793,1.7462297306231793,0.0,quality,-1578.0999999999992,-1024.3641872100898,-25.883333333333326,1.0,1.0,-0.5075405387536414,0.0,0.0,-0.0625,78,152.6,True,False,completed,1.0,1.0,1578.0999999999992,1578.0999999999992,1024.3641872100898,25.88333333333333,0.5040491314033628,0.5075405387536414,0.7147090862999999,0.5693490701166667,0.75,0,0.0,1,1,0,0.0,0,123,0,0,1085,108.5,0,0,0,0.0,0,0.0,0,0,47,0.0,0,{},0.4,26,0.9230769230769231,52,26,142,52,48,190,134,56,8,182,0,134,8,48,8,8,0,182,27,33,3,48,0,182,0,0,134,8,48,113,11,1.6814159292035398,0,10,2210,17.920845100015868,15.469441100081895,0.30665879999287426,0.20280139986425638,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
459,46,train_balanced_1000459,1000459,balanced,balanced_cost,0.0,0.0,1.0,anchor_2,167,167,0,0.0,167,0,0.0,0,0.0,1.9105468421495249,1.9730468421495249,-0.0625,1.9105468421495249,1.9730468421495249,0.0,quality,-543.7,-461.04101429026986,-2.848888888888889,1.0,1.0,-0.0539063157009503,0.0,0.0,-0.0625,46,185.3,True,False,completed,1.0,1.0,543.7,543.7,461.04101429026986,2.848888888888889,0.2613523303147315,0.0539063157009503,0.23959999999999998,0.19059320803333335,0.75,0,0.0,0,0,0,0.0,2,62,0,0,1480,148.0,0,0,0,0.0,0,0.0,0,0,24,0.0,0,{},0.0,11,1.0,35,11,77,22,22,99,77,22,0,99,0,77,0,22,0,0,0,99,11,11,0,22,0,99,0,0,77,0,22,68,4,1.4558823529411764,0,10,2210,17.920845100015868,15.469441100081895,0.14755649998551235,0.13318700023228303,23.78455549996579,parallel_episode_batch,not_promoted,0.001072068725313459,0.00014256853163325495,0.3562908904893058,-0.00241955661081842,0.00028964118142279664,0.0022058823545064244,0.9998130176748549,0.13149558106171233,0.014285714285714285,0.6470116972923279,1.5376768112182617,0.285092830657959,-0.0028242699336260557,0.013452897779643536,1.5405009984970093,0.2883892059326172,0.997773289680481,5e-05,-0.29927343130111694,-0.30749160051345825,-0.2046358734369278,-0.20507271587848663,-0.20457932353019714,0.30566275119781494,-0.30347922444343567,-0.30446410179138184,-0.19717051088809967,-0.20232537388801575,-0.20787972211837769,0.0181033443659544,0.12417580187320709,0.01798621006309986,0.12163184583187103
460,47,train_high_arrival_pressure_1000460,1000460,high_arrival_pressure,balanced_cost,0.11215448179102282,0.06743806262587095,0.8204074555831063,dirichlet,313,313,0,0.0,313,0,0.0,0,0.0,1.814004626471776,1.876504626471776,-0.0625,1.814004626471776,1.8765046264717764,-4.440892098500626e-16,quality,-1876.1999999999996,-951.3349611644907,-10.798055555555555,1.0000000000000002,1.0,-0.24699074705644702,0.0,0.0,-0.0625,86,161.3,True,False,completed,1.0,1.0,1876.1999999999996,1876.1999999999996,951.3349611644907,10.798055555555555,0.4867343162976994,0.24699074705644702,0.4169369623,0.33970333480000003,0.75,0,0.0,0,0,0,0.0,1,105,0,1,1108,110.80000000000001,0,0,0,0.0,0,0.0,0,0,57,0.0,0,{},0.0,22,0.8636363636363636,64,22,142,44,41,184,133,51,10,174,0,133,10,41,10,10,0,174,24,28,1,41,0,174,0,0,133,10,41,113,8,1.6283185840707965,0,10,7053,60.398145199986175,40.96193879871862,0.15807700000004843,0.24695670045912266,79.86517310002819,parallel_episode_batch,not_promoted,-0.000628208831741332,0.009799439709633982,0.11677863937173341,0.0031037244962545127,9.36156131316394e-05,0.0009149774774774775,1.0000849774291924,0.20285304577031113,0.04954954954954955,0.9354162216186523,1.597848892211914,0.23391634225845337,-0.009178374893963337,0.0996289998292923,1.607027292251587,0.20379506051540375,0.8185945153236389,5e-05,-0.2992924749851227,-0.3074831962585449,-0.20462007820606232,-0.2050660103559494,-0.20458129048347473,0.30569514632225037,-0.3034834563732147,-0.3045545220375061,-0.19709938764572144,-0.20235221087932587,-0.20794884860515594,0.018101492896676064,0.12416279315948486,0.01798621006309986,0.12165597826242447
461,47,train_reconfiguration_bottleneck_1000461,1000461,reconfiguration_bottleneck,labor_dominant,0.07459410458477338,0.8818968243253109,0.04350907108991577,dirichlet,307,307,0,0.0,307,0,0.0,0,0.0,1.6722771072144358,1.7347771072144358,-0.0625,1.6722771072144358,1.7347771072144356,2.220446049250313e-16,quality,-1373.6000000000004,-1225.4131536335306,-6.522222222222209,1.0,1.0,-0.530445785571129,0.0,0.0,-0.0625,80,199.20000000000002,True,False,completed,1.0,1.0,1373.6000000000004,1373.6000000000004,1225.4131536335306,6.522222222222209,0.45513554381505394,0.530445785571129,0.7497553574000001,0.6711710965500001,0.75,35,0.30434782608695654,5,5,37,0.25170068027210885,0,80,3,1,1422,142.20000000000002,0,0,0,0.0,0,0.0,0,0,47,0.0,0,{},7.5,21,1.0,59,21,139,42,46,184,124,60,14,170,0,124,14,46,14,14,0,170,30,36,1,46,35,170,0,0,124,14,46,97,10,1.8969072164948453,0,10,7053,60.398145199986175,40.96193879871862,0.4460311000002548,0.21693950006738305,79.86517310002819,parallel_episode_batch,not_promoted,-0.000628208831741332,0.009799439709633982,0.11677863937173341,0.0031037244962545127,9.36156131316394e-05,0.0009149774774774775,1.0000849774291924,0.20285304577031113,0.04954954954954955,0.9354162216186523,1.597848892211914,0.23391634225845337,-0.009178374893963337,0.0996289998292923,1.607027292251587,0.20379506051540375,0.8185945153236389,5e-05,-0.2992924749851227,-0.3074831962585449,-0.20462007820606232,-0.2050660103559494,-0.20458129048347473,0.30569514632225037,-0.3034834563732147,-0.3045545220375061,-0.19709938764572144,-0.20235221087932587,-0.20794884860515594,0.018101492896676064,0.12416279315948486,0.01798621006309986,0.12165597826242447
462,47,train_worker_bottleneck_1000462,1000462,worker_bottleneck,downtime_dominant,0.3085177180802225,0.10524104179299,0.5862412401267874,dirichlet,4715,4715,0,0.0,4715,0,0.0,0,0.0,-1.068186908807256,-1.005686908807256,-0.062499999999999986,-1.068186908807256,-1.0056869088072564,4.440892098500626e-16,quality,-5064.999999999973,-5992.969839751676,-0.43805555555555564,0.3333333333333333,0.0,-0.3447071509478464,-1.0,-0.6666666666666666,-0.062499999999999986,24,240.0,False,True,horizon,0.3333333333333333,0.38095238095238093,,5064.999999999973,5992.969839751676,0.43805555555555564,0.6630666245746263,0.3447071509478464,0.23816924810000006,0.19633680671666667,0.75,0,0.0,2334,2334,30552,0.9995092747080184,0,12,0,0,9,0.9,0,0,0,0.0,0,0.0,0,0,13,0.0,0,{},931.3000000000001,1,1.0,23,5,2341,6,2340,4682,2340,2342,2,4680,0,2340,2,2340,2,2,0,4680,7,4668,0,2339,40,3408,0,0,2340,2,2340,29,1442,161.44827586206895,0,10,7053,60.398145199986175,40.96193879871862,0.8268170999945141,6.839190496946685,79.86517310002819,parallel_episode_batch,not_promoted,-0.000628208831741332,0.009799439709633982,0.11677863937173341,0.0031037244962545127,9.36156131316394e-05,0.0009149774774774775,1.0000849774291924,0.20285304577031113,0.04954954954954955,0.9354162216186523,1.597848892211914,0.23391634225845337,-0.009178374893963337,0.0996289998292923,1.607027292251587,0.20379506051540375,0.8185945153236389,5e-05,-0.2992924749851227,-0.3074831962585449,-0.20462007820606232,-0.2050660103559494,-0.20458129048347473,0.30569514632225037,-0.3034834563732147,-0.3045545220375061,-0.19709938764572144,-0.20235221087932587,-0.20794884860515594,0.018101492896676064,0.12416279315948486,0.01798621006309986,0.12165597826242447
