update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
1,0,9,10,10,2114,2114,0,0.0,2114,0,0.0,0,19.661076099961065,14.526044999540318,4.154254199936986,1.5830170987173915,23.74871300003724,48.69869317103138,feasibility,feasibility_best,0.024410489480942488,0.010511097494814107,0.4851723006542991,0.024814316598862848,0.0025863686083432507,0.04044117647058824,0.9982660035876667,0.45799818788381186,0.3382352941176471,2.182295322418213,0.3549206852912903,0.17431512475013733,0.16361892223358154,0.15783070027828217,0.19130174815654755,0.03848006948828697,0.1801908016204834,0.0001,-0.29981529712677,-0.3002551794052124,-0.20009899139404297,-0.20017801225185394,-0.20015251636505127,0.2998896837234497,-0.2995757758617401,-0.2996216118335724,-0.19991865754127502,-0.19970647990703583,-0.19960466027259827,0.017976729199290276,0.11923959851264954,0.01798621006309986,0.11913780122995377
2,10,19,10,10,1802,1802,0,0.0,1802,0,0.0,0,14.75223189999815,12.663281300163362,1.4332515000132844,1.6489449017681181,18.049809399992228,54.93560548625151,feasibility,not_applicable,0.0018690945259455976,0.00598022693984917,0.5846163907955433,-0.0009869569591407117,0.0016186101924615976,0.021821120689655173,0.9999504705955242,0.6450293673009708,0.5344827586206896,2.0571646690368652,0.547162652015686,0.1873791217803955,0.18171291053295135,0.07607130706310272,0.3654497265815735,0.12881506979465485,0.8351839780807495,0.0001,-0.2999679744243622,-0.3007224202156067,-0.2003575563430786,-0.2005043476819992,-0.20046398043632507,0.3002384901046753,-0.29941293597221375,-0.2995714247226715,-0.19993411004543304,-0.1995905488729477,-0.1995762586593628,0.0179856289178133,0.11925983428955078,0.01798621006309986,0.11929582804441452
3,20,29,10,10,2181,2181,0,0.0,2181,0,0.0,0,17.440200300014112,15.076513799955137,1.4735290000680834,1.8581474015954882,24.152012400038075,52.43770067557054,feasibility,phase_transition,0.0007719197842691626,0.004554270330118015,0.6001642137765885,-0.002952585502394608,0.002167627850680479,0.028750000042574747,1.0015449149268014,0.5935104039098535,0.45714285714285713,4.950064182281494,0.6952198147773743,0.21213872730731964,0.1420058012008667,0.07019665837287903,0.5532139539718628,0.1823309063911438,0.890505313873291,0.0001,-0.3000190556049347,-0.3013989329338074,-0.20097586512565613,-0.20099583268165588,-0.20092862844467163,0.30068621039390564,-0.2991381585597992,-0.29941388964653015,-0.1998920887708664,-0.19947367906570435,-0.19948983192443848,0.017962416633963585,0.11952618509531021,0.01798621006309986,0.11951138079166412
4,30,39,10,10,2395,2395,0,0.0,2395,0,0.0,0,19.560775500023738,16.986385099822655,1.508053699915763,1.9505792006384581,28.082723399973474,50.26918793321748,quality,not_promoted,0.00012880651966521613,0.0029289371664880924,0.5519529181091409,-0.003926254386131309,0.0010510458131121642,0.013363486842105263,0.9994862722723108,0.43289524522659023,0.2894736842105263,1.3304215669631958,0.783916711807251,0.2503402531147003,0.11507473886013031,0.06400406360626221,0.6688418984413147,0.22759997844696045,0.934633731842041,0.0001,-0.30006393790245056,-0.3019764721393585,-0.20120476186275482,-0.20141437649726868,-0.20130179822444916,0.3009886145591736,-0.2990548312664032,-0.29951125383377075,-0.19980403780937195,-0.19951772689819336,-0.19985708594322205,0.017997579649090767,0.11978983134031296,0.01798621006309986,0.11935370415449142
5,40,49,10,10,2348,2348,0,0.0,2348,0,0.0,0,19.287117600033525,16.3982802007813,2.005641200055834,1.9338547004736029,28.27366659999825,49.368403811946216,quality,not_promoted,0.0004518363637396613,0.0024031560775207204,0.5459323569729522,-0.003805908921955002,0.000930535578722688,0.009597665856818895,0.9995385005667403,0.3679844389694768,0.17567567567567569,1.3660976886749268,0.9190673828125,0.2521096169948578,0.10275882482528687,0.06619071960449219,0.8163085579872131,0.23325827717781067,0.9310688376426697,0.0001,-0.3004400432109833,-0.302278995513916,-0.20139265060424805,-0.20162707567214966,-0.2015664428472519,0.3013315200805664,-0.29914590716362,-0.29991474747657776,-0.19975735247135162,-0.19957050681114197,-0.20015521347522736,0.018034406006336212,0.12012264132499695,0.01798621006309986,0.1193719133734703
6,50,59,10,10,2120,2120,0,0.0,2120,0,0.0,0,16.678292999975383,14.319145699497312,1.549623499973677,1.8324867004412226,22.750137600000016,53.768307988432156,quality,not_promoted,-0.0095530495266704,0.001927935258101891,0.5972074848764083,-0.014561155578121543,0.0023407495772356495,0.03216911764705882,1.0025628542198854,0.43790488377870884,0.35294117647058826,1.1577262878417969,1.023417592048645,0.2083941549062729,0.10323839634656906,0.05552368983626366,0.9201791286468506,0.208897203207016,0.9290119409561157,0.0001,-0.3002690374851227,-0.3024168312549591,-0.2015819251537323,-0.20173370838165283,-0.20168958604335785,0.3013431429862976,-0.2991763949394226,-0.2999977171421051,-0.19980479776859283,-0.19960705935955048,-0.20022736489772797,0.018059009686112404,0.12011406570672989,0.01798621006309986,0.11955078691244125
7,60,69,10,10,2192,2192,0,0.0,2192,0,0.0,0,18.022408100019675,15.03779730014503,1.8383921998902224,1.9783807001076639,24.753317299997434,51.244017009682864,quality,not_promoted,0.0005059726802366121,0.002053189844757851,0.5991424011332648,-0.004458855711189764,0.0009082930495164224,0.003125,0.9994385523455483,0.3953045979142189,0.22857142857142856,1.1381008625030518,1.104339361190796,0.22819902002811432,0.09435633569955826,0.05708279460668564,1.0099830627441406,0.23129357397556305,0.9374275803565979,0.0001,-0.30029627680778503,-0.3025719225406647,-0.20171032845973969,-0.20183192193508148,-0.20177271962165833,0.3014504611492157,-0.299030601978302,-0.3000544011592865,-0.19944116473197937,-0.19955316185951233,-0.2003525346517563,0.018068164587020874,0.12024512887001038,0.01798621006309986,0.11954492330551147
8,70,79,10,10,2062,2062,0,0.0,2062,0,0.0,0,23.878628199978266,14.122720899642445,9.017154099885374,1.7963231009198353,20.63080290000653,46.32726029159929,quality,not_promoted,0.0014598228771126633,0.0013368646596614835,0.5335420306884882,-0.003207163814681046,0.0005301837145728341,0.005208333333333333,0.999981630932201,0.3703166576045932,0.19696969696969696,0.9626909494400024,1.2271478176116943,0.1853305995464325,0.07537947595119476,0.057729948312044144,1.1517683267593384,0.17408044636249542,0.9029695391654968,0.0001,-0.30014073848724365,-0.303632527589798,-0.20241615176200867,-0.20257015526294708,-0.20248036086559296,0.30191439390182495,-0.2986825108528137,-0.2998502254486084,-0.1996503621339798,-0.19931678473949432,-0.20031768083572388,0.017992191016674042,0.12078019976615906,0.01798621006309986,0.1194349080324173
9,80,89,10,10,2095,2095,0,0.0,2095,0,0.0,0,17.239577500033192,14.651145399315283,1.5278038000687957,1.8792735013994388,23.673869499994908,51.20565861875586,quality,not_promoted,0.0009358086425698165,0.0011335482400185851,0.5744361719398787,-0.0042417792278821725,0.000879109985279766,0.007424645379863002,0.9997551414099607,0.3561282802486058,0.22727272727272727,0.9693613648414612,1.2440643310546875,0.22141307592391968,0.06831752508878708,0.058392975479364395,1.1757467985153198,0.22068074345588684,0.9304471611976624,0.0001,-0.3003324270248413,-0.3042753338813782,-0.20272205770015717,-0.2030223160982132,-0.20293061435222626,0.30208733677864075,-0.29883038997650146,-0.3002200722694397,-0.19915208220481873,-0.19943134486675262,-0.20046547055244446,0.01798040047287941,0.12129473686218262,0.01798621006309986,0.11947421729564667
10,90,99,10,10,1917,1917,0,0.0,1917,0,0.0,0,15.65021729998989,13.567376099992543,1.3935392000130378,1.7375693006324582,21.238674400025047,51.96686350973303,quality,not_promoted,-0.0007656786125153303,0.0010471581461994597,0.5963795011242231,-0.006205894386706253,0.0018029361924466988,0.022681864723563195,0.9993063191572825,0.34974478346606097,0.16666666666666666,0.9394947290420532,1.3166836500167847,0.19304446876049042,0.055104926228523254,0.05535479262471199,1.2615786790847778,0.1838221549987793,0.9177765846252441,0.0001,-0.3005867600440979,-0.3045324981212616,-0.20282238721847534,-0.2032015025615692,-0.203145831823349,0.30217182636260986,-0.29887905716896057,-0.30020779371261597,-0.1987326443195343,-0.1993972212076187,-0.20047630369663239,0.0180099718272686,0.12164265662431717,0.01798621006309986,0.11986281722784042
