update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
1,0,9,10,10,2129,2129,0,0.0,2129,0,0.0,0,12.544630999967922,7.313027799711563,4.1308904000907205,1.6221146999159828,23.43597710004542,59.170762041656836,feasibility,feasibility_best,0.0026171993025962043,0.009574059650356717,0.460845509872717,0.0027957743184421867,0.004881191633210298,0.04751027249457205,0.9983665767837974,0.43556007414179687,0.29411764705882354,1.921805739402771,0.4282149374485016,0.1854686290025711,0.14605583250522614,0.15361209213733673,0.28215911984443665,0.08536086231470108,0.31402236223220825,0.0001,-0.29979729652404785,-0.2999182343482971,-0.19995065033435822,-0.19994951784610748,-0.20000694692134857,0.29966282844543457,-0.2998184263706207,-0.29968902468681335,-0.19989387691020966,-0.19985371828079224,-0.20005996525287628,0.017959926277399063,0.11939273774623871,0.01798621006309986,0.11926687508821487
2,10,19,10,10,1850,1850,0,0.0,1850,0,0.0,0,8.33415499998955,6.256558799534105,1.470465999969747,1.6114981994614936,19.302487600012682,66.94011377488562,feasibility,feasibility_best,0.001422540292721884,0.005335047967523208,0.5384461324790428,-0.001294397130801246,0.0014448848448629524,0.02082714030583357,1.000430312649957,0.549771144215403,0.39655172413793105,1.8297104835510254,0.6461105346679688,0.15886971354484558,0.16161537170410156,0.07479238510131836,0.48449525237083435,0.1111944317817688,0.7783679366111755,0.0001,-0.2996586561203003,-0.3002270460128784,-0.20011529326438904,-0.20017793774604797,-0.20028771460056305,0.2998914420604706,-0.2997824251651764,-0.2996634840965271,-0.19980621337890625,-0.19988831877708435,-0.19998164474964142,0.017963601276278496,0.11939311772584915,0.01798621006309986,0.11940403282642365
3,20,29,10,10,2119,2119,0,0.0,2119,0,0.0,0,9.704357000009622,7.418326499289833,1.42907719995128,1.7174669017549604,24.3128647999838,62.29197705970244,feasibility,phase_transition,0.01128074265879524,0.003899262934710885,0.5782480073325774,0.0074478950324084825,0.001050316611166208,0.00942095588235294,1.0002210333066828,0.4581898655742407,0.27941176470588236,1.5464253425598145,0.7713358402252197,0.19432403147220612,0.13401608169078827,0.07059364765882492,0.6373197436332703,0.1624746471643448,0.8680291175842285,0.0001,-0.29983261227607727,-0.30063942074775696,-0.20023100078105927,-0.20041023194789886,-0.20049527287483215,0.3001740872859955,-0.2996927499771118,-0.29946649074554443,-0.19976535439491272,-0.1998559683561325,-0.199863001704216,0.017984803766012192,0.11943657696247101,0.01798621006309986,0.11953689903020859
4,30,39,10,10,5636,5636,0,0.0,5636,0,0.0,0,35.52170390001265,23.627589299925603,1.4888055999181233,3.5981637984514236,56.14856639999198,61.48121939157973,quality,not_promoted,-0.0019562003317843664,0.006856021011914349,0.22930843768159995,-0.0008212744828648447,0.00046594831516987153,0.005003511235955056,1.0000398132238495,0.3374362097362454,0.19662921348314608,1.3826335668563843,0.8153855800628662,0.16821369528770447,0.03662041574716568,0.10200601816177368,0.7787652015686035,0.14506876468658447,0.6322701573371887,0.0001,-0.2997501492500305,-0.3009532690048218,-0.2003234177827835,-0.20062677562236786,-0.20076920092105865,0.30010509490966797,-0.29984140396118164,-0.2994595468044281,-0.19959931075572968,-0.19996993243694305,-0.19978490471839905,0.01800115779042244,0.1195686012506485,0.01798621006309986,0.11987223476171494
5,40,49,10,10,2419,2419,0,0.0,2419,0,0.0,0,11.853236700000707,8.747099100321066,2.1002201000228524,1.836876199406106,28.46912009996595,59.99153303464644,quality,not_promoted,0.0005900534605117221,0.0021042145365898156,0.501779488434917,-0.003375633515564627,0.001945569287176783,0.021845168997778705,0.9986741080095893,0.29971702259622124,0.15789473684210525,1.1727045774459839,0.9029387831687927,0.26187610626220703,0.09857973456382751,0.06717881560325623,0.8043590784072876,0.23625800013542175,0.9341928958892822,0.0001,-0.3001722991466522,-0.3012722134590149,-0.2006550133228302,-0.2008676826953888,-0.20107078552246094,0.30043575167655945,-0.2993871867656708,-0.2989672124385834,-0.199529230594635,-0.1996803879737854,-0.19971685111522675,0.018070796504616737,0.1196661964058876,0.01798621006309986,0.12012393772602081
6,50,59,10,10,2209,2209,0,0.0,2209,0,0.0,0,10.012518199975602,7.6583844004780985,1.5786757000605576,1.6475953019107692,23.353241300035734,66.20559618908868,quality,not_promoted,-3.899515473416873e-05,0.0017460605840564573,0.512702083161899,-0.004292985151654907,0.0023586585427567896,0.029870129908834184,0.998830931527274,0.3531858469758715,0.21428571428571427,1.0001776218414307,1.0712305307388306,0.1925327032804489,0.09061767905950546,0.056988488882780075,0.9806128740310669,0.1945819854736328,0.9123876690864563,0.0001,-0.3004031181335449,-0.30171602964401245,-0.20101508498191833,-0.201197549700737,-0.20139095187187195,0.30102160573005676,-0.29934078454971313,-0.29912814497947693,-0.19938188791275024,-0.19966866075992584,-0.19992421567440033,0.018126608803868294,0.12008953094482422,0.01798621006309986,0.12004733085632324
7,60,69,10,10,2255,2255,0,0.0,2255,0,0.0,0,10.744281199993566,7.913271699275356,1.927425200061407,1.8094377002562396,26.096026099985465,61.21013002519888,quality,not_promoted,0.0014209070165331166,0.0012714075091935229,0.5249850807918442,-0.003193240677420464,0.001729423089677261,0.022786458333333332,1.0000587527950604,0.3471704505177008,0.2361111111111111,0.9311853647232056,1.0881060361862183,0.21603073179721832,0.084812693297863,0.04803735017776489,1.003293514251709,0.21312972903251648,0.9505544900894165,0.0001,-0.3003779649734497,-0.3022088408470154,-0.20139990746974945,-0.2015494406223297,-0.20172984898090363,0.3012828230857849,-0.29988014698028564,-0.2997610569000244,-0.19940030574798584,-0.20004525780677795,-0.1999664306640625,0.018141696229577065,0.12013912945985794,0.01798621006309986,0.1200299933552742
8,70,79,10,10,2081,2081,0,0.0,2081,0,0.0,0,17.20566759997746,6.982083699025679,9.305620500119403,1.6873953996691853,21.624184800020885,53.59278677042019,quality,not_promoted,0.0003134535456245596,0.0011685001438970423,0.49731987353527185,-0.004075495243975611,0.0035634352208228047,0.03715421259403229,0.9991195635362105,0.36401970526485733,0.18181818181818182,0.9957141280174255,1.220119595527649,0.2003997564315796,0.07198977470397949,0.05195736140012741,1.1481297016143799,0.18586446344852448,0.9327797889709473,0.0001,-0.3007080554962158,-0.3028659522533417,-0.20176823437213898,-0.20201295614242554,-0.20220103859901428,0.3020189106464386,-0.2996992766857147,-0.29952841997146606,-0.19918008148670197,-0.19989414513111115,-0.19985337555408478,0.01814950257539749,0.12015848606824875,0.01798621006309986,0.1200813427567482
9,80,89,10,10,2346,2346,0,0.0,2346,0,0.0,0,11.581545100023504,8.502327500609681,1.688561700109858,1.8072626005741768,26.580686300003435,61.47439271589197,quality,not_promoted,-0.000542861527473842,0.000936280724410018,0.4749540545650431,-0.004824262046305513,0.0010468674775659787,0.014468709787202848,0.9995130638818484,0.27996634903389056,0.12162162162162163,0.7869011163711548,1.2426406145095825,0.22739891707897186,0.05971512943506241,0.05029206722974777,1.1829255819320679,0.22815576195716858,0.951087236404419,0.0001,-0.3010096251964569,-0.3031958043575287,-0.2019578367471695,-0.2022463083267212,-0.2024274468421936,0.30252712965011597,-0.2992144227027893,-0.29917460680007935,-0.19919416308403015,-0.19953975081443787,-0.19944973289966583,0.018193159252405167,0.12033715844154358,0.01798621006309986,0.12005262821912766
10,90,99,10,10,2014,2014,0,0.0,2014,0,0.0,0,9.311299499997403,6.9508900996879674,1.4200788000016473,1.65407469967613,22.08123460004572,64.1553814541284,quality,not_promoted,0.0005927995080128312,0.0008631127147964435,0.5708827348425984,-0.0046844707321724854,0.0013899072200729279,0.014680989610496908,0.9998183930292726,0.37249061616603285,0.203125,0.8893234133720398,1.2963348627090454,0.17720164358615875,0.05212920531630516,0.04737958684563637,1.2442054748535156,0.16389228403568268,0.9285097122192383,0.0001,-0.3008204400539398,-0.30349066853523254,-0.2021879255771637,-0.20245373249053955,-0.20261351764202118,0.3026767671108246,-0.2989884912967682,-0.29908865690231323,-0.19913004338741302,-0.19937261939048767,-0.19932666420936584,0.018174272030591965,0.12069268524646759,0.01798621006309986,0.11995965987443924
