update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
1,0,9,10,10,2154,2154,0,0.0,2154,0,0.0,0,19.446289200044703,14.37077120016329,4.0643646998214535,1.5570625002146699,22.725064900005236,51.0773259708407,feasibility,feasibility_best,-0.0003160677083274897,0.009364538302179426,0.46136247279012904,-0.0002474236603388015,0.0011358109761123855,0.016434698886073688,0.9993676367928,0.37756545162376237,0.22058823529411764,1.7262006998062134,0.44723790884017944,0.14413096010684967,0.14964790642261505,0.1520240157842636,0.2975900173187256,0.03138328716158867,-0.11252522468566895,0.0001,-0.3005483150482178,-0.30067020654678345,-0.20042474567890167,-0.20047375559806824,-0.20047372579574585,0.3008093535900116,-0.30038517713546753,-0.2997732162475586,-0.20029370486736298,-0.2002585083246231,-0.20002999901771545,0.01795397326350212,0.1193305179476738,0.01798621006309986,0.11938146501779556
2,10,19,10,10,1942,1942,0,0.0,1942,0,0.0,0,15.685071799962316,13.459713499760255,1.4318775000865571,1.4969909999636002,19.629844399983995,54.99092760137861,feasibility,not_applicable,-0.006549461166404428,0.004062582833519686,0.43725599108203766,-0.008890728939384702,0.0008917735830172821,0.01663306451612903,0.9990456421529094,0.393928881253927,0.22580645161290322,1.7875537872314453,0.6142498254776001,0.1604890078306198,0.1567447930574417,0.07296044379472733,0.4575050473213196,0.10584333539009094,0.793326735496521,0.0001,-0.3003566265106201,-0.3012027442455292,-0.20084187388420105,-0.20086640119552612,-0.20074668526649475,0.30109235644340515,-0.300799697637558,-0.2996799349784851,-0.2006346881389618,-0.20054341852664948,-0.2000073343515396,0.01798965595662594,0.1197233498096466,0.01798621006309986,0.11962171643972397
3,20,29,10,10,2132,2132,0,0.0,2132,0,0.0,0,16.849701199971605,14.684813099273015,1.3915743999532424,1.4410601987619884,24.34399870003108,51.75548700833889,feasibility,phase_transition,-0.0018824940163861303,0.003384825077613213,0.4049992197576691,-0.004240072982878808,0.0011999807299670304,0.01631433823529412,1.0002955987172968,0.35828630270107703,0.19117647058823528,1.3776010274887085,0.7519579529762268,0.1886545717716217,0.13601259887218475,0.06379836797714233,0.6159453988075256,0.1620747447013855,0.8856372833251953,0.0001,-0.3003178834915161,-0.30141037702560425,-0.20114260911941528,-0.2010161578655243,-0.20091696083545685,0.3012237250804901,-0.3009178340435028,-0.3002145290374756,-0.20075422525405884,-0.20065070688724518,-0.19994869828224182,0.01799006387591362,0.1198975220322609,0.01798621006309986,0.11966358870267868
4,30,39,10,10,2383,2383,0,0.0,2383,0,0.0,0,19.866557199973613,17.469439400185365,1.5345714000286534,1.749766698514577,26.48188489995664,51.414888872900995,quality,not_promoted,-0.0035979350979783034,0.0025384883123670556,0.42915187972156627,-0.00662020908202976,0.000863533906675385,0.014802631578947368,1.0003872121635236,0.3134727796637698,0.11842105263157894,1.104790210723877,0.8258095979690552,0.2185855358839035,0.10696830600500107,0.05793699622154236,0.7188412547111511,0.19509029388427734,0.9297463297843933,0.0001,-0.30020153522491455,-0.30198901891708374,-0.20159441232681274,-0.20141087472438812,-0.20129108428955078,0.30151358246803284,-0.30046388506889343,-0.2996542751789093,-0.2009776532649994,-0.20043101906776428,-0.19976508617401123,0.01800253987312317,0.12004837393760681,0.01798621006309986,0.1197919026017189
5,40,49,10,10,2662,2662,0,0.0,2662,0,0.0,0,21.899566099978983,18.342296300455928,2.0032194000086747,2.031200999394059,31.096923500008415,50.22974200918834,quality,not_promoted,-0.0003320198350896438,0.002036157159073766,0.34669615647622515,-0.002780903346969613,0.0007948099425578091,0.011601268801660765,0.9997223218282064,0.22770082569193273,0.09523809523809523,0.9009248614311218,0.9658472537994385,0.24127620458602905,0.08987760543823242,0.060364872217178345,0.8759697675704956,0.23892101645469666,0.937404990196228,0.0001,-0.29963213205337524,-0.3027138113975525,-0.20205840468406677,-0.20192557573318481,-0.20166267454624176,0.3015075922012329,-0.300800085067749,-0.29991939663887024,-0.20103517174720764,-0.20069284737110138,-0.20009532570838928,0.018011536449193954,0.12058357894420624,0.01798621006309986,0.11960280686616898
6,50,59,10,10,2194,2194,0,0.0,2194,0,0.0,0,17.468615900026634,15.139952900295611,1.6061051000724547,1.4443802990135737,24.81751779996557,51.884620513329274,quality,not_promoted,0.0023438313975930212,0.0017421075824781188,0.3802109922681536,-0.0005872245611889022,0.0008128957781341991,0.01240079365670681,0.9997498827321188,0.23827907123735972,0.08571428571428572,1.005685806274414,1.0704059600830078,0.18976396322250366,0.09420180320739746,0.06000801920890808,0.9762042164802551,0.19237422943115234,0.9000020623207092,0.0001,-0.2995646893978119,-0.3033705949783325,-0.20246927440166473,-0.20241549611091614,-0.20206598937511444,0.3020773231983185,-0.30091938376426697,-0.2998717725276947,-0.20086440443992615,-0.20077930390834808,-0.20042037963867188,0.018053429201245308,0.12107331305742264,0.01798621006309986,0.11959009617567062
7,60,69,10,10,2344,2344,0,0.0,2344,0,0.0,0,18.951856200001203,16.109663599869236,1.8816463999683037,1.6444270993815735,26.10143830004381,52.02727183464148,quality,promoted,6.861612200737e-05,0.0014888123716101855,0.3696423309880334,-0.0028834002677703627,0.00041173478795728343,0.005489864864864865,0.999984057368459,0.2548023715514589,0.10810810810810811,0.9626297950744629,1.1303620338439941,0.21684907376766205,0.08471888303756714,0.05565682798624039,1.0456430912017822,0.22022125124931335,0.9341248273849487,0.0001,-0.2999002933502197,-0.3038865625858307,-0.20268797874450684,-0.20276464521884918,-0.20244893431663513,0.3028801381587982,-0.3012504279613495,-0.2998175323009491,-0.20098647475242615,-0.2010241150856018,-0.20064428448677063,0.018050285056233406,0.1215052530169487,0.01798621006309986,0.11963039636611938
8,70,79,10,10,1997,1997,0,0.0,1997,0,0.0,0,23.634239899984095,13.626611399813555,9.259271400107536,1.4275532008032314,21.467246599961072,44.277919753319615,quality,not_promoted,-0.0031401297892443836,0.0016767139732110081,0.36133877001702785,-0.005915161364100641,0.0006261510883476262,0.003662109375,0.998404142446816,0.25958485004957765,0.078125,0.8845463395118713,1.2750622034072876,0.19240181148052216,0.07354755699634552,0.060396019369363785,1.2015146017074585,0.18028691411018372,0.9014632105827332,0.0001,-0.29972636699676514,-0.304103285074234,-0.20277339220046997,-0.2029285728931427,-0.2026771754026413,0.30297380685806274,-0.30134209990501404,-0.29982516169548035,-0.2010546177625656,-0.2010888159275055,-0.20058239996433258,0.018006570637226105,0.12162163108587265,0.01798621006309986,0.1195836141705513
9,80,89,10,10,2142,2142,0,0.0,2142,0,0.0,0,17.11486860003788,14.769593299773987,1.6202665000455454,1.5165513009997085,23.28854549996322,53.015321791827034,quality,promoted,0.0009340389412553871,0.0011512089481317054,0.37854836136102676,-0.0022758396397180415,0.0007322784748098724,0.010370710809879443,0.9998943674213746,0.2289235336048638,0.058823529411764705,0.6427487134933472,1.2746152877807617,0.21499516069889069,0.061958108097314835,0.056367404758930206,1.212656855583191,0.2121458649635315,0.9312617182731628,0.0001,-0.2997683584690094,-0.30476775765419006,-0.20312726497650146,-0.20339210331439972,-0.2031264305114746,0.3033467233181,-0.30101990699768066,-0.29982706904411316,-0.20083299279212952,-0.20086398720741272,-0.20044775307178497,0.017976047471165657,0.12204954773187637,0.01798621006309986,0.11950863152742386
10,90,99,10,10,2059,2059,0,0.0,2059,0,0.0,0,16.190264800039586,14.107686800067313,1.2881937999627553,1.4089430990861729,23.82560600002762,51.45458436447526,quality,not_promoted,-0.009000360006184288,0.000850264326304155,0.34974088474656595,-0.012072635895685491,0.0002521965081100599,0.003077651515151515,1.0001892655184774,0.18266782441148252,0.0,0.4861125946044922,1.3257315158843994,0.19248981773853302,0.05120331048965454,0.04964284598827362,1.2745282649993896,0.18136171996593475,0.9334883689880371,0.0001,-0.29986998438835144,-0.30491191148757935,-0.20323823392391205,-0.2034376859664917,-0.2031688094139099,0.30293914675712585,-0.3009090721607208,-0.3000749349594116,-0.20084600150585175,-0.20083333551883698,-0.20052644610404968,0.018001606687903404,0.12220528721809387,0.01798621006309986,0.11947593092918396
11,100,109,10,10,2142,2142,0,0.0,2142,0,0.0,0,17.43334439996397,14.793799899402075,1.8574738000170328,1.4746441997704096,23.00533399998676,52.96909010761859,quality,not_promoted,0.0006997737732222851,0.0009033495846190764,0.33774617160944376,-0.002226013710777111,0.0001971067865323515,0.002558210809879443,0.9999252847012352,0.2011416828369393,0.029411764705882353,0.5866004824638367,1.3750730752944946,0.2223336100578308,0.044353336095809937,0.04640072584152222,1.3307197093963623,0.2095651775598526,0.9564448595046997,0.0001,-0.2998637855052948,-0.305393785238266,-0.20351362228393555,-0.2037695050239563,-0.2034624069929123,0.30320364236831665,-0.3010164201259613,-0.30017924308776855,-0.2005070298910141,-0.20093002915382385,-0.20058277249336243,0.01803865097463131,0.1225719153881073,0.01798621006309986,0.1193360984325409
12,110,119,10,10,2721,2721,0,0.0,2721,0,0.0,0,22.10635940002976,18.860475800640415,1.7847339998115785,1.9279015000211075,31.184359699953347,51.059547440050636,quality,not_promoted,0.0007198093415692796,0.0007936953198771145,0.27892706404591716,-0.0016726126141716228,0.00014824265251665438,0.0021692212930945463,0.9998585235240848,0.14651152359451666,0.0,0.38597434759140015,1.4509363174438477,0.22840021550655365,0.03652149438858032,0.04795263335108757,1.4144147634506226,0.22230230271816254,0.9559209942817688,0.0001,-0.300089567899704,-0.30555304884910583,-0.20367473363876343,-0.20387394726276398,-0.20357437431812286,0.3035169541835785,-0.30112671852111816,-0.30059340596199036,-0.2004377394914627,-0.20102037489414215,-0.20067286491394043,0.018014132976531982,0.1227252408862114,0.01798621006309986,0.11931866407394409
13,120,129,10,10,2221,2221,0,0.0,2221,0,0.0,0,17.919482500001322,15.49478210019879,1.5679401999805123,1.575235801981762,24.604941199999303,52.2288089232816,quality,not_promoted,0.0006177972736103194,0.0006213255133064064,0.33453630698578696,-0.002416901962299432,0.00026352590139140376,0.0046875,1.0005554931504386,0.15501720091061932,0.0,0.4114649295806885,1.4538558721542358,0.23937340080738068,0.0333067886531353,0.04341510310769081,1.4205490350723267,0.22501768171787262,0.967104971408844,0.0001,-0.30015313625335693,-0.3054385781288147,-0.20372775197029114,-0.20378875732421875,-0.20352904498577118,0.3035707175731659,-0.3010907769203186,-0.3011050224304199,-0.20039166510105133,-0.20101037621498108,-0.20078979432582855,0.018027931451797485,0.12283720821142197,0.01798621006309986,0.11945369839668274
14,130,139,10,10,2365,2365,0,0.0,2365,0,0.0,0,19.526793299999554,16.011275399883743,1.983159999945201,1.6198814985109493,26.58209630002966,51.29162772114342,quality,not_promoted,-0.00028659879053766663,0.000493561480873944,0.28739620261901133,-0.0029137809666477748,0.00020942889136062445,0.003800675675675676,1.0001330923389744,0.1219428059066067,0.0,0.3382740914821625,1.4938884973526,0.24114441871643066,0.02099328115582466,0.03595980629324913,1.4728953838348389,0.23194867372512817,0.9777628183364868,0.0001,-0.3000217080116272,-0.30522242188453674,-0.20363008975982666,-0.20362742245197296,-0.20338644087314606,0.3034810721874237,-0.300910085439682,-0.301593542098999,-0.19999057054519653,-0.200798898935318,-0.20107324421405792,0.01802065223455429,0.12266715615987778,0.01798621006309986,0.11937710642814636
15,140,149,10,10,2109,2109,0,0.0,2109,0,0.0,0,16.811562300019432,14.717066200159024,1.3745503998943605,1.4407862998778,24.291223099979106,51.31039124175937,quality,not_promoted,-0.00044951062988151204,0.0003540136835495518,0.3319648113666159,-0.003592151347688879,0.0008377395041117614,0.004273006692528725,0.9974455309636665,0.10595353224286527,0.0,0.40264374017715454,1.473217248916626,0.2511579692363739,0.015943476930260658,0.033713728189468384,1.4572738409042358,0.24678173661231995,0.9819814562797546,0.0001,-0.29982855916023254,-0.30548104643821716,-0.2038244605064392,-0.20381346344947815,-0.2035217434167862,0.3035103976726532,-0.3011418879032135,-0.30204761028289795,-0.19989033043384552,-0.20099149644374847,-0.20145754516124725,0.018012724816799164,0.12283176928758621,0.01798621006309986,0.11948203295469284
16,150,159,10,10,2398,2398,0,0.0,2398,0,0.0,0,28.42565889999969,16.736587198683992,10.850375300098676,1.673034597770311,27.21339019999141,43.099226870151234,quality,not_promoted,-0.0023482475723875197,0.0004798823986340339,0.37562698596402216,-0.005864576301782539,0.0006667091640433922,0.009457236842105263,1.0007732353712384,0.15489500555160798,0.02631578947368421,0.5958122611045837,1.492526888847351,0.24848192930221558,0.019303586333990097,0.03540749475359917,1.473223328590393,0.24308592081069946,0.9796950817108154,0.0001,-0.30026498436927795,-0.30582013726234436,-0.20428097248077393,-0.20406192541122437,-0.20369262993335724,0.30410176515579224,-0.3015138804912567,-0.3025478422641754,-0.19983717799186707,-0.20129677653312683,-0.2015009969472885,0.017983825877308846,0.12317398935556412,0.01798621006309986,0.11968568712472916
17,160,169,10,10,2207,2207,0,0.0,2207,0,0.0,0,18.103345600015018,15.04136449896032,1.927689200034365,1.61673130170675,24.99350169999525,51.21024247171496,quality,not_promoted,-0.00252427819318005,0.000364324744233662,0.3441666000655719,-0.005783782550133764,0.002030248648640866,0.022350230387278965,0.9994329716478075,0.15696706867643764,0.014285714285714285,0.6708512902259827,1.5015910863876343,0.2492818981409073,0.010907062329351902,0.02566198632121086,1.4906837940216064,0.2378523349761963,0.9894025921821594,0.0001,-0.2999834716320038,-0.30584588646888733,-0.20419687032699585,-0.2040799856185913,-0.20377635955810547,0.3040168583393097,-0.30156490206718445,-0.30260732769966125,-0.1997470110654831,-0.20133867859840393,-0.2016853392124176,0.017983591184020042,0.12316074222326279,0.01798621006309986,0.11946287751197815
18,170,179,10,10,1893,1893,0,0.0,1893,0,0.0,0,15.218303199973889,13.012494400551077,1.380807499983348,1.4472987010958605,20.07143129996257,53.64166171336337,quality,promoted,-0.00013695425974826018,0.0002841454183605189,0.3943390662471453,-0.003938273499564578,0.0018064102749121957,0.017377533794691164,0.9999032437801361,0.13788170637562872,0.016666666666666666,0.7754712700843811,1.4895579814910889,0.27687758207321167,0.0022818201687186956,0.021745795384049416,1.4872761964797974,0.27366942167282104,0.9938315749168396,0.0001,-0.30006346106529236,-0.30606168508529663,-0.20428401231765747,-0.20422984659671783,-0.2040022760629654,0.3043310046195984,-0.30168381333351135,-0.30272260308265686,-0.19983430206775665,-0.201443150639534,-0.20210903882980347,0.018004603683948517,0.12329740822315216,0.01798621006309986,0.1196797713637352
