episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
439,44,train_easy_1000439,1000439,easy,downtime_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,anchor_3,141,141,0,0.0,141,0,0.0,0,0.0,1.8372913103128181,1.8997913103128181,-0.0625,1.8372913103128181,1.8997913103128183,-2.220446049250313e-16,quality,-425.9,-360.7158874815099,-4.008055555555558,1.0,1.0,-0.20041737937436346,0.0,0.0,-0.0625,40,165.0,True,False,completed,1.0,1.0,425.9,425.9,360.7158874815099,4.008055555555557,0.22534386925413025,0.20041737937436346,0.1518,0.12111666666666669,0.75,0,0.0,0,0,0,0.0,2,46,0,1,1395,139.5,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,8,1.0,32,8,69,16,16,78,62,16,0,78,0,62,0,16,0,0,0,78,8,8,0,16,0,78,0,0,62,0,16,52,6,1.5,0,10,1840,14.45423989999108,12.374111299985088,0.2079960000119172,0.13528719980968162,19.049814699974377,parallel_episode_batch,not_promoted,0.000791987034909684,0.00015680511732453256,0.38189489522884634,-0.002948559065959577,0.00038676764602471315,0.005567528757041898,0.9998663016434374,0.1904864047878775,0.017241379310344827,0.524011492729187,1.480646014213562,0.2953495979309082,0.0014360923087224364,0.013708245009183884,1.4792101383209229,0.2994200587272644,0.9978457689285278,5e-05,-0.3000190556049347,-0.30808332562446594,-0.20584726333618164,-0.20563334226608276,-0.20546521246433258,0.30580171942710876,-0.3037102222442627,-0.30485764145851135,-0.19949886202812195,-0.20274993777275085,-0.20480182766914368,0.018051547929644585,0.1245269849896431,0.01798621006309986,0.1223614513874054
440,45,train_easy_1000440,1000440,easy,balanced_cost,0.12821978472136122,0.010191050649326705,0.8615891646293122,dirichlet,156,156,0,0.0,156,0,0.0,0,0.0,1.7946745161008981,1.8571745161008981,-0.0625,1.7946745161008981,1.8571745161008977,4.440892098500626e-16,quality,-472.3999999999999,-357.9582666720798,-20.06583333333334,1.0,1.0,-0.2856509677982045,0.0,0.0,-0.0625,45,175.9,True,False,completed,1.0,1.0,472.3999999999999,472.3999999999999,357.9582666720798,20.06583333333334,0.2775913424522063,0.2856509677982045,0.14700000000000002,0.11400000000000003,0.75,0,0.0,0,0,0,0.0,2,52,0,0,1490,149.0,0,0,0,0.0,0,0.0,0,0,19,0.0,0,{},0.0,9,1.0,36,9,75,18,18,90,72,18,0,90,0,72,0,18,0,0,0,90,9,9,0,18,0,90,0,0,72,0,18,62,6,1.4516129032258065,0,10,2561,20.686068600043654,16.624116800783668,0.085378399991896,0.14093669992871583,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
441,45,train_easy_1000441,1000441,easy,balanced_cost,0.6082493068570494,0.16625167771699687,0.2254990154259537,dirichlet,160,160,0,0.0,160,0,0.0,0,0.0,1.8001769273346202,1.8626769273346202,-0.0625,1.8001769273346202,1.862676927334621,-8.881784197001252e-16,quality,-455.99999999999994,-473.4637566915801,-15.642499999999998,1.0,1.0,-0.27464614533075776,0.0,0.0,-0.0625,42,184.8,True,False,completed,1.0,1.0,455.99999999999994,455.99999999999994,473.4637566915801,15.642499999999998,0.2817389450013624,0.27464614533075776,0.2328,0.16332992975,0.75,0,0.0,0,0,0,0.0,1,60,0,0,1477,147.70000000000002,0,0,0,0.0,0,0.0,0,0,19,0.0,0,{},0.0,11,1.0,31,11,74,22,22,92,69,23,1,91,0,69,1,22,1,1,0,91,11,12,0,22,0,91,0,0,69,1,22,60,6,1.5333333333333334,0,10,2561,20.686068600043654,16.624116800783668,0.0649750999873504,0.12158570002065971,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
442,45,train_balanced_1000442,1000442,balanced,fixed_cost_dominant,0.2575227881521276,0.6223763097767412,0.1201009020711312,dirichlet,188,188,0,0.0,188,0,0.0,0,0.0,1.7928466947310855,1.8553466947310855,-0.0625,1.7928466947310855,1.8553466947310855,0.0,quality,-701.7000000000002,-373.94832423891006,-13.072222222222223,0.9999999999999999,1.0,-0.28930661053782897,0.0,0.0,-0.0625,58,213.60000000000002,True,False,completed,1.0,1.0,701.7000000000002,701.7000000000002,373.94832423891006,13.072222222222223,0.30759559751533994,0.28930661053782897,0.23900000000000002,0.14153763258333338,0.75,0,0.0,0,0,0,0.0,1,53,0,0,1721,172.10000000000002,0,0,0,0.0,0,0.0,0,0,22,0.0,0,{},0.0,10,0.9,48,10,90,20,20,106,84,22,2,104,0,84,2,20,2,2,0,104,11,11,0,20,0,104,0,0,84,2,20,69,5,1.536231884057971,0,10,2561,20.686068600043654,16.624116800783668,0.13401290000183508,0.1563034999417141,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
443,45,train_easy_1000443,1000443,easy,labor_dominant,1.0,0.0,0.0,anchor_0,150,150,0,0.0,150,0,0.0,0,0.0,1.7950472260294381,1.8575472260294381,-0.0625,1.7950472260294381,1.8575472260294381,0.0,quality,-478.10000000000014,-260.53344351859,-2.0088888888888894,0.9999999999999998,1.0,-0.28490554794112394,0.0,0.0,-0.0625,47,183.0,True,False,completed,1.0,1.0,478.10000000000014,478.10000000000014,260.53344351859,2.0088888888888894,0.21218347027509943,0.28490554794112394,0.20450000000000002,0.13818333333333335,0.75,0,0.0,0,0,0,0.0,1,43,0,1,1661,166.10000000000002,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,8,0.875,39,8,73,16,14,82,67,15,1,81,0,67,1,14,1,1,0,81,8,8,1,14,0,81,0,0,67,1,14,56,7,1.4642857142857142,0,10,2561,20.686068600043654,16.624116800783668,0.12346510001225397,0.09995609970064834,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
444,45,train_balanced_1000444,1000444,balanced,downtime_dominant,1.0,0.0,0.0,anchor_0,137,137,0,0.0,137,0,0.0,0,0.0,1.778894025604552,1.841394025604552,-0.0625,1.778894025604552,1.841394025604552,0.0,quality,-557.5,-249.57798350682,-5.062222222222222,1.0,1.0,-0.31721194879089615,0.0,0.0,-0.0625,48,208.0,True,False,completed,1.0,1.0,557.5,557.5,249.57798350682,5.062222222222222,0.23691219890153428,0.31721194879089615,0.14,0.11278555723333335,0.75,0,0.0,0,0,0,0.0,3,30,0,0,1891,189.10000000000002,0,0,0,0.0,0,0.0,0,0,8,0.0,0,{},0.0,5,1.0,43,5,69,10,10,74,64,10,0,74,0,64,0,10,0,0,0,74,5,5,0,10,0,74,0,0,64,0,10,56,3,1.3214285714285714,0,10,2561,20.686068600043654,16.624116800783668,0.1528802000102587,0.14322980027645826,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
445,45,train_easy_1000445,1000445,easy,downtime_dominant,0.5854958714825921,0.3369462552280352,0.07755787328937273,dirichlet,155,155,0,0.0,155,0,0.0,0,0.0,1.803375112260971,1.865875112260971,-0.0625,1.803375112260971,1.8658751122609707,2.220446049250313e-16,quality,-483.40000000000015,-346.85971609618,-10.392222222222223,0.9999999999999998,1.0,-0.2682497754780588,0.0,0.0,-0.0625,48,179.70000000000002,True,False,completed,1.0,1.0,483.40000000000015,483.40000000000015,346.85971609618,10.392222222222223,0.2552538891477655,0.2682497754780588,0.1326,0.11037781095000003,0.75,0,0.0,0,0,0,0.0,2,48,0,0,1560,156.0,0,0,0,0.0,0,0.0,0,0,22,0.0,0,{},0.0,8,1.0,40,8,76,16,15,89,74,15,0,89,0,74,0,15,0,0,0,89,7,8,0,15,0,89,0,0,74,0,15,61,6,1.459016393442623,0,10,2561,20.686068600043654,16.624116800783668,0.13633379997918382,0.11570670001674443,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
446,45,train_reconfiguration_bottleneck_1000446,1000446,reconfiguration_bottleneck,fixed_cost_dominant,0.03858670826984203,0.9448199096751694,0.016593382054988632,dirichlet,765,765,0,0.0,765,0,0.0,0,0.0,1.6375454432563716,1.7000454432563716,-0.0625,1.6375454432563716,1.7000454432563719,-2.220446049250313e-16,quality,-1589.8000000000015,-1538.2067376478321,-23.721388888888875,1.0,1.0,-0.5999091134872562,0.0,0.0,-0.0625,79,237.0,True,False,completed,1.0,1.0,1589.8000000000015,1589.8000000000015,1538.2067376478321,23.721388888888878,0.531091293639834,0.5999091134872562,0.7495183437999904,0.6814197239666625,0.75,1399,0.5187245087133853,235,235,1050,0.8982035928143712,0,101,3,1,1426,142.6,0,0,0,0.0,0,0.0,0,0,43,0.0,0,{},96.5,25,1.0,54,25,359,50,277,635,344,291,14,621,0,344,14,277,14,14,0,621,31,498,4,276,493,621,0,0,344,14,277,94,157,6.75531914893617,0,10,2561,20.686068600043654,16.624116800783668,0.35239069996168837,0.6810237999306992,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
447,45,train_reconfiguration_bottleneck_1000447,1000447,reconfiguration_bottleneck,fixed_cost_dominant,0.09671835933811207,0.4307595218824605,0.47252211877942746,dirichlet,374,374,0,0.0,374,0,0.0,0,0.0,1.7509751124970991,1.8134751124970991,-0.0625,1.7509751124970991,1.8134751124970994,-2.220446049250313e-16,quality,-1331.299999999999,-1331.963131468554,-9.604722222222216,1.0000000000000002,1.0,-0.37304977500580144,0.0,0.0,-0.0625,78,201.20000000000002,True,False,completed,1.0,1.0,1331.299999999999,1331.299999999999,1331.963131468554,9.604722222222215,0.46654872922380536,0.37304977500580144,0.7499420321999991,0.7262872066666661,0.75,124,0.5020242914979757,30,30,174,0.6590909090909091,0,103,3,2,1200,120.0,0,0,0,0.0,0,0.0,0,0,48,0.0,0,{},10.8,25,0.96,53,25,168,50,78,236,145,91,13,223,0,145,13,78,13,13,0,223,31,87,0,75,88,223,0,0,145,13,78,104,45,2.269230769230769,0,10,2561,20.686068600043654,16.624116800783668,0.18497399997431785,0.26772679982241243,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
448,45,train_balanced_1000448,1000448,balanced,balanced_cost,0.015569892864466693,0.731777780218111,0.25265232691742223,dirichlet,223,223,0,0.0,223,0,0.0,0,0.0,1.7521532181256607,1.8146532181256607,-0.0625,1.7521532181256607,1.814653218125661,-2.220446049250313e-16,quality,-715.9000000000001,-618.64769365982,-25.435555555555556,1.0,1.0,-0.37069356374867796,0.0,0.0,-0.0625,62,211.4,True,False,completed,1.0,1.0,715.9000000000001,715.9000000000001,618.64769365982,25.435555555555556,0.36892787209841527,0.37069356374867796,0.18225147000000003,0.14662010108333334,0.75,0,0.0,0,0,0,0.0,2,79,0,1,1638,163.8,0,0,0,0.0,0,0.0,0,0,29,0.0,0,{},0.0,14,0.9285714285714286,48,14,105,28,28,126,98,28,0,126,0,98,0,28,0,0,0,126,14,14,0,28,0,126,0,0,98,0,28,89,4,1.4157303370786516,0,10,2561,20.686068600043654,16.624116800783668,0.20598869997775182,0.16871209995588288,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
449,45,train_balanced_1000449,1000449,balanced,labor_dominant,1.0,0.0,0.0,anchor_0,253,253,0,0.0,253,0,0.0,0,0.0,1.7273410704796865,1.7898410704796865,-0.06250000000000001,1.7273410704796865,1.789841070479687,-4.440892098500626e-16,quality,-870.1,-648.2806929526796,-16.765555555555554,1.0,1.0,-0.4203178590406261,0.0,0.0,-0.06250000000000001,68,236.70000000000002,True,False,completed,1.0,1.0,870.1,870.1,648.2806929526796,16.765555555555554,0.3783732652081077,0.4203178590406261,0.42610000000000015,0.3010500000000001,0.75,0,0.0,0,0,4,0.04819277108433735,2,90,0,0,1983,198.3,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,17,0.8823529411764706,51,17,117,34,34,144,110,34,0,144,0,110,0,34,0,0,0,144,17,17,0,34,0,144,0,0,110,0,34,96,5,1.5,0,10,2561,20.686068600043654,16.624116800783668,0.17551420000381768,0.17114079953171313,29.27474959997926,parallel_episode_batch,promoted,-0.004828326841362003,8.931671044226788e-05,0.2930675910376921,-0.007714344401525833,0.0008547663196733948,0.012957317073170731,1.000137258593629,0.1323723933210869,0.012195121951219513,0.5111397504806519,1.5050662755966187,0.2622896134853363,-0.00117032031994313,0.010013651102781296,1.5062365531921387,0.2630460262298584,0.9985424280166626,5e-05,-0.3001740872859955,-0.30832764506340027,-0.20605690777301788,-0.2058093249797821,-0.20556768774986267,0.3060764670372009,-0.3039153516292572,-0.3048916161060333,-0.1994255930185318,-0.20289316773414612,-0.20504461228847504,0.018064187839627266,0.12466000020503998,0.01798621006309986,0.1223258525133133
450,46,train_easy_1000450,1000450,easy,labor_dominant,0.07533245130531963,0.31030800651354806,0.6143595421811324,dirichlet,128,128,0,0.0,128,0,0.0,0,0.0,1.8732651440476444,1.9357651440476444,-0.0625,1.8732651440476444,1.9357651440476449,-4.440892098500626e-16,quality,-406.3,-194.92973087156994,-5.291388888888888,1.0,1.0,-0.12846971190471015,0.0,0.0,-0.0625,41,173.10000000000002,True,False,completed,1.0,1.0,406.3,406.3,194.92973087156994,5.291388888888889,0.1945499939527735,0.12846971190471015,0.12950000000000003,0.1004166666666667,0.75,0,0.0,0,0,0,0.0,2,35,0,0,1547,154.70000000000002,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,6,1.0,35,6,64,12,11,74,63,11,0,74,0,63,0,11,0,0,0,74,5,6,0,11,0,74,0,0,63,0,11,51,4,1.4509803921568627,0,10,2276,18.416485099995043,15.921668099821545,0.10030610003741458,0.11753879993921146,26.00529210001696,parallel_episode_batch,promoted,-0.0004500228678807616,0.0001321223712188334,0.3638072684407234,-0.004022033797809854,0.0010395164755310463,0.015359760805343589,0.9991657733917236,0.15049110596171683,0.013888888888888888,0.5188314318656921,1.552007794380188,0.28166136145591736,-0.00020964253053534776,0.0123720932751894,1.552217721939087,0.2835620939731598,0.9980705380439758,5e-05,-0.30047091841697693,-0.30827265977859497,-0.20603284239768982,-0.2057686448097229,-0.20551429688930511,0.3062329888343811,-0.30438232421875,-0.30525535345077515,-0.1993943750858307,-0.20319445431232452,-0.20538048446178436,0.018054518848657608,0.12468541413545609,0.01798621006309986,0.12263301014900208
451,46,train_balanced_1000451,1000451,balanced,downtime_dominant,0.5523396088375178,0.08543425928438515,0.36222613187809716,dirichlet,212,212,0,0.0,212,0,0.0,0,0.0,1.7437637944067406,1.8062637944067406,-0.0625,1.7437637944067406,1.8062637944067403,2.220446049250313e-16,quality,-777.8999999999999,-679.2847614402302,-29.945555555555558,0.9999999999999999,1.0,-0.3874724111865194,0.0,0.0,-0.0625,63,234.9,True,False,completed,1.0,1.0,777.8999999999999,777.8999999999999,679.2847614402302,29.945555555555558,0.3929153471207202,0.3874724111865194,0.34500000000000003,0.2084,0.75,0,0.0,0,0,1,0.009900990099009901,2,67,0,0,2043,204.3,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,12,0.9166666666666666,51,12,102,24,23,119,96,23,0,119,0,96,0,23,0,0,0,119,10,12,0,22,0,119,0,0,96,0,23,84,5,1.4166666666666667,0,10,2276,18.416485099995043,15.921668099821545,0.11106460000155494,0.16315750021021813,26.00529210001696,parallel_episode_batch,promoted,-0.0004500228678807616,0.0001321223712188334,0.3638072684407234,-0.004022033797809854,0.0010395164755310463,0.015359760805343589,0.9991657733917236,0.15049110596171683,0.013888888888888888,0.5188314318656921,1.552007794380188,0.28166136145591736,-0.00020964253053534776,0.0123720932751894,1.552217721939087,0.2835620939731598,0.9980705380439758,5e-05,-0.30047091841697693,-0.30827265977859497,-0.20603284239768982,-0.2057686448097229,-0.20551429688930511,0.3062329888343811,-0.30438232421875,-0.30525535345077515,-0.1993943750858307,-0.20319445431232452,-0.20538048446178436,0.018054518848657608,0.12468541413545609,0.01798621006309986,0.12263301014900208
452,46,train_machine_bottleneck_1000452,1000452,machine_bottleneck,fixed_cost_dominant,0.47074303493104325,0.06396548606913831,0.4652914789998185,dirichlet,300,300,0,0.0,300,0,0.0,0,0.0,1.7538871698090883,1.8163871698090883,-0.06249999999999997,1.7538871698090883,1.8163871698090879,4.440892098500626e-16,quality,-1416.8999999999992,-762.6523153845906,-11.1225,1.0000000000000002,1.0,-0.3672256603818244,0.0,0.0,-0.06249999999999997,81,187.5,True,False,completed,1.0,1.0,1416.8999999999992,1416.8999999999992,762.6523153845906,11.1225,0.43691715131730813,0.3672256603818244,0.35550000000000015,0.2737053948333334,0.75,0,0.0,7,7,0,0.0,0,86,0,0,1511,151.1,0,0,0,0.0,0,0.0,0,0,43,0.0,0,{},3.5,19,0.8947368421052632,62,19,138,38,43,168,117,51,8,160,0,117,8,43,8,8,0,160,21,37,1,42,0,160,0,0,117,8,43,94,19,1.7872340425531914,0,10,2276,18.416485099995043,15.921668099821545,0.13672419998329133,0.18605710042174906,26.00529210001696,parallel_episode_batch,promoted,-0.0004500228678807616,0.0001321223712188334,0.3638072684407234,-0.004022033797809854,0.0010395164755310463,0.015359760805343589,0.9991657733917236,0.15049110596171683,0.013888888888888888,0.5188314318656921,1.552007794380188,0.28166136145591736,-0.00020964253053534776,0.0123720932751894,1.552217721939087,0.2835620939731598,0.9980705380439758,5e-05,-0.30047091841697693,-0.30827265977859497,-0.20603284239768982,-0.2057686448097229,-0.20551429688930511,0.3062329888343811,-0.30438232421875,-0.30525535345077515,-0.1993943750858307,-0.20319445431232452,-0.20538048446178436,0.018054518848657608,0.12468541413545609,0.01798621006309986,0.12263301014900208
453,46,train_easy_1000453,1000453,easy,fixed_cost_dominant,0.024245563371720305,0.7414579050830657,0.23429653154521385,dirichlet,164,164,0,0.0,164,0,0.0,0,0.0,1.8174583097520618,1.8799583097520618,-0.0625,1.8174583097520618,1.8799583097520618,0.0,quality,-528.2,-357.5163376456599,-9.498055555555558,0.9999999999999997,1.0,-0.24008338049587624,0.0,0.0,-0.0625,49,185.4,True,False,completed,1.0,1.0,528.2,528.2,357.5163376456599,9.498055555555558,0.26375342594092444,0.24008338049587624,0.2894,0.16448333333333334,0.75,0,0.0,0,0,0,0.0,2,52,0,0,1633,163.3,0,0,0,0.0,0,0.0,0,0,18,0.0,0,{},0.0,9,0.8888888888888888,40,9,79,18,18,90,72,18,0,90,0,72,0,18,0,0,0,90,9,9,0,18,0,89,0,0,72,0,18,60,7,1.5,0,10,2276,18.416485099995043,15.921668099821545,0.12327530002221465,0.10595170012675226,26.00529210001696,parallel_episode_batch,promoted,-0.0004500228678807616,0.0001321223712188334,0.3638072684407234,-0.004022033797809854,0.0010395164755310463,0.015359760805343589,0.9991657733917236,0.15049110596171683,0.013888888888888888,0.5188314318656921,1.552007794380188,0.28166136145591736,-0.00020964253053534776,0.0123720932751894,1.552217721939087,0.2835620939731598,0.9980705380439758,5e-05,-0.30047091841697693,-0.30827265977859497,-0.20603284239768982,-0.2057686448097229,-0.20551429688930511,0.3062329888343811,-0.30438232421875,-0.30525535345077515,-0.1993943750858307,-0.20319445431232452,-0.20538048446178436,0.018054518848657608,0.12468541413545609,0.01798621006309986,0.12263301014900208
