instance_id,seed,pressure_type,cost_profile,ood_factor,terminated,truncated,task_succeeded,task_failed,termination_reason,decisions,makespan,completed_orders,unfinished_orders,initial_progress,operation_progress,initial_preference_quality_score,single_stage_proxy_return,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,preference,preference_key,preference_quality_score,preference_flow,preference_cost,preference_variance,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_wait_count,forced_production_pair_count,forced_production_wait_count,forced_worker_pair_count,forced_worker_wait_count,forced_pair_wait_physically_unavailable_count,forced_wait_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_wait_count,forced_future_event_wait_count,forced_direct_process_count,forced_commit_reconfig_count,forced_worker_assign_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,quality_score,heuristic_quality_score,reward_quality_score,heuristic_reward_quality_score,quality_metric_version,quality_metric_sha256,decode_mode,result_role,action_trace_sha256,sampling_seed,sampling_repeat,derived_sampling_seed,sampling_evaluation_key,sampling_rng_version,inference_time_seconds,solve_time_seconds,inference_time_per_decision_ms,heuristic_completed,heuristic_makespan,heuristic_flow_time,heuristic_reconfiguration_cost,heuristic_worker_load_variance,relative_heuristic_gap_percent,makespan_heuristic_gap_percent,reconfiguration_cost_heuristic_gap_percent,worker_load_variance_heuristic_gap_percent,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,minimum_worker_alternatives,wait_total_ticks,wait_total_time,production_wait_ticks,production_wait_time,worker_wait_ticks,worker_wait_time,wait_min_estimated_deadline_slack_ticks,ranker_top_decision_count,ranker_top_selected_count,ranker_top_selection_rate,context_override_count,context_override_rate,production_pair_plus_wait_state_count,production_decision_state_count,production_pair_plus_wait_ratio,worker_pair_plus_wait_state_count,worker_decision_state_count,worker_pair_plus_wait_ratio,mean_commit_set_logit,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,wait_reason_counts,wait_mask_reason_counts,direct_process_action_count,commit_reconfig_action_count,worker_assign_action_count,wait_action_count,production_wait_action_count,worker_wait_action_count,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,schedule_violation_count,total_effective_load,max_module_load,ready_configuration_gap_ratio,heuristic_reconfiguration_ratio,mean_wave_overlap_ratio
test_balanced_3000019,3000019,balanced,balanced_cost,,True,False,True,False,completed,192,220.8,15,0,0.0,1.0,0.0,0.615637184485943,749.2,749.2,429.1720808717002,21.50555555555557,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.384362815514057,1.0,0.0,0.0,97,82,15,0,194,0,82,0,15,0,97,10,9,4,15,0,97,0,0,0,71,4,1.3661971830985915,0.3424203929754635,0.29380085799581857,0.384362815514057,0.3792033109156751,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,7a033261285b46dc1f54b89b99e33808ffcdde8c83c7a6fdac07e124cd43710e,300011,0,3990988244446913500,,evaluation_unit_sha256_v2,27.44719799933955,567.041515699937,142.95415624656016,True,213.0,733.0,490.9765337754,1.39,2.2100954979536214,3.661971830985921,-12.588066567754257,1447.1622701838542,0.2399,0.15719064623333334,0.75,0,0.0,0,0,1,2208,220.8,2018,201.8,190,19.0,192,95,47,0.49473684210526314,3,0.031578947368421054,157,157,1.0,35,35,1.0,0,34,0,0,"{""external_event:DIS_COMPLETE"": 8, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 9, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 15, ""external_event:PROCESS_COMPLETE"": 60, ""worker_phase_handoff"": 15}","{""external_event:DIS_COMPLETE"": 22, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 30, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 63, ""external_event:PROCESS_COMPLETE"": 220, ""reconfiguration_duration_improved"": 6, ""worker_phase_handoff"": 38}",53,10,20,109,94,15,0.0,10,0.9,0,0.3199479167,0.1694444444,0.2222222222,0.1904761905,0.2420470815
test_balanced_3000000,3000000,balanced,balanced_cost,,True,False,True,False,completed,169,185.70000000000002,14,0,0.0,1.0,0.0,0.6564551422319475,628.0000000000001,628.0000000000001,372.0139542809601,7.168055555555555,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.34354485776805255,1.0,0.0,0.0,87,71,16,0,174,0,71,0,16,0,87,8,7,0,15,0,87,0,0,0,64,4,1.359375,0.27819289678396175,0.2525464155302223,0.34354485776805255,0.3238293796134558,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,b6a4bacc0497ef2621bb750b9198597a767bacbdcefa58e26dc718d838866b6e,300012,1,7730524122093058333,,evaluation_unit_sha256_v2,26.176750400452875,527.8325456000166,154.89201420386317,True,183.3,574.7,331.9508952146,4.3080555556,9.274404036888823,1.30932896890344,12.068971538835612,66.38725900918034,0.2081900647,0.16267580230000003,0.75,0,0.0,0,0,2,1857,185.70000000000002,1512,151.20000000000002,345,34.5,543,82,40,0.4878048780487805,2,0.024390243902439025,136,136,1.0,33,33,1.0,0,21,0,0,"{""external_event:DIS_COMPLETE"": 7, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:INS_COMPLETE"": 8, ""external_event:ORDER_RELEASE"": 13, ""external_event:PROCESS_COMPLETE"": 53, ""worker_phase_handoff"": 17}","{""external_event:DIS_COMPLETE"": 28, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 4, ""external_event:INS_COMPLETE"": 20, ""external_event:ORDER_RELEASE"": 53, ""external_event:PROCESS_COMPLETE"": 184, ""reconfiguration_duration_improved"": 14, ""worker_phase_handoff"": 34}",46,8,16,99,82,17,2.4000000000000004,8,1.0,0,0.26671875,0.1500833333,0.1481481481,0.1481481481,0.2953631692
test_machine_bottleneck_3000001,3000001,machine_bottleneck,labor_dominant,,True,False,True,False,completed,251,190.3,16,0,0.0,1.0,0.0,0.5252560623303861,1084.6000000000001,1084.6000000000001,709.01938261919,76.25999999999999,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.4747439376696139,1.0,0.0,0.0,122,89,33,0,244,0,89,0,33,0,122,21,16,2,32,0,122,0,0,0,84,5,1.4523809523809523,0.482631060124365,0.37295740656908716,0.4747439376696139,0.46834433565194267,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,46b1110e28fd2e9041c807f75447c580b28b6a622ee6a4319c1b72a37bc94db1,300012,1,4240123276627675273,,evaluation_unit_sha256_v2,37.56252120004501,712.8428411999485,149.65147888464148,True,179.7,1057.1,759.1407361555,2.4447222222,2.601456815816879,5.8987200890372975,-6.60237965757687,3019.3727985739747,0.6885999999999999,0.3414476019666666,0.75,0,0.0,3,3,0,1903,190.3,1476,147.6,427,42.7,497,129,53,0.4108527131782946,2,0.015503875968992248,183,184,0.9945652173913043,67,67,1.0,0,37,0,0,"{""external_event:DIS_COMPLETE"": 15, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 16, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 16, ""external_event:PROCESS_COMPLETE"": 64, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 33}","{""external_event:DIS_COMPLETE"": 44, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 10, ""external_event:INS_COMPLETE"": 54, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 4, ""external_event:ORDER_RELEASE"": 57, ""external_event:PROCESS_COMPLETE"": 234, ""no_state_progress"": 2, ""reconfiguration_duration_improved"": 16, ""worker_phase_handoff"": 80}",51,17,34,149,116,33,2.5,17,0.8823529411764706,0,0.3905208333,0.3576666667,0.3676470588,0.2794117647,0.5983225536
test_reconfiguration_bottleneck_3000002,3000002,reconfiguration_bottleneck,fixed_cost_dominant,,False,True,False,True,unrecoverable_deadlock,376,240.0,15,1,0.0,0.9375,0.0,-0.0625,,1767.6999999999996,2219.78791359625,16.51666666666669,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,1.0,1.0,0.0,0.0,215,116,99,0,430,0,116,0,99,0,215,146,52,41,86,138,215,0,0,0,121,7,1.7768595041322315,0.5543111302332295,0.46248938340024776,1.0,0.514680902693521,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,73dee8995402f0e8ed36a22096261b6e5a040f473e81635ed5e373beaaf3e46d,300012,1,5410848691043856757,,evaluation_unit_sha256_v2,57.548814699286595,820.3674297999823,153.05535824278348,True,215.9,1272.6,1648.0583407638,5.0780555556,38.90460474618889,11.162575266327002,34.69110035069991,225.25572999004257,0.7499999999999999,0.7098779800666666,0.75,464,0.8083623693379791,78,78,0,2307,230.70000000000002,584,58.400000000000006,1723,172.3,-355,161,77,0.4782608695652174,3,0.018633540372670808,216,216,1.0,160,160,1.0,0,36,0,0,"{""external_event:DIS_COMPLETE"": 27, ""external_event:INS_COMPLETE"": 26, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 15, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 64, ""reconfiguration_duration_improved"": 5, ""worker_phase_handoff"": 106, ""worker_recovery_feasible"": 10}","{""external_event:DIS_COMPLETE"": 72, ""external_event:INS_COMPLETE"": 90, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 47, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 200, ""no_state_progress"": 1, ""reconfiguration_duration_improved"": 30, ""worker_phase_handoff"": 280, ""worker_recovery_feasible"": 28}",40,27,54,255,149,106,250.20000000000002,27,1.0,0,0.3818229167,0.2333333333,0.5428571429,0.3857142857,0.5873142004
test_worker_bottleneck_3000003,3000003,worker_bottleneck,balanced_cost,,True,False,True,False,completed,334,170.5,16,0,0.0,1.0,0.0,0.42526047203912387,1621.8000000000006,1621.8000000000006,1418.2615463121308,4.141388888888892,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5747395279608761,1.0,0.0,0.0,177,115,62,0,354,0,115,0,62,0,177,47,44,12,59,50,175,0,0,0,109,5,1.6238532110091743,0.47861212508203343,0.44065419639873,0.5747395279608761,0.5506291192330737,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,e5379d318deac3826ea58e95df3b9c7301ee0cbd30b93a105c0aa792617533a8,300012,1,4808892289037931228,,evaluation_unit_sha256_v2,50.47417229949497,800.408805300016,151.12027634579331,True,153.7,1470.4,1160.4616621419,1.0722222222,10.296517954298187,10.930383864671446,22.215286603643726,286.2435233240676,0.7496479257999997,0.6834117033666666,0.75,76,0.3917525773195876,20,20,0,1705,170.5,856,85.60000000000001,849,84.9,695,157,69,0.4394904458598726,6,0.03821656050955414,214,214,1.0,120,120,1.0,0,45,0,0,"{""external_event:DIS_COMPLETE"": 23, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 2, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 2, ""external_event:INS_COMPLETE"": 23, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 13, ""external_event:PROCESS_COMPLETE"": 70, ""reconfiguration_duration_improved"": 5, ""worker_phase_handoff"": 66, ""worker_recovery_feasible"": 1}","{""external_event:DIS_COMPLETE"": 74, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 6, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 10, ""external_event:INS_COMPLETE"": 80, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 2, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 4, ""external_event:ORDER_RELEASE"": 49, ""external_event:PROCESS_COMPLETE"": 250, ""reconfiguration_duration_improved"": 30, ""worker_phase_handoff"": 160, ""worker_recovery_feasible"": 2}",46,27,54,207,141,66,28.200000000000003,27,0.8888888888888888,0,0.3708854167,0.3096666667,0.6575342466,0.3287671233,0.8670817689
test_fatigue_bottleneck_3000004,3000004,fatigue_bottleneck,fixed_cost_dominant,,True,False,True,False,completed,286,177.8,17,0,0.0,1.0,0.0,0.44098191974129075,1521.1999999999996,1521.1999999999996,883.0797337205512,31.702499999999997,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5590180802587092,1.0,0.0,0.0,144,105,39,0,288,0,105,0,39,0,144,22,23,5,33,10,144,0,0,0,92,9,1.565217391304348,0.49780027688497697,0.4450685590911253,0.5590180802587092,0.5651386120674036,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,f321d1220ad5808ba4f7d7351cfa80e41bce00f00d234e877a77eb9a65a72cf8,300012,1,4328146019496597863,,evaluation_unit_sha256_v2,42.90634069975931,764.3729871000396,150.02217027887872,True,146.8,1559.5,1018.4692506043,2.9455555556,-2.4559153574864,21.11716621253406,-13.293431962076086,976.2825348762536,0.7497402047000001,0.6594672247833333,0.75,15,0.16666666666666666,7,7,0,1778,177.8,1417,141.70000000000002,361,36.1,622,142,62,0.43661971830985913,4,0.028169014084507043,205,207,0.9903381642512077,79,79,1.0,0,55,0,0,"{""external_event:DIS_COMPLETE"": 18, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 1, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 19, ""external_event:ORDER_RELEASE"": 16, ""external_event:PROCESS_COMPLETE"": 74, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 39, ""worker_recovery_feasible"": 1}","{""external_event:DIS_COMPLETE"": 62, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 2, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 6, ""external_event:INS_COMPLETE"": 54, ""external_event:ORDER_RELEASE"": 53, ""external_event:PROCESS_COMPLETE"": 278, ""no_state_progress"": 4, ""reconfiguration_duration_improved"": 14, ""worker_phase_handoff"": 96, ""worker_recovery_feasible"": 2}",56,20,40,170,131,39,2.7,20,0.9,0,0.4044791667,0.3521666667,0.5921052632,0.3026315789,0.783026547
test_high_arrival_pressure_3000005,3000005,high_arrival_pressure,balanced_cost,,True,False,True,False,completed,286,162.9,18,0,0.0,1.0,0.0,0.414894720464682,1692.3000000000004,1692.3000000000004,797.9220701371202,61.5688888888889,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.585105279535318,1.0,0.0,0.0,146,112,34,0,292,0,112,0,34,0,146,17,17,2,32,0,146,0,0,0,101,6,1.4455445544554455,0.5360626283946767,0.4274761152429421,0.585105279535318,0.572999323915596,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,4c20b7ad4fc31a64cd3a1abaf96366b19ab4ae3a8ccbe7dd2827b3d86ba43798,300012,1,3371394812534917319,,evaluation_unit_sha256_v2,41.81548280082643,764.3902782000368,146.20798182107143,True,155.0,1610.3,803.4213559278,1.9013888889,5.092218841209741,5.096774193548391,-0.6844833971744819,3138.100803487287,0.6128222203,0.3188394271833333,0.75,0,0.0,0,0,2,1629,162.9,1266,126.60000000000001,363,36.300000000000004,771,140,48,0.34285714285714286,6,0.04285714285714286,213,213,1.0,73,73,1.0,0,50,0,0,"{""external_event:DIS_COMPLETE"": 15, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 2, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 19, ""external_event:ORDER_RELEASE"": 16, ""external_event:PROCESS_COMPLETE"": 76, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 35}","{""external_event:DIS_COMPLETE"": 44, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 4, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 6, ""external_event:INS_COMPLETE"": 58, ""external_event:ORDER_RELEASE"": 69, ""external_event:PROCESS_COMPLETE"": 292, ""reconfiguration_duration_improved"": 16, ""worker_phase_handoff"": 82}",63,19,38,166,131,35,1.1,19,0.9473684210526315,0,0.4243229167,0.2488333333,0.5243902439,0.243902439,0.8607078921
test_easy_3000006,3000006,easy,labor_dominant,,True,False,True,False,completed,179,189.60000000000002,14,0,0.0,1.0,0.0,0.6703161657915317,590.1999999999999,590.1999999999999,318.0149324163699,38.022222222222226,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.3296838342084683,1.0,0.0,0.0,89,72,17,0,178,0,72,0,17,0,89,7,12,0,19,0,89,0,0,0,65,4,1.3692307692307693,0.32361921863451293,0.23074126206994233,0.3296838342084683,0.3057162693820874,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,d08a3275b7ca0ae60840d143543589443808a84573fa97f5c1afb2b3fba1fe84,300012,1,7138729279037603754,,evaluation_unit_sha256_v2,26.725582901504822,557.4681574000278,149.30493241064147,True,175.4,528.4,321.172458461,1.27,11.695685087055253,8.095781071835814,-0.983124785904871,2893.875765529309,0.21380000000000002,0.12838094415,0.75,0,0.0,0,0,2,1896,189.60000000000002,1568,156.8,328,32.800000000000004,504,90,30,0.3333333333333333,7,0.07777777777777778,140,141,0.9929078014184397,38,38,1.0,0,24,0,0,"{""external_event:DIS_COMPLETE"": 9, ""external_event:INS_COMPLETE"": 9, ""external_event:ORDER_RELEASE"": 14, ""external_event:PROCESS_COMPLETE"": 54, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 20}","{""external_event:DIS_COMPLETE"": 30, ""external_event:INS_COMPLETE"": 30, ""external_event:ORDER_RELEASE"": 47, ""external_event:PROCESS_COMPLETE"": 202, ""no_state_progress"": 2, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 44}",45,9,18,107,87,20,5.800000000000001,9,0.7777777777777778,0,0.2366145833,0.1323333333,0.1851851852,0.1851851852,0.0
test_balanced_3000007,3000007,balanced,downtime_dominant,,True,False,True,False,completed,187,225.9,15,0,0.0,1.0,0.0,0.6146281499692685,752.4000000000001,752.4000000000001,506.7046662321099,15.928888888888892,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.38537185003073143,1.0,0.0,0.0,95,79,16,0,190,0,79,0,16,0,95,6,7,0,13,0,95,0,0,0,70,6,1.3571428571428572,0.3418973262678385,0.28816416406511275,0.38537185003073143,0.36822154364536164,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,8e3878be2b671170403197abe91c437e9c758e79769a8b6bb744f3b81eec7979,300012,1,1224221245346975368,,evaluation_unit_sha256_v2,26.895349898957647,579.2707408999559,143.8254005291853,True,206.9,699.4,398.6996402946,5.1080555556,7.577923934801274,9.183180280328662,27.08932113851539,211.83859915982964,0.21350000000000002,0.17783840460000003,0.75,0,0.0,0,0,2,2259,225.9,1908,190.8,351,35.1,141,92,50,0.5434782608695652,5,0.05434782608695652,153,154,0.9935064935064936,33,33,1.0,0,13,0,0,"{""external_event:DIS_COMPLETE"": 8, ""external_event:INS_COMPLETE"": 8, ""external_event:ORDER_RELEASE"": 15, ""external_event:PROCESS_COMPLETE"": 60, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 17}","{""external_event:DIS_COMPLETE"": 22, ""external_event:INS_COMPLETE"": 28, ""external_event:ORDER_RELEASE"": 61, ""external_event:PROCESS_COMPLETE"": 222, ""no_state_progress"": 2, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 36}",54,8,16,109,92,17,8.3,8,0.875,0,0.3130729167,0.16575,0.1290322581,0.1129032258,0.3443951295
test_machine_bottleneck_3000008,3000008,machine_bottleneck,fixed_cost_dominant,,True,False,True,False,completed,312,194.4,18,0,0.0,1.0,0.0,0.46665370406377604,1371.5,1371.5,964.12277442824,138.71472222222226,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.533346295936224,1.0,0.0,0.0,161,117,44,0,322,0,117,0,44,0,161,24,21,1,44,1,161,0,0,0,106,4,1.5188679245283019,0.5609431688780684,0.404634614866786,0.533346295936224,0.5153081832135067,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,9ea05cae476102a0a4c2d5381b03ef1fe06a13505c02d485cce4909daf3b26e4,300012,1,1695978223288115951,,evaluation_unit_sha256_v2,45.64460049953777,786.3782324999338,146.29679647287747,True,173.7,1275.8,933.6955494372,0.5366666667,7.501175732873494,11.917098445595867,3.258795118963607,25747.46376651052,0.7163220974999999,0.44112431678333325,0.75,2,0.014184397163120567,0,0,1,1944,194.4,1256,125.60000000000001,688,68.8,456,151,50,0.33112582781456956,0,0.0,217,217,1.0,95,95,1.0,0,47,0,0,"{""external_event:DIS_COMPLETE"": 23, ""external_event:INS_COMPLETE"": 20, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 16, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 73, ""reconfiguration_duration_improved"": 4, ""worker_phase_handoff"": 49}","{""external_event:DIS_COMPLETE"": 84, ""external_event:INS_COMPLETE"": 70, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 6, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 8, ""external_event:ORDER_RELEASE"": 63, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 4, ""external_event:PROCESS_COMPLETE"": 258, ""reconfiguration_duration_improved"": 22, ""worker_phase_handoff"": 108}",54,23,46,189,140,49,3.1,23,0.8260869565217391,0,0.4392708333,0.3710833333,0.4545454545,0.2987012987,0.6629053191
test_reconfiguration_bottleneck_3000009,3000009,reconfiguration_bottleneck,labor_dominant,,False,True,False,True,unrecoverable_deadlock,394,240.0,17,1,0.0,0.9861111111111112,0.0,-0.01388888888888884,,1972.1000000000004,2509.5277429982293,7.966666666666666,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,1.0,1.0,0.0,0.0,234,128,106,0,468,0,128,0,106,0,234,153,73,57,90,147,234,0,0,0,129,8,1.813953488372093,0.5528563307406495,0.47264555243941014,1.0,0.5294486706924947,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,5a25e1297a3b975304741e44c5d9c5f18ff7583d32810b7f073ee6d9bd86fd0e,300012,1,7349644522044926489,,evaluation_unit_sha256_v2,59.90048530057538,823.1391048999503,152.03168858014055,True,212.5,1350.2,1814.467847119,3.9122222222,46.05984298622428,12.941176470588236,38.30654243792971,103.63533087306807,0.7499999999999997,0.7477834043166665,0.75,580,0.8516886930983847,83,83,0,2349,234.9,701,70.10000000000001,1648,164.8,-75,160,87,0.54375,6,0.0375,231,232,0.9956896551724138,162,162,1.0,0,39,0,0,"{""external_event:DIS_COMPLETE"": 24, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 25, ""external_event:ORDER_RELEASE"": 16, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 73, ""reconfiguration_duration_improved"": 5, ""worker_phase_handoff"": 112, ""worker_recovery_feasible"": 9}","{""external_event:DIS_COMPLETE"": 80, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 68, ""external_event:ORDER_RELEASE"": 47, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 6, ""external_event:PROCESS_COMPLETE"": 222, ""no_state_progress"": 3, ""reconfiguration_duration_improved"": 34, ""worker_phase_handoff"": 306, ""worker_recovery_feasible"": 20}",52,25,50,267,155,112,330.20000000000005,25,1.0,0,0.398125,0.229,0.5974025974,0.3246753247,0.5941905496
test_worker_bottleneck_3000010,3000010,worker_bottleneck,balanced_cost,,True,False,True,False,completed,294,151.3,15,0,0.0,1.0,0.0,0.45250575059391374,1451.9000000000005,1451.9000000000005,1169.5446727144997,10.364722222222232,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5474942494060863,1.0,0.0,0.0,159,111,48,0,318,0,111,0,48,0,159,28,25,2,47,22,159,0,0,0,104,5,1.5288461538461537,0.4698095915625964,0.4443308923981406,0.5474942494060863,0.5245830196901865,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,86e20f1e3baf97aeb1d7719e338c626faec80c8332c3b0e24b0192c04ebb0409,300012,1,99155341341912720,,evaluation_unit_sha256_v2,42.95441849890631,772.5059046000242,146.10346428199423,True,160.0,1324.1,1329.6502472196,2.8580555556,9.651838984970972,-5.437499999999993,-12.041179613954368,262.6494314259869,0.7499444387999995,0.6687782145499997,0.75,25,0.21008403361344538,4,4,0,1513,151.3,1000,100.0,513,51.300000000000004,887,135,65,0.48148148148148145,9,0.06666666666666667,194,194,1.0,100,100,1.0,0,41,0,0,"{""external_event:DIS_COMPLETE"": 23, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 23, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 13, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 62, ""worker_phase_handoff"": 52, ""worker_recovery_feasible"": 1}","{""external_event:DIS_COMPLETE"": 82, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 4, ""external_event:INS_COMPLETE"": 74, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 6, ""external_event:ORDER_RELEASE"": 59, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 12, ""external_event:PROCESS_COMPLETE"": 230, ""reconfiguration_duration_improved"": 6, ""worker_phase_handoff"": 108, ""worker_recovery_feasible"": 6}",44,24,48,178,126,52,4.4,24,1.0,0,0.35859375,0.3049166667,0.6029411765,0.3970588235,0.8529598961
