episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale
68,68,13,3,13,7,train_balanced_1000013,1000013,balanced,downtime_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,186,186,0,0.0,186,0,0.0,0,0.0,1.825568841373565,1.888068841373565,-0.0625,1.825568841373565,1.8880688413735656,-6.661338147750939e-16,quality,-668.3,-447.20204788773003,-0.2447222222222224,0.9999999999999999,1.0,-0.22386231725286906,0.0,0.0,-0.0625,59,211.9,True,False,completed,1.0,1.0,668.3,668.3,447.20204788773003,0.2447222222222224,0.27252999805108746,0.22386231725286906,0.14,0.12113099395,0.75,0,0.0,0,0,0,0.0,2,52,0,0,1812,181.20000000000002,0,0,0,0.0,0,0.0,0,0,18,0.0,0,{},0.0,9,1.0,50,9,91,18,18,105,87,18,0,105,0,87,0,18,0,0,0,105,9,9,0,18,0,105,0,0,87,0,18,74,4,1.4189189189189189,0,10,1810,8.68961469992064,7.212464699870907,0.13411929993890226,0.15299890015739948,14.388436699984595,parallel_episode_batch,pending,-0.005491156452174844,0.002049591135863889,0.354757165343597,-0.008013932608421249,0.0007463722763375323,0.006196120689655173,0.9995217713816412,0.3168903694584452,0.15517241379310345,0.8737100958824158,1.1916614770889282,0.0974653884768486,0.08888332545757294,0.07234283536672592,1.1027779579162598,0.10395506769418716,0.44907790422439575,0.0001,-0.30041050910949707,-0.3016767203807831,-0.201280415058136,-0.20117956399917603,-0.20105662941932678,0.30176761746406555,-0.2998981773853302,-0.29973429441452026,-0.19994521141052246,-0.19977864623069763,-0.20044246315956116,0.017967749387025833,0.12055768072605133,0.01798621006309986,0.11977793276309967,1.0027564764022827
69,69,13,4,13,7,train_balanced_1000013,1000013,balanced,downtime_dominant,0.5,0.3,0.2,group_anchor_4,202,202,0,0.0,202,0,0.0,0,0.0,1.7859078803577548,1.8484078803577548,-0.0625,1.7859078803577548,1.8484078803577553,-4.440892098500626e-16,quality,-687.0000000000001,-561.5474337582701,-3.5522222222222237,0.9999999999999999,1.0,-0.3031842392844896,0.0,0.0,-0.0625,59,215.20000000000002,True,False,completed,1.0,1.0,687.0000000000001,687.0000000000001,561.5474337582701,3.5522222222222237,0.3031842392844896,0.3031842392844896,0.18020000000000003,0.1398666666666667,0.75,0,0.0,0,0,0,0.0,2,68,0,0,1780,178.0,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,12,1.0,47,12,95,24,24,115,91,24,0,115,0,91,0,24,0,0,0,115,12,12,0,24,0,115,0,0,91,0,24,79,4,1.4556962025316456,0,10,1810,8.68961469992064,7.212464699870907,0.12604190001729876,0.14605920074973255,14.388436699984595,parallel_episode_batch,pending,-0.005491156452174844,0.002049591135863889,0.354757165343597,-0.008013932608421249,0.0007463722763375323,0.006196120689655173,0.9995217713816412,0.3168903694584452,0.15517241379310345,0.8737100958824158,1.1916614770889282,0.0974653884768486,0.08888332545757294,0.07234283536672592,1.1027779579162598,0.10395506769418716,0.44907790422439575,0.0001,-0.30041050910949707,-0.3016767203807831,-0.201280415058136,-0.20117956399917603,-0.20105662941932678,0.30176761746406555,-0.2998981773853302,-0.29973429441452026,-0.19994521141052246,-0.19977864623069763,-0.20044246315956116,0.017967749387025833,0.12055768072605133,0.01798621006309986,0.11977793276309967,1.0027564764022827
70,70,14,0,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,150,150,0,0.0,150,0,0.0,0,0.0,1.7813198384046762,1.8438198384046762,-0.0625,1.7813198384046762,1.843819838404676,2.220446049250313e-16,quality,-545.1,-274.6684137930399,-10.795833333333334,1.0,1.0,-0.3123603231906481,0.0,0.0,-0.0625,48,198.8,True,False,completed,1.0,1.0,545.1,545.1,274.6684137930399,10.795833333333334,0.2563398791703469,0.3123603231906481,0.2545,0.15226539268333333,0.75,0,0.0,0,0,0,0.0,2,41,0,0,1738,173.8,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,7,1.0,41,7,74,14,14,85,71,14,0,85,0,71,0,14,0,0,0,85,7,7,0,14,0,85,0,0,71,0,14,60,4,1.4166666666666667,0,10,1794,8.62608169997111,7.0680134003050625,0.0956368000479415,0.11605269950814545,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
71,71,14,1,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,143,143,0,0.0,143,0,0.0,0,0.0,1.84545331737514,1.90795331737514,-0.0625,1.84545331737514,1.9079533173751406,-6.661338147750939e-16,quality,-548.5,-225.63043050393,-10.745833333333335,1.0,1.0,-0.18409336524971873,0.0,0.0,-0.0625,48,201.20000000000002,True,False,completed,1.0,1.0,548.5,548.5,225.63043050393,10.745833333333335,0.24745639272472647,0.18409336524971873,0.20250000000000004,0.13959142338333336,0.75,0,0.0,0,0,0,0.0,3,36,0,0,1789,178.9,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,6,0.8333333333333334,42,6,71,12,12,82,70,12,0,82,0,70,0,12,0,0,0,82,6,6,0,12,0,82,0,0,70,0,12,60,3,1.3666666666666667,0,10,1794,8.62608169997111,7.0680134003050625,0.11497460003010929,0.12009969924110919,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
72,72,14,2,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,163,163,0,0.0,163,0,0.0,0,0.0,1.8623710044422626,1.9248710044422626,-0.0625,1.8623710044422626,1.9248710044422623,2.220446049250313e-16,quality,-570.8999999999997,-401.05410860763004,-8.841388888888893,1.0,1.0,-0.15025799111547525,0.0,0.0,-0.0625,48,200.5,True,False,completed,1.0,1.0,570.8999999999997,570.8999999999997,401.05410860763004,8.841388888888892,0.2771163315195265,0.15025799111547525,0.185845019,0.14620622918333337,0.75,0,0.0,0,0,0,0.0,2,58,0,0,1658,165.8,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,10,1.0,38,10,77,20,18,93,75,18,0,93,0,75,0,18,0,0,0,93,9,10,1,18,0,93,0,0,75,0,18,64,5,1.453125,0,10,1794,8.62608169997111,7.0680134003050625,0.11521519999951124,0.11836670024786144,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
73,73,14,3,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,154,154,0,0.0,154,0,0.0,0,0.0,1.7832028498760697,1.8457028498760697,-0.0625,1.7832028498760697,1.84570284987607,-2.220446049250313e-16,quality,-547.6,-313.76846265046987,-29.822222222222234,1.0,1.0,-0.30859430024786,0.0,0.0,-0.0625,48,200.70000000000002,True,False,completed,1.0,1.0,547.6,547.6,313.76846265046987,29.822222222222234,0.30304287137106906,0.30859430024786,0.14700000000000002,0.12802572050000002,0.75,0,0.0,0,0,0,0.0,2,46,0,0,1716,171.60000000000002,0,0,0,0.0,0,0.0,0,0,13,0.0,0,{},0.0,8,1.0,40,8,75,16,15,88,73,15,0,88,0,73,0,15,0,0,0,88,8,8,1,15,0,88,0,0,73,0,15,63,5,1.3968253968253967,0,10,1794,8.62608169997111,7.0680134003050625,0.10333369998261333,0.13496889977250248,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
74,74,14,4,14,8,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,0.5,0.3,0.2,group_anchor_4,177,177,0,0.0,177,0,0.0,0,0.0,1.7892219360291104,1.8517219360291104,-0.0625,1.7892219360291104,1.8517219360291102,2.220446049250313e-16,quality,-583.9999999999999,-479.96562702056,-10.822222222222223,1.0,1.0,-0.29655612794177966,0.0,0.0,-0.0625,48,204.10000000000002,True,False,completed,1.0,1.0,583.9999999999999,583.9999999999999,479.96562702056,10.822222222222223,0.29655612794177966,0.29655612794177966,0.27980000000000005,0.15738205935000002,0.75,0,0.0,0,0,0,0.0,2,71,0,0,1646,164.60000000000002,0,0,0,0.0,0,0.0,0,0,19,0.0,0,{},0.0,12,1.0,36,12,82,24,23,102,79,23,0,102,0,79,0,23,0,0,0,102,12,12,1,23,0,102,0,0,79,0,23,72,4,1.4166666666666667,0,10,1794,8.62608169997111,7.0680134003050625,0.12139200000092387,0.17159939964767545,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
75,75,15,0,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,186,186,0,0.0,186,0,0.0,0,0.0,1.7436536891519543,1.8061536891519543,-0.0625,1.7436536891519543,1.8061536891519543,0.0,quality,-759.7999999999998,-443.7631417027602,-31.246666666666673,0.9999999999999997,1.0,-0.3876926216960914,0.0,0.0,-0.0625,59,211.10000000000002,True,False,completed,1.0,1.0,759.7999999999998,759.7999999999998,443.7631417027602,31.246666666666673,0.36297402186889527,0.3876926216960914,0.24060498210000006,0.17275447023333335,0.75,0,0.0,0,0,0,0.0,1,54,0,0,1748,174.8,0,0,0,0.0,0,0.0,0,0,27,0.0,0,{},0.0,10,0.9,49,10,88,20,19,104,84,20,1,103,0,84,1,19,1,1,0,103,10,9,0,18,0,103,0,0,84,1,19,73,4,1.4246575342465753,0,10,1794,8.62608169997111,7.0680134003050625,0.12950719997752458,0.16759039973840117,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
76,76,15,1,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,191,191,0,0.0,191,0,0.0,0,0.0,1.782938851633663,1.845438851633663,-0.0625,1.782938851633663,1.8454388516336633,-2.220446049250313e-16,quality,-766.9000000000002,-447.43417723681017,-8.875833333333333,0.9999999999999997,1.0,-0.30912229673267333,0.0,0.0,-0.0625,59,207.0,True,False,completed,1.0,1.0,766.9000000000002,766.9000000000002,447.43417723681017,8.875833333333334,0.3178391595061444,0.30912229673267333,0.2124,0.15700447023333336,0.75,0,0.0,0,0,0,0.0,2,59,0,0,1688,168.8,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,10,1.0,49,10,92,20,20,106,86,20,0,106,0,86,0,20,0,0,0,106,10,10,0,20,0,106,0,0,86,0,20,76,3,1.394736842105263,0,10,1794,8.62608169997111,7.0680134003050625,0.1242409999249503,0.1756854996783659,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
77,77,15,2,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,239,239,0,0.0,239,0,0.0,0,0.0,1.8058572902000587,1.8683572902000587,-0.0625,1.8058572902000587,1.868357290200059,-2.220446049250313e-16,quality,-831.2000000000004,-832.76277388933,-17.86888888888889,0.9999999999999997,1.0,-0.2632854195998821,0.0,0.0,-0.0625,59,213.8,True,False,completed,1.0,1.0,831.2000000000004,831.2000000000004,832.76277388933,17.86888888888889,0.3935778918933744,0.2632854195998821,0.35640000000000005,0.26725000000000004,0.75,0,0.0,0,0,0,0.0,2,99,0,2,1549,154.9,0,0,0,0.0,0,0.0,0,0,28,0.0,0,{},0.0,18,1.0,41,18,109,36,35,132,97,35,0,132,0,97,0,35,0,0,0,132,18,18,1,35,0,132,0,0,97,0,35,89,4,1.4831460674157304,0,10,1794,8.62608169997111,7.0680134003050625,0.13142440002411604,0.19604169949889183,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
78,78,15,3,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,207,207,0,0.0,207,0,0.0,0,0.0,1.794544439598937,1.857044439598937,-0.0625,1.794544439598937,1.8570444395989372,-2.220446049250313e-16,quality,-794.1999999999999,-584.8119667742302,-4.973333333333336,0.9999999999999997,1.0,-0.2859111208021255,0.0,0.0,-0.0625,59,214.3,True,False,completed,1.0,1.0,794.1999999999999,794.1999999999999,584.8119667742302,4.973333333333334,0.3279241860118967,0.2859111208021255,0.21270000000000006,0.1700382577166667,0.75,0,0.0,0,0,0,0.0,2,76,0,1,1760,176.0,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,13,1.0,46,13,96,26,26,114,88,26,0,114,0,88,0,26,0,0,0,114,13,13,0,26,0,114,0,0,88,0,26,80,4,1.425,0,10,1794,8.62608169997111,7.0680134003050625,0.11847320001106709,0.19089520070701838,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
79,79,15,4,15,8,train_balanced_1000015,1000015,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,184,184,0,0.0,184,0,0.0,0,0.0,1.7852553800746076,1.8477553800746076,-0.0625,1.7852553800746076,1.8477553800746078,-2.220446049250313e-16,quality,-761.7000000000003,-401.3577420064402,-6.955555555555556,0.9999999999999997,1.0,-0.30448923985078447,0.0,0.0,-0.0625,59,211.70000000000002,True,False,completed,1.0,1.0,761.7000000000003,761.7000000000003,401.3577420064402,6.955555555555556,0.30448923985078447,0.30448923985078447,0.26310000000000006,0.17465447023333336,0.75,0,0.0,0,0,0,0.0,2,49,0,0,1787,178.70000000000002,0,0,0,0.0,0,0.0,0,0,29,0.0,0,{},0.0,9,1.0,50,9,89,18,18,103,85,18,0,103,0,85,0,18,0,0,0,103,9,9,0,18,0,103,0,0,85,0,18,74,4,1.3918918918918919,0,10,1794,8.62608169997111,7.0680134003050625,0.12166020006407052,0.15718450117856264,13.641995000070892,parallel_episode_batch,pending,0.021645398103985292,0.0014776492889095921,0.31323127679783724,0.019251911001729554,0.0009085792839398671,0.010237068965517241,0.999933503825089,0.287529857764984,0.1206896551724138,0.8505638837814331,1.258636474609375,0.11464066803455353,0.07199277728796005,0.05401209369301796,1.1866437196731567,0.10716908425092697,0.7780246734619141,0.0001,-0.30080366134643555,-0.30179744958877563,-0.20148560404777527,-0.2012684941291809,-0.20117789506912231,0.3020775616168976,-0.29972973465919495,-0.2996973693370819,-0.19971944391727448,-0.1996893584728241,-0.20055218040943146,0.018036121502518654,0.12074095010757446,0.01798621006309986,0.11972308903932571,1.0031551122665405
80,80,16,0,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,210,210,0,0.0,210,0,0.0,0,0.0,1.7435287667040702,1.8060287667040702,-0.0625,1.7435287667040702,1.8060287667040702,0.0,quality,-760.5999999999997,-469.5023080868699,-10.375555555555557,1.0,1.0,-0.38794246659185955,0.0,0.0,-0.0625,64,212.10000000000002,True,False,completed,1.0,1.0,760.5999999999997,760.5999999999997,469.5023080868699,10.375555555555557,0.32419053626028177,0.38794246659185955,0.24840000000000007,0.16188099340000003,0.75,0,0.0,0,0,0,0.0,2,65,0,0,1738,173.8,0,0,0,0.0,0,0.0,0,0,25,0.0,0,{},0.0,11,1.0,53,11,102,22,22,120,98,22,0,120,0,98,0,22,0,0,0,120,11,11,0,22,0,120,0,0,98,0,22,81,4,1.4814814814814814,0,10,1816,8.77605080010835,7.2367779990890995,0.12128550000488758,0.1318364996695891,14.72933189989999,parallel_episode_batch,pending,0.005437969422802843,0.0010514813109003972,0.34289396734073246,0.002534771097245915,0.0004823083411573517,0.008620689655172414,1.0008030502960599,0.2610701674531246,0.06896551724137931,0.7738250494003296,1.3171048164367676,0.1649530977010727,0.05566316843032837,0.05218840762972832,1.261441707611084,0.13241888582706451,0.8999016284942627,0.0001,-0.3007301688194275,-0.30171266198158264,-0.20178592205047607,-0.20121484994888306,-0.20118972659111023,0.3020752966403961,-0.2996937930583954,-0.2996409833431244,-0.19950644671916962,-0.1996660977602005,-0.20050299167633057,0.01798895187675953,0.12102334201335907,0.01798621006309986,0.11973687261343002,1.0032364130020142
81,81,16,1,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,203,203,0,0.0,203,0,0.0,0,0.0,1.784197416486544,1.846697416486544,-0.0625,1.784197416486544,1.846697416486544,0.0,quality,-781.3999999999997,-442.17976893809987,-5.174722222222223,1.0,1.0,-0.30660516702691226,0.0,0.0,-0.0625,64,209.20000000000002,True,False,completed,1.0,1.0,781.3999999999997,781.3999999999997,442.17976893809987,5.174722222222223,0.3079229427688137,0.30660516702691226,0.20160000000000003,0.15776432673333338,0.75,0,0.0,0,0,0,0.0,2,56,0,0,1772,177.20000000000002,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,10,1.0,54,10,99,20,20,114,94,20,0,114,0,94,0,20,0,0,0,114,10,10,0,20,0,114,0,0,94,0,20,76,5,1.5,0,10,1816,8.77605080010835,7.2367779990890995,0.10597320005763322,0.14240749890450388,14.72933189989999,parallel_episode_batch,pending,0.005437969422802843,0.0010514813109003972,0.34289396734073246,0.002534771097245915,0.0004823083411573517,0.008620689655172414,1.0008030502960599,0.2610701674531246,0.06896551724137931,0.7738250494003296,1.3171048164367676,0.1649530977010727,0.05566316843032837,0.05218840762972832,1.261441707611084,0.13241888582706451,0.8999016284942627,0.0001,-0.3007301688194275,-0.30171266198158264,-0.20178592205047607,-0.20121484994888306,-0.20118972659111023,0.3020752966403961,-0.2996937930583954,-0.2996409833431244,-0.19950644671916962,-0.1996660977602005,-0.20050299167633057,0.01798895187675953,0.12102334201335907,0.01798621006309986,0.11973687261343002,1.0032364130020142
82,82,16,2,16,9,train_balanced_1000016,1000016,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,200,200,0,0.0,200,0,0.0,0,0.0,1.831593846881404,1.894093846881404,-0.0625,1.831593846881404,1.894093846881404,0.0,quality,-774.5,-451.85411035052977,-13.436666666666667,1.0,1.0,-0.21181230623719197,0.0,0.0,-0.0625,64,209.10000000000002,True,False,completed,1.0,1.0,774.5,774.5,451.85411035052977,13.436666666666667,0.3318557310412559,0.21181230623719197,0.34240000000000004,0.19405000000000003,0.75,0,0.0,0,0,0,0.0,2,58,0,0,1810,181.0,0,0,0,0.0,0,0.0,0,0,28,0.0,0,{},0.0,10,1.0,54,10,96,20,20,110,90,20,0,110,0,90,0,20,0,0,0,110,10,9,0,19,0,110,0,0,90,0,20,79,4,1.3924050632911393,0,10,1816,8.77605080010835,7.2367779990890995,0.1481633000075817,0.13807009940501302,14.72933189989999,parallel_episode_batch,pending,0.005437969422802843,0.0010514813109003972,0.34289396734073246,0.002534771097245915,0.0004823083411573517,0.008620689655172414,1.0008030502960599,0.2610701674531246,0.06896551724137931,0.7738250494003296,1.3171048164367676,0.1649530977010727,0.05566316843032837,0.05218840762972832,1.261441707611084,0.13241888582706451,0.8999016284942627,0.0001,-0.3007301688194275,-0.30171266198158264,-0.20178592205047607,-0.20121484994888306,-0.20118972659111023,0.3020752966403961,-0.2996937930583954,-0.2996409833431244,-0.19950644671916962,-0.1996660977602005,-0.20050299167633057,0.01798895187675953,0.12102334201335907,0.01798621006309986,0.11973687261343002,1.0032364130020142
