update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale
11,100,109,10,10,2265,2265,0,0.0,2265,0,0.0,0,11.500547099974938,9.314020500634797,1.3160477000055835,2.0320183011936024,18.134985099895857,76.42852454020971,feasibility,not_applicable,-0.0025902229180145594,0.0012747455649433606,0.5025890212919977,-0.0069787403012418914,0.0028737139048947333,0.037569444419609174,0.9981850302881665,0.38025422466711867,0.25,0.8576992154121399,1.3814849853515625,0.17116951942443848,0.04916989803314209,0.030685685575008392,1.3323149681091309,0.16939236223697662,0.9678620100021362,0.0001,-0.29989343881607056,-0.3033691942691803,-0.20242314040660858,-0.20234376192092896,-0.20215867459774017,0.3017937242984772,-0.29817476868629456,-0.298041433095932,-0.199190154671669,-0.1988873928785324,-0.1994117647409439,0.01798621006309986,0.12070547789335251,0.01798621006309986,0.11982846260070801,0.9967128038406372
12,110,119,10,10,2807,2807,0,0.0,2807,0,0.0,0,14.087802800000645,11.638092299806885,1.3303781002759933,2.202588902437128,22.80175370001234,76.0919963892494,feasibility,not_applicable,-0.0004952707412568005,0.0005385437560273039,0.34101441299373453,-0.0036361427099274642,0.0024345790430247275,0.03142432853664187,1.0002131814306432,0.3183772308243947,0.1590909090909091,1.5523316860198975,1.3673205375671387,0.1897508054971695,0.03775351494550705,0.02627899870276451,1.3295668363571167,0.1794176548719406,0.9808199405670166,0.0001,-0.2996773421764374,-0.3029789328575134,-0.2023073136806488,-0.20203274488449097,-0.20190757513046265,0.3013911843299866,-0.29842039942741394,-0.29841893911361694,-0.19913071393966675,-0.19907423853874207,-0.1993291676044464,0.01798621006309986,0.12063124775886536,0.01798621006309986,0.1199391707777977,0.9965254664421082
13,120,129,10,10,1878,1878,0,0.0,1878,0,0.0,0,9.957128699985333,7.555452700005844,1.0010661000851542,2.048543804557994,14.360325900022872,77.22847768776616,feasibility,not_applicable,0.0023571120730290812,0.012658164868480527,0.5282423729697864,0.003403771381514768,0.0019251969798157612,0.023910984893639884,1.0003619134426116,0.4913460253427426,0.4166666666666667,1.4654237031936646,1.3800277709960938,0.31322458386421204,0.02077006734907627,0.1195950135588646,1.3592575788497925,0.2532041370868683,0.8542144298553467,0.0001,-0.29997342824935913,-0.30287185311317444,-0.2022545337677002,-0.20195835828781128,-0.20179533958435059,0.3017086386680603,-0.29833298921585083,-0.2983410656452179,-0.19922512769699097,-0.19901695847511292,-0.19922491908073425,0.01798621006309986,0.12059365957975388,0.01798621006309986,0.12008918076753616,0.9960460066795349
14,130,139,10,10,1948,1948,0,0.0,1948,0,0.0,0,9.526993099949323,7.692294199252501,1.1743335000937805,1.8272133026039228,14.734645299962722,80.29136235115358,feasibility,not_applicable,0.0019591628093152277,0.0007633636785378199,0.4386576077630443,-0.00204573176996482,0.0009823620794416075,0.011844758064516129,0.9987124858363983,0.3211160213836739,0.14516129032258066,0.9041317105293274,1.412800908088684,0.24937589466571808,0.03247157856822014,0.033003684133291245,1.3803292512893677,0.24595579504966736,0.982484757900238,0.0001,-0.30018317699432373,-0.3029477298259735,-0.20253506302833557,-0.2020135521888733,-0.20179368555545807,0.30203482508659363,-0.2980378568172455,-0.298159122467041,-0.19935545325279236,-0.19882018864154816,-0.19900135695934296,0.01798621006309986,0.12066657096147537,0.01798621006309986,0.12004882097244263,0.9958946704864502
15,140,149,10,10,1614,1614,0,0.0,1614,0,0.0,0,8.435529100010172,6.242024100734852,0.8927126999478787,2.0115819992497563,10.940329600009136,83.29953397102301,feasibility,not_applicable,-0.0019122551446064161,0.0006995003529412386,0.47882696183828205,-0.0063507742463396145,0.0027097553751306036,0.033353365384615384,1.0020415725616307,0.3342372467024968,0.23076923076923078,1.107749342918396,1.4975045919418335,0.27533745765686035,0.01692134700715542,0.03540830686688423,1.4805833101272583,0.25466829538345337,0.9834620952606201,0.0001,-0.299589604139328,-0.30302923917770386,-0.20267488062381744,-0.20207005739212036,-0.20185185968875885,0.3015788197517395,-0.29790613055229187,-0.29778456687927246,-0.19934307038784027,-0.19873158633708954,-0.19894514977931976,0.01798621006309986,0.1206853911280632,0.01798621006309986,0.11996369063854218,0.9960774779319763
16,150,159,10,10,2834,2834,0,0.0,2834,0,0.0,0,14.598832900053822,11.92701020045206,1.6064187000738457,2.772776199039072,24.25528249994386,72.93950642871074,feasibility,not_applicable,-0.002218034594423241,0.000392087021706781,0.5007965018351873,-0.007029955593558649,0.002355164095448951,0.03177083333333333,0.9998231695757972,0.34002554838856064,0.18888888888888888,1.1946847438812256,1.4931145906448364,0.21638542413711548,0.019928358495235443,0.024706104770302773,1.4731863737106323,0.21179908514022827,0.9869637489318848,0.0001,-0.2995360195636749,-0.30374765396118164,-0.20301967859268188,-0.2025654911994934,-0.20241200923919678,0.3018360733985901,-0.2979944050312042,-0.29762279987335205,-0.1996411383152008,-0.19881391525268555,-0.19887560606002808,0.01798621006309986,0.12068977952003479,0.01798621006309986,0.12016980350017548,0.9964591860771179
17,160,169,10,10,2500,2500,0,0.0,2500,0,0.0,0,12.717821699916385,10.252603598637506,1.4007703999523073,2.197303000604734,20.380231000017375,75.53314458300453,feasibility,not_applicable,0.014864713966380805,0.00025585657112969784,0.49977809712290766,0.009994862219900823,0.0015957081530359573,0.01875,1.000350996851921,0.4313650518655777,0.1875,4.720825672149658,1.5888038873672485,0.2324492633342743,0.017936695367097855,0.022567208856344223,1.5708674192428589,0.22115559875965118,0.9905745983123779,0.0001,-0.2995920479297638,-0.30410754680633545,-0.2032133787870407,-0.20281723141670227,-0.20260855555534363,0.30191999673843384,-0.2985573410987854,-0.29763731360435486,-0.19990812242031097,-0.19910703599452972,-0.19891563057899475,0.01798621006309986,0.12069723010063171,0.01798621006309986,0.12045513093471527,0.9970197081565857
18,170,179,10,10,1911,1911,0,0.0,1911,0,0.0,0,9.435853600036353,7.595626599038951,1.258215299807489,2.0771157023264095,14.001977300038561,81.53484885812927,feasibility,not_applicable,0.00024943497652808825,0.01130270904977806,0.4620780681570371,0.0012800086910525958,0.0008819529684842564,0.013541666666666667,0.9998915821313858,0.4204362970466415,0.31666666666666665,1.2767460346221924,1.4618825912475586,0.3405831456184387,-0.0018345429562032223,0.11703985184431076,1.4637171030044556,0.28616905212402344,0.8819078207015991,0.0001,-0.2994339168071747,-0.3040940761566162,-0.203214630484581,-0.20280471444129944,-0.20266461372375488,0.3017888069152832,-0.2985275983810425,-0.2975749671459198,-0.20011310279369354,-0.19908256828784943,-0.19882677495479584,0.01798621006309986,0.120790995657444,0.01798621006309986,0.12051546573638916,0.9975130558013916
19,180,189,10,10,1810,1810,0,0.0,1810,0,0.0,0,9.378527299966663,7.378406000789255,1.0405800001462922,1.8253366005374119,17.736055799992755,66.75374625261006,feasibility,not_applicable,-0.004541877303914777,0.0006374434280963935,0.4608892428463903,-0.008832048094863522,0.0018706236973982946,0.029813218412214314,0.9993537201963621,0.2935117074641688,0.08620689655172414,0.8378844261169434,1.4716757535934448,0.2767181396484375,0.012866949662566185,0.029671577736735344,1.4588088989257812,0.27299925684928894,0.9885024428367615,0.0001,-0.29961779713630676,-0.3040309548377991,-0.2032138556241989,-0.2027585357427597,-0.2027699500322342,0.30212995409965515,-0.2984873354434967,-0.2976348400115967,-0.20022425055503845,-0.19921022653579712,-0.19879008829593658,0.01798621006309986,0.12111182510852814,0.01798621006309986,0.12056028842926025,0.9968758225440979
20,190,199,10,10,2563,2563,0,0.0,2563,0,0.0,0,23.023836600012146,20.29772120004054,1.4887473001144826,1.9650462013669312,32.51327640004456,46.149320005117715,feasibility,not_applicable,0.00026676817456396616,0.0002244766773201707,0.3551901335396418,-0.003172894564979687,0.0006785780275183753,0.010670731707317074,0.9997965751624689,0.24892303075005368,0.08536585365853659,0.7958937287330627,1.5405185222625732,0.2839163839817047,0.013040222227573395,0.018736980855464935,1.5274782180786133,0.276871919631958,0.9956446886062622,0.0001,-0.2997034788131714,-0.30354294180870056,-0.20296280086040497,-0.20241865515708923,-0.20231227576732635,0.30189427733421326,-0.298347145318985,-0.2977413833141327,-0.20049208402633667,-0.1990857720375061,-0.19881707429885864,0.01798621006309986,0.12102338671684265,0.01798621006309986,0.12041773647069931,0.996081531047821
21,200,209,10,10,2870,2870,0,0.0,2870,0,0.0,0,26.445950900088064,22.88162139954511,3.0924338003387675,2.596041393931955,36.49699959997088,45.59684567054594,feasibility,not_applicable,0.001508303059058057,0.0003409600986439424,0.5060138901074728,-0.0033813555776658986,0.00296520481351763,0.035435956799321704,1.0003474778599208,0.37749265457193054,0.26666666666666666,1.2721728086471558,1.6990641355514526,0.23678626120090485,0.010627727024257183,0.02831815555691719,1.6884363889694214,0.21754929423332214,0.985697329044342,0.0001,-0.2996283173561096,-0.30360767245292664,-0.20305153727531433,-0.2024720013141632,-0.20233884453773499,0.3018592894077301,-0.2982339859008789,-0.2979348599910736,-0.20035703480243683,-0.19896088540554047,-0.19890505075454712,0.01798621006309986,0.12111727893352509,0.01798621006309986,0.12035088986158371,0.9965161681175232
22,210,219,10,10,1854,1854,0,0.0,1854,0,0.0,0,17.147342000040226,14.538189300103113,1.4648640997475013,2.2533092009834945,21.12914820003789,48.437042955318205,feasibility,not_applicable,-0.0036801678481800802,0.027775820192142295,0.4474216899995146,0.0057335245214274215,0.002148302976475579,0.031076195681917256,1.002949556400036,0.5691658674642958,0.4827586206896552,1.5097250938415527,1.4784761667251587,0.4054974615573883,-0.02712939865887165,0.17063526809215546,1.5056055784225464,0.32411614060401917,0.8229233622550964,0.0001,-0.30005645751953125,-0.303665429353714,-0.20306551456451416,-0.2025139480829239,-0.2023712694644928,0.3022010922431946,-0.298263281583786,-0.297974556684494,-0.20036309957504272,-0.1989869326353073,-0.19894760847091675,0.01798621006309986,0.12105847895145416,0.01798621006309986,0.12031296640634537,0.9971126317977905
23,220,229,10,10,1812,1812,0,0.0,1812,0,0.0,0,15.91873699997086,13.632852800074033,1.3815296000102535,1.6120206959312782,22.414526700042188,47.26965108372401,feasibility,not_applicable,-0.0037141455626436347,0.0009769008455773943,0.505956633851446,-0.00828526133735632,0.004560403339163368,0.04418103454698776,0.9984340934917845,0.30166987265492307,0.15517241379310345,0.9758399128913879,1.512440800666809,0.3015258312225342,0.0036671864800155163,0.04275570437312126,1.5087734460830688,0.32873696088790894,0.9798933863639832,0.0001,-0.300223708152771,-0.30365845561027527,-0.20304462313652039,-0.20250694453716278,-0.20232847332954407,0.30226171016693115,-0.2986106872558594,-0.2980839014053345,-0.20042255520820618,-0.19922871887683868,-0.19906598329544067,0.01798621006309986,0.12096501141786575,0.01798621006309986,0.1203603744506836,0.9964911937713623
24,230,239,10,10,2886,2886,0,0.0,2886,0,0.0,0,25.74373360001482,22.28792440041434,3.2325554998824373,2.1923216013237834,35.15231379994657,47.392238465740384,feasibility,not_applicable,-0.0035301697308845496,0.00746117306888387,0.2637915820207285,-0.002437498730495977,0.0006214981505131025,0.009624094256888266,0.9992829405743143,0.3255176222275781,0.18478260869565216,1.650449514389038,1.4994080066680908,0.34112006425857544,-0.0032377818133682013,0.09053152054548264,1.50264573097229,0.32529160380363464,0.9295655488967896,0.0001,-0.3008253872394562,-0.3035201132297516,-0.20292742550373077,-0.20241038501262665,-0.202241450548172,0.30289751291275024,-0.2983928620815277,-0.297958642244339,-0.2004884034395218,-0.19904762506484985,-0.19912272691726685,0.01798621378839016,0.12106397747993469,0.01798621006309986,0.12041859328746796,0.9960833787918091
25,240,249,10,10,2268,2268,0,0.0,2268,0,0.0,0,18.87062220007647,16.172083999030292,1.373805099981837,1.6289547994965687,28.00524610001594,48.383103764192654,feasibility,not_applicable,0.0026846361708723837,0.00046703912792306964,0.30878609894878334,-0.00016970521472911868,2.9163968556468313e-05,0.0,1.0000060457322333,0.2147154534339077,0.05555555555555555,0.6330097913742065,1.4758987426757812,0.34483858942985535,0.0025714742951095104,0.032002050429582596,1.4733272790908813,0.35933607816696167,0.9913876056671143,5e-05,-0.300766259431839,-0.3035435080528259,-0.2028280347585678,-0.20242510735988617,-0.2022479921579361,0.3028130829334259,-0.2983226180076599,-0.29781001806259155,-0.20047913491725922,-0.19896288216114044,-0.1990339159965515,0.01798621378839016,0.12108301371335983,0.01798621006309986,0.12050140649080276,0.995296061038971
26,250,259,10,10,2591,2591,0,0.0,2591,0,0.0,0,23.13641830009874,20.446727999369614,1.4547608001157641,1.8459261999232695,32.4633323000744,46.60092845797642,feasibility,not_applicable,0.00010630245343214128,0.00037869345024086124,0.30927023309759977,-0.0027970529797418813,0.00015611162102575736,0.0005716463414634146,1.0001638429920847,0.2019480692177284,0.04878048780487805,0.8293662071228027,1.4848392009735107,0.31574296951293945,0.007180709857493639,0.029983842745423317,1.4776583909988403,0.3293839693069458,0.9909820556640625,5e-05,-0.3007325828075409,-0.30374813079833984,-0.2028535008430481,-0.20256584882736206,-0.2023860514163971,0.30280786752700806,-0.2982620596885681,-0.29784128069877625,-0.20045652985572815,-0.19892947375774384,-0.19890543818473816,0.01798621378839016,0.12117962539196014,0.01798621006309986,0.12083208560943604,0.995585560798645
27,260,269,10,10,2751,2751,0,0.0,2751,0,0.0,0,24.256589900003746,21.491394200595096,1.4753955999622121,1.8708461986389011,31.974075100035407,48.92348329862513,feasibility,not_applicable,-0.0006085867495384327,0.00020443432638489337,0.24921707808971405,-0.0029985398720126857,0.0005045723686804237,0.010909814517511877,1.0003174203772878,0.16249161763766476,0.0,0.4967555105686188,1.5320420265197754,0.25049889087677,0.006415368989109993,0.019827822223305702,1.5256266593933105,0.2574848234653473,0.9937347769737244,5e-05,-0.3008834719657898,-0.303718626499176,-0.2028372436761856,-0.20254164934158325,-0.202462837100029,0.302904337644577,-0.2980591356754303,-0.2975482642650604,-0.20054785907268524,-0.19881056249141693,-0.19868087768554688,0.01798621378839016,0.12113180011510849,0.01798621006309986,0.12085006386041641,0.995792806148529
28,270,279,10,10,1884,1884,0,0.0,1884,0,0.0,0,16.722747100051492,14.767749999649823,1.2601325999712572,1.4295272995950654,20.95605310006067,50.00159214184298,feasibility,not_applicable,-0.0038443678058683872,0.00021037597762187942,0.3069298746685187,-0.006808480511729916,0.000366402048348391,0.006398809577027957,1.0002201159795125,0.1718108014514049,0.03333333333333333,0.5831115245819092,1.507188320159912,0.2914101779460907,0.008007187396287918,0.016960153356194496,1.4991811513900757,0.2982327938079834,0.9966127276420593,5e-05,-0.3007510304450989,-0.30376625061035156,-0.2028447836637497,-0.20257286727428436,-0.2024916708469391,0.302822470664978,-0.2982039451599121,-0.2976992130279541,-0.20054107904434204,-0.19890747964382172,-0.19877243041992188,0.01798621378839016,0.12111106514930725,0.01798621006309986,0.1209452822804451,0.9957959055900574
29,280,289,10,10,1635,1635,0,0.0,1635,0,0.0,0,13.943703399971128,12.067954201134853,1.8231151001527905,1.2319591989507899,16.496237099985592,53.71232575183006,feasibility,not_applicable,-0.0020492891064630104,0.00024015289300922843,0.3160130880199946,-0.005089343771732484,0.0002670157514505543,0.006009615384615385,1.0002440282931695,0.12121493376504916,0.0,0.4372600317001343,1.5113309621810913,0.3033517301082611,0.00018350378377363086,0.01958700455725193,1.5111474990844727,0.3036641478538513,0.9958308935165405,5e-05,-0.30076101422309875,-0.3037865459918976,-0.20288635790348053,-0.20258782804012299,-0.2025105506181717,0.30285847187042236,-0.29804250597953796,-0.2976352870464325,-0.20044854283332825,-0.19879351556301117,-0.19883592426776886,0.01798621378839016,0.12111490219831467,0.01798621006309986,0.1210402175784111,0.9955193996429443
30,290,299,10,10,1881,1881,0,0.0,1881,0,0.0,0,16.24110360001214,14.164835100760683,1.9341535001294687,1.5216115998337045,19.965934499981813,51.95122547183207,feasibility,feasibility_best,0.0007611311040818692,0.00024034537248856697,0.3224824058512847,-0.002343520747187237,0.00015348895831266419,0.0,0.9999359498421351,0.27030659150332215,0.13333333333333333,1.0649020671844482,1.4792615175247192,0.29120904207229614,0.006944016087800264,0.020823100581765175,1.4723174571990967,0.29982152581214905,0.9948869347572327,5e-05,-0.30109792947769165,-0.3038380742073059,-0.20283453166484833,-0.20261946320533752,-0.2025800198316574,0.30310842394828796,-0.2980934679508209,-0.29765573143959045,-0.2004673331975937,-0.19882941246032715,-0.1988430917263031,0.01798621378839016,0.12104946374893188,0.01798621006309986,0.12104419618844986,0.9959577918052673
31,300,309,10,10,2231,2231,0,0.0,2231,0,0.0,0,19.00623510009609,16.369766799616627,1.459909200319089,1.658460295991972,27.31252660008613,48.16622720704606,feasibility,not_applicable,0.0005221189265804631,0.00016018533798549988,0.36227714185203824,-0.003020558988542429,4.927008158119861e-05,0.0,1.0000528497355325,0.17609876428863833,0.07142857142857142,0.6535835862159729,1.5971951484680176,0.27763405442237854,0.0036258534528315067,0.01709897071123123,1.5935693979263306,0.273990273475647,0.9962068796157837,5e-05,-0.30109351873397827,-0.3040553331375122,-0.20297129452228546,-0.20276831090450287,-0.20272240042686462,0.3032086193561554,-0.29827457666397095,-0.29774561524391174,-0.20041446387767792,-0.19897186756134033,-0.19896899163722992,0.01798621378839016,0.12099328637123108,0.01798621006309986,0.12102895975112915,0.9961344003677368
