update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale
11,100,109,10,10,2409,2409,0,0.0,2409,0,0.0,0,12.633247200050391,10.11568739975337,1.477521700086072,1.9993912997888401,20.983317899983376,71.66109900971352,feasibility,feasibility_best,0.0010977072984372314,0.0006563613255581769,0.2705067536352496,-0.001279180443625113,0.0004937501739478098,0.0026726973684210527,1.0003335899428318,0.18089402557693815,0.039473684210526314,1.466658353805542,1.4423282146453857,0.1840059906244278,0.04320594668388367,0.041618891060352325,1.3991221189498901,0.15756484866142273,0.9488415718078613,0.0001,-0.3009377121925354,-0.300102561712265,-0.20062001049518585,-0.2000868171453476,-0.1998438835144043,0.3015945553779602,-0.29981252551078796,-0.30142927169799805,-0.19989113509655,-0.1998240351676941,-0.1995416283607483,0.017961397767066956,0.11921984702348709,0.01798621006309986,0.11927247792482376,0.9997130632400513
12,110,119,10,10,2865,2865,0,0.0,2865,0,0.0,0,14.198001699987799,11.98158489947673,1.3553054999792948,1.9580143993953243,25.21440870000515,72.69283890336513,feasibility,not_applicable,0.0006076072446174091,0.0004518039437243715,0.20892851650714875,-0.0012557749507120914,0.00046010270268905315,0.0067708333333333336,1.0003274692429436,0.15693801579376063,0.0,0.47525617480278015,1.474961280822754,0.2266804724931717,0.03231651708483696,0.038352686911821365,1.4426449537277222,0.20358896255493164,0.9713737964630127,0.0001,-0.3007396161556244,-0.3000636696815491,-0.20082561671733856,-0.1999717652797699,-0.1997939646244049,0.3016286790370941,-0.29930296540260315,-0.30097460746765137,-0.20012567937374115,-0.19944195449352264,-0.19902710616588593,0.017940785735845566,0.11913380771875381,0.01798621006309986,0.11917288601398468,0.9988409876823425
13,120,129,10,10,1864,1864,0,0.0,1864,0,0.0,0,8.96134590008296,7.469253299757838,1.148737100069411,1.301451200968586,15.644207200035453,75.75525705175185,feasibility,not_applicable,-0.003064197674393654,0.0003540225546506311,0.30115653996666275,-0.005898752137242506,0.0009369650031051909,0.00546875,1.0001855661471686,0.11960711367428303,0.0,0.41624531149864197,1.5089010000228882,0.287690132856369,0.026565847918391228,0.041142817586660385,1.4823352098464966,0.2600835859775543,0.979547917842865,0.0001,-0.3007264733314514,-0.2997438311576843,-0.2007100135087967,-0.1997365802526474,-0.1997588574886322,0.3013398349285126,-0.2991080582141876,-0.30085673928260803,-0.20025043189525604,-0.1993131786584854,-0.19880974292755127,0.017924033105373383,0.11909402906894684,0.01798621006309986,0.11919718980789185,0.9976450204849243
14,130,139,10,10,2026,2026,0,0.0,2026,0,0.0,0,9.708203500020318,8.028524699853733,1.1416913997381926,1.5250642005121335,16.406550299958326,77.58066629759523,feasibility,not_applicable,0.0007592338952235878,0.0003331892072537812,0.27662434964440763,-0.0018404152142466046,0.00017885057559396955,0.002685546875,1.0005234079435468,0.1324021957698278,0.015625,0.5412312746047974,1.5229153633117676,0.2842075824737549,0.017831044271588326,0.033977411687374115,1.50508451461792,0.2666955292224884,0.9857074618339539,0.0001,-0.3009217381477356,-0.3000802993774414,-0.2009117752313614,-0.19995953142642975,-0.19999085366725922,0.301806777715683,-0.29878562688827515,-0.30102330446243286,-0.2005360871553421,-0.19908754527568817,-0.1985214650630951,0.017903639003634453,0.11914101243019104,0.01798621006309986,0.1191738098859787,0.9976809620857239
15,140,149,10,10,1612,1612,0,0.0,1612,0,0.0,0,7.368445400032215,6.16779990051873,0.9344007999170572,1.2324978006072342,11.77101460006088,84.22390182336174,feasibility,not_applicable,-0.003151487971011263,0.00027859373585670255,0.2625861113461164,-0.005638051746735493,0.0001339810704140431,0.002403846153846154,1.0000783892778249,0.0775836083249977,0.0,0.3969390094280243,1.5367752313613892,0.3265506625175476,-0.00016601430252194405,0.028650300577282906,1.5369411706924438,0.31464436650276184,0.9923023581504822,0.0001,-0.3006288707256317,-0.30005720257759094,-0.20091119408607483,-0.1999521255493164,-0.20005185902118683,0.3014245629310608,-0.2986620366573334,-0.3010997772216797,-0.20042191445827484,-0.19900110363960266,-0.19850938022136688,0.017918661236763,0.11911734938621521,0.01798621006309986,0.119270458817482,0.9975559115409851
16,150,159,10,10,2841,2841,0,0.0,2841,0,0.0,0,14.246666999999434,11.917951199342497,1.6004156999988481,2.1437660977244377,26.508306700037792,69.70928311499327,feasibility,not_applicable,0.002678910870518949,0.0001985911100443142,0.28746008889542685,-9.639487446596225e-05,0.001306507310477577,0.0109375,1.0003220975399016,0.1586933014707433,0.022222222222222223,1.1429145336151123,1.5404378175735474,0.2521470785140991,0.012457096017897129,0.018280895426869392,1.5279806852340698,0.2455938309431076,0.9947436451911926,0.0001,-0.30111563205718994,-0.3001641035079956,-0.20095518231391907,-0.2000923454761505,-0.2001185119152069,0.3017091155052185,-0.2985251545906067,-0.30133527517318726,-0.20060917735099792,-0.19884341955184937,-0.19841241836547852,0.017906222492456436,0.11897333711385727,0.01798621006309986,0.11932974308729172,0.9974383115768433
17,160,169,10,10,2543,2543,0,0.0,2543,0,0.0,0,12.81472429994028,10.619549899594858,1.4254724998027086,1.8906531988177449,22.14899710007012,72.73253241284675,feasibility,not_applicable,-0.0009534088196232915,0.00015662995210732333,0.3034641832113266,-0.003909735614433885,0.00014419701021779475,0.0029296875,0.9999203771352768,0.08643248262815177,0.0,0.277900755405426,1.6087830066680908,0.25964635610580444,0.009023148566484451,0.018382150679826736,1.599759817123413,0.259759783744812,0.9949877858161926,0.0001,-0.3009844124317169,-0.29997363686561584,-0.20083393156528473,-0.1999882310628891,-0.2000475823879242,0.3016538918018341,-0.29855626821517944,-0.3015613853931427,-0.2008875459432602,-0.19887371361255646,-0.19849056005477905,0.017904503270983696,0.11913417279720306,0.01798621006309986,0.11966286599636078,0.9980683326721191
18,170,179,10,10,1985,1985,0,0.0,1985,0,0.0,0,9.495438999962062,7.866392100113444,1.3490050999680534,1.6407781019806862,15.817839999916032,78.41733976896315,feasibility,not_applicable,0.008067592250881717,0.00012267136848542748,0.26953825633972883,0.005433543494291371,0.0001285387625102885,0.002197265625,0.999937180429697,0.10939879307989031,0.0,0.44355374574661255,1.5178362131118774,0.3196738660335541,0.002740117721259594,0.015141263604164124,1.5150959491729736,0.31065240502357483,0.9977566003799438,0.0001,-0.30136731266975403,-0.2999817430973053,-0.2009287178516388,-0.20000822842121124,-0.199876070022583,0.3018702566623688,-0.2977737486362457,-0.301370233297348,-0.2012656331062317,-0.19834041595458984,-0.1980871856212616,0.017887331545352936,0.11918522417545319,0.01798621006309986,0.1197378933429718,0.9980926513671875
19,180,189,10,10,1797,1797,0,0.0,1797,0,0.0,0,8.51771489996463,7.103687699069269,1.0697370001580566,1.3666594013338909,14.316230099997483,78.69862172318369,feasibility,not_applicable,-0.015731694449766957,0.00014093179918839676,0.3058160584548424,-0.018719390436107743,0.0002575601767979418,0.0045797413793103444,1.000185990128024,0.12821268441219782,0.017241379310344827,0.5462029576301575,1.5333120822906494,0.30280691385269165,-0.002383157378062606,0.015340456739068031,1.5356950759887695,0.3004170060157776,0.9974334836006165,0.0001,-0.30149197578430176,-0.29996585845947266,-0.2010096311569214,-0.20000490546226501,-0.19966796040534973,0.30176693201065063,-0.2975654602050781,-0.30142492055892944,-0.20129767060279846,-0.19819602370262146,-0.1979658007621765,0.017866427078843117,0.11939693242311478,0.01798621006309986,0.11970991641283035,0.9969250559806824
20,190,199,10,10,2526,2526,0,0.0,2526,0,0.0,0,12.196818700060248,10.314866801607423,1.2358211999526247,1.742412399733439,21.670751900062896,74.5846234388839,feasibility,not_applicable,0.0006590825971215964,0.00013061072227174008,0.26936142295598986,-0.001969226443907246,0.0005954939175467188,0.006640625,0.9993376456201076,0.18282741657458246,0.025,0.6691919565200806,1.5993595123291016,0.3050726354122162,0.0051172696985304356,0.013528826646506786,1.5942423343658447,0.29851430654525757,0.9980334043502808,0.0001,-0.301278680562973,-0.29973533749580383,-0.2009616196155548,-0.19984592497348785,-0.19938722252845764,0.3014155626296997,-0.29740920662879944,-0.30147993564605713,-0.20142762362957,-0.19806835055351257,-0.1978413313627243,0.017833422869443893,0.11917334794998169,0.01798621006309986,0.11987313628196716,0.9954663515090942
21,200,209,10,10,2897,2897,0,0.0,2897,0,0.0,0,14.44998489995487,12.01193229900673,2.481998799717985,2.0890175017993897,25.628638900001533,72.28292105187383,feasibility,not_applicable,0.004533364032597646,0.00019324228172911756,0.30469332165692165,0.001583052443532759,0.0019983454823155307,0.0179627557568576,1.000377133488655,0.2044626761065877,0.03260869565217391,1.133926510810852,1.6903225183486938,0.24217836558818817,0.007680113893002272,0.01851269230246544,1.6826424598693848,0.23125120997428894,0.994156539440155,0.0001,-0.30108028650283813,-0.2999612092971802,-0.20126715302467346,-0.20000630617141724,-0.19946137070655823,0.301658570766449,-0.29774653911590576,-0.30180177092552185,-0.20139437913894653,-0.19848278164863586,-0.1976565271615982,0.01782081462442875,0.11909827589988708,0.01798621006309986,0.11996369063854218,0.9953654408454895
22,210,219,10,10,1849,1849,0,0.0,1849,0,0.0,0,8.919800299918279,7.344443401088938,1.2266366997500882,1.7191411973908544,14.94821080006659,77.46770320553321,feasibility,not_applicable,-0.0006248600748849327,0.012965384102025038,0.34037056385443126,0.002454127068631351,0.0012513725628980018,0.01730754688895982,1.0014123577496101,0.4297820629616236,0.22413793103448276,2.774630308151245,1.5245206356048584,0.37117812037467957,-0.016975993290543556,0.11944754421710968,1.5414965152740479,0.32979387044906616,0.8964405655860901,0.0001,-0.30106088519096375,-0.2999568581581116,-0.20133604109287262,-0.20000526309013367,-0.1994185447692871,0.30161213874816895,-0.29776501655578613,-0.3017045557498932,-0.20140813291072845,-0.19847214221954346,-0.1976224035024643,0.017839420586824417,0.11917678266763687,0.01798621006309986,0.11995301395654678,0.9949478507041931
23,220,229,10,10,1856,1856,0,0.0,1856,0,0.0,0,9.162469599978067,7.548208700609393,1.0848285999381915,1.3952201027423143,15.607477299985476,74.92951064835475,feasibility,not_applicable,-0.0004635937833066644,0.0006162565580874296,0.34643026672560595,-0.0036197686206613637,0.0015569062269260657,0.018857758620689655,0.9999293849386018,0.15439222939312458,0.0,0.41969576478004456,1.5840377807617188,0.33297160267829895,-0.004615058656781912,0.03650056943297386,1.5886527299880981,0.35087522864341736,0.9879832863807678,0.0001,-0.30161526799201965,-0.299973726272583,-0.20139630138874054,-0.20001395046710968,-0.1994429975748062,0.30213966965675354,-0.2979032099246979,-0.3018200695514679,-0.20157547295093536,-0.19856685400009155,-0.19773827493190765,0.01784505322575569,0.11899369210004807,0.01798621006309986,0.1200416162610054,0.9949323534965515
24,230,239,10,10,2776,2776,0,0.0,2776,0,0.0,0,13.685978900059126,11.40643590001855,2.7022049999795854,2.067299301037565,23.975273599964567,73.70970999964098,feasibility,not_applicable,0.0038218502145768566,0.0001766753556776993,0.22776326554065401,0.0016325562478000807,0.0005129525163531732,0.006392045454545455,1.0000000900842927,0.12416885670443828,0.011363636363636364,0.6299012303352356,1.571872353553772,0.3051336407661438,0.002260760637000203,0.020131288096308708,1.5696115493774414,0.31462058424949646,0.9956472516059875,0.0001,-0.30135273933410645,-0.30066660046577454,-0.20123448967933655,-0.20051077008247375,-0.19963154196739197,0.30198749899864197,-0.2981005311012268,-0.3015173375606537,-0.20173127949237823,-0.1986895650625229,-0.19804254174232483,0.017867455258965492,0.11894267052412033,0.01798621006309986,0.12017957121133804,0.9955189228057861
25,240,249,10,10,2212,2212,0,0.0,2212,0,0.0,0,10.956361999968067,9.064125501317903,1.1935923997079954,1.4957653997698799,18.441677700029686,75.24311221336875,feasibility,not_applicable,0.0006683087508593287,0.00019223248319966452,0.26029289960861207,-0.0018385038578084536,0.0001795322377250029,0.003794642857142857,1.000698893410819,0.11588088101042168,0.0,0.42623215913772583,1.5228642225265503,0.3300068974494934,0.00035228062188252807,0.01881091482937336,1.5225120782852173,0.33903878927230835,0.9967508316040039,0.0001,-0.30137351155281067,-0.300883024930954,-0.20127633213996887,-0.2006596326828003,-0.19979965686798096,0.3020019233226776,-0.29801005125045776,-0.30148613452911377,-0.2021128237247467,-0.1986243575811386,-0.1981721669435501,0.017857400700449944,0.1191096156835556,0.01798621006309986,0.12024561315774918,0.9961052536964417
26,250,259,10,10,2607,2607,0,0.0,2607,0,0.0,0,12.613916700007394,10.656047000433318,1.1899261000799015,1.798098599538207,22.94333589996677,73.3183755598118,feasibility,not_applicable,-0.0005560556551577841,0.00014648997008718165,0.24742122103528277,-0.002957022842587676,0.0005288534540762534,0.00921526335452388,0.9998922369829039,0.11388985049433825,0.0,0.3725552260875702,1.52593195438385,0.28567251563072205,0.005366706755012274,0.015910524874925613,1.520565152168274,0.28993934392929077,0.9968980550765991,0.0001,-0.301290363073349,-0.3008212447166443,-0.20112855732440948,-0.20062536001205444,-0.19979752600193024,0.3018477261066437,-0.29749152064323425,-0.3014730215072632,-0.20207183063030243,-0.1981956660747528,-0.19829629361629486,0.017875365912914276,0.11914658546447754,0.01798621006309986,0.12022042274475098,0.9960017800331116
27,260,269,10,10,2738,2738,0,0.0,2738,0,0.0,0,13.094149300013669,11.091991001972929,1.1924042999744415,1.8150801974115893,22.88435229996685,76.101001382489,feasibility,not_applicable,-0.00047624841072531636,0.0001247621294169221,0.21373753604847331,-0.002551242378865217,2.422225953671651e-05,0.0,1.000108330748802,0.0953388073113422,0.0,0.3875979483127594,1.568647027015686,0.2640918791294098,0.004179061856120825,0.012923399917781353,1.5644677877426147,0.2657669484615326,0.9976053237915039,5e-05,-0.30119219422340393,-0.30089491605758667,-0.20116285979747772,-0.20069251954555511,-0.199903205037117,0.301794171333313,-0.29756277799606323,-0.3017023801803589,-0.20189300179481506,-0.19816972315311432,-0.1982364058494568,0.01786910556256771,0.11918894946575165,0.01798621006309986,0.12020856887102127,0.9961100816726685
28,270,279,10,10,1866,1866,0,0.0,1866,0,0.0,0,8.771110599976964,7.3266957002924755,1.050654900027439,1.4081581018399447,14.766415200079791,79.27766137575516,feasibility,not_applicable,0.004734583028281728,0.00014166477346104026,0.2567395513256391,0.0022380187816452234,0.0001337258901912719,0.002864583333333333,1.0003422210613886,0.073240156006068,0.0,0.3170214593410492,1.543145775794983,0.29904040694236755,0.0021429024636745453,0.014619343914091587,1.5410027503967285,0.30257469415664673,0.9976100325584412,5e-05,-0.3011681139469147,-0.3008268177509308,-0.20122388005256653,-0.20064640045166016,-0.19983039796352386,0.3017115890979767,-0.2977115213871002,-0.3017212152481079,-0.201846182346344,-0.19825588166713715,-0.19832521677017212,0.017878111451864243,0.11925607919692993,0.01798621006309986,0.1202034205198288,0.996087908744812
29,280,289,10,10,1616,1616,0,0.0,1616,0,0.0,0,7.478562999982387,6.166093100444414,1.4136869999347255,1.1627077019074932,11.594522100058384,84.72672310346613,feasibility,not_applicable,0.007419105296811232,0.0001520090197748057,0.26698064517516357,0.004825302641480588,2.8215950945965374e-06,0.0,1.0000650619085019,0.05387898604385555,0.0,0.13549868762493134,1.5247182846069336,0.3220215141773224,-0.003294646507129073,0.013095970265567303,1.5280132293701172,0.3217698633670807,0.9983460903167725,5e-05,-0.3010057210922241,-0.30083972215652466,-0.20122814178466797,-0.2006531059741974,-0.19988396763801575,0.3015662431716919,-0.29753583669662476,-0.301657497882843,-0.20181235671043396,-0.19813446700572968,-0.19822795689105988,0.01788768358528614,0.11913686990737915,0.01798621006309986,0.12014265358448029,0.9960034489631653
30,290,299,10,10,1891,1891,0,0.0,1891,0,0.0,0,8.974455299903639,7.404164899839088,1.5936581999994814,1.4196242005564272,14.639786800020374,80.07879278946179,feasibility,not_applicable,-0.0015197240825121602,8.970290030750524e-05,0.2794142998754978,-0.004269015148747712,0.0001562344499310105,0.00390625,0.9999933222929637,0.07886339332908392,0.0,0.411505788564682,1.5078452825546265,0.3088137209415436,0.0009793255012482405,0.014256325550377369,1.5068657398223877,0.3160690665245056,0.9978688359260559,5e-05,-0.3012179732322693,-0.3009509742259979,-0.2012305110692978,-0.20072738826274872,-0.19998741149902344,0.30175939202308655,-0.29754456877708435,-0.3017784655094147,-0.20190633833408356,-0.198140487074852,-0.1981751173734665,0.017885899171233177,0.11907417327165604,0.01798621006309986,0.1200290322303772,0.9962663650512695
31,300,309,10,10,2228,2228,0,0.0,2228,0,0.0,0,10.982957800035365,9.154542398639023,1.1996688997605816,1.555537695880048,19.160422900109552,73.91340812642454,feasibility,not_applicable,0.0007274059312684196,7.443015316052229e-05,0.28518626136439185,-0.0020872418469350252,1.59107620382721e-05,0.0,0.99995054432324,0.07457003439111369,0.0,0.4946942627429962,1.617210030555725,0.2879737913608551,0.001852023764513433,0.011340958997607231,1.6153579950332642,0.2851988971233368,0.9984490871429443,5e-05,-0.3013600707054138,-0.30113089084625244,-0.20125484466552734,-0.20085182785987854,-0.20003244280815125,0.3021261394023895,-0.29771727323532104,-0.30190056562423706,-0.20180457830429077,-0.1982608139514923,-0.1981901377439499,0.017885027453303337,0.1190427839756012,0.01798621006309986,0.12005305290222168,0.9968270063400269
