episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
58,6,train_balanced_1000058,1000058,balanced,fixed_cost_dominant,239,239,0,0.0,239,0,0.0,0,0.0,1.7622203357286892,1.8247203357286892,-0.0625,1.7622203357286892,1.8247203357286894,-2.220446049250313e-16,quality,-812.6,-665.6300787589701,-8.40888888888889,0.9999999999999999,1.0,-0.35055932854262123,0.0,0.0,-0.0625,63,229.20000000000002,True,False,completed,1.0,1.0,812.6,812.6,665.6300787589701,8.40888888888889,0.35055932854262123,0.26471940020000007,0.20635484178333338,0.75,0,0.0,0,0,0,0.0,2,94,0,0,1759,175.9,0,0,0,0.0,0,0.0,0,0,37,0.0,0,{},0.0,17,0.8823529411764706,46,17,110,34,32,130,98,32,0,130,0,98,0,32,0,0,0,130,15,17,1,31,0,129,0,0,98,0,32,87,5,1.4942528735632183,0,10,2198,10.207589800003916,7.737650800292613,0.19665089997579344,0.19258969969814643,21.106782300019404,parallel_episode_batch,not_promoted,0.002882094707872186,0.002958918922896763,0.5303485359464373,-0.000941930987339999,0.0011350432165532507,0.016477272765977043,1.0010643899440765,0.4043623340981347,0.2714285714285714,1.156602382659912,0.965471625328064,0.24712687730789185,0.11187698692083359,0.070371612906456,0.8535946011543274,0.25862637162208557,0.9189122915267944,0.0001,-0.30011770129203796,-0.3028121292591095,-0.20117907226085663,-0.2019537091255188,-0.20195214450359344,0.301948219537735,-0.30089208483695984,-0.30014440417289734,-0.2001144140958786,-0.20025551319122314,-0.2014053761959076,0.01795753836631775,0.01804453879594803,0.017887257039546967,0.018028032034635544
59,6,train_easy_1000059,1000059,easy,balanced_cost,174,174,0,0.0,174,0,0.0,0,0.0,1.7844764453553008,1.8469764453553008,-0.0625,1.7844764453553008,1.846976445355301,-2.220446049250313e-16,quality,-529.8000000000002,-414.503138357,-24.072222222222223,0.9999999999999997,1.0,-0.3060471092893979,0.0,0.0,-0.0625,50,180.10000000000002,True,False,completed,1.0,1.0,529.8000000000002,529.8000000000002,414.503138357,24.072222222222223,0.3060471092893979,0.19870000000000002,0.13144102715,0.75,0,0.0,0,0,0,0.0,2,57,0,0,1483,148.3,2,0,0,0.0,0,0.0,0,0,24,0.0,0,{},0.0,10,1.0,40,10,84,20,20,92,72,20,0,92,0,72,0,20,0,0,0,92,10,10,0,20,0,91,0,0,72,0,20,62,4,1.4838709677419355,0,10,2198,10.207589800003916,7.737650800292613,0.26045570001588203,0.14940860006026924,21.106782300019404,parallel_episode_batch,not_promoted,0.002882094707872186,0.002958918922896763,0.5303485359464373,-0.000941930987339999,0.0011350432165532507,0.016477272765977043,1.0010643899440765,0.4043623340981347,0.2714285714285714,1.156602382659912,0.965471625328064,0.24712687730789185,0.11187698692083359,0.070371612906456,0.8535946011543274,0.25862637162208557,0.9189122915267944,0.0001,-0.30011770129203796,-0.3028121292591095,-0.20117907226085663,-0.2019537091255188,-0.20195214450359344,0.301948219537735,-0.30089208483695984,-0.30014440417289734,-0.2001144140958786,-0.20025551319122314,-0.2014053761959076,0.01795753836631775,0.01804453879594803,0.017887257039546967,0.018028032034635544
60,7,train_high_arrival_pressure_1000060,1000060,high_arrival_pressure,fixed_cost_dominant,305,305,0,0.0,305,0,0.0,0,0.0,1.7159125589183026,1.7784125589183026,-0.0625,1.7159125589183026,1.778412558918303,-4.440892098500626e-16,quality,-1657.1999999999996,-923.4044548107803,-2.3955555555555588,1.0000000000000002,1.0,-0.44317488216339385,0.0,0.0,-0.0625,79,166.0,True,False,completed,1.0,1.0,1657.1999999999996,1657.1999999999996,923.4044548107803,2.3955555555555588,0.44317488216339385,0.3991000000000001,0.32035375265,0.75,0,0.0,0,0,0,0.0,2,122,0,1,1164,116.4,0,0,0,0.0,0,0.0,0,0,39,0.0,0,{},0.0,23,1.0,56,23,137,46,43,156,113,43,0,156,0,113,0,43,0,0,0,156,19,20,0,39,0,156,0,0,113,0,43,108,4,1.4444444444444444,0,10,2328,12.109351899998728,8.783204000152182,0.2489347000082489,0.3098578999924939,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
61,7,train_easy_1000061,1000061,easy,balanced_cost,158,158,0,0.0,158,0,0.0,0,0.0,1.8009835490472688,1.8634835490472688,-0.0625,1.8009835490472688,1.8634835490472685,2.220446049250313e-16,quality,-510.7,-321.85880032481003,-16.988055555555558,0.9999999999999997,1.0,-0.27303290190546287,0.0,0.0,-0.0625,48,172.9,True,False,completed,1.0,1.0,510.7,510.7,321.85880032481003,16.988055555555558,0.27303290190546287,0.1895,0.11954407071666666,0.75,0,0.0,0,0,0,0.0,2,47,0,0,1486,148.6,0,0,0,0.0,0,0.0,0,0,19,0.0,0,{},0.0,8,0.875,40,8,78,16,16,77,61,16,0,77,0,61,0,16,0,0,0,77,8,6,0,14,0,77,0,0,61,0,16,52,5,1.4807692307692308,0,10,2328,12.109351899998728,8.783204000152182,0.11814459998277016,0.17773790020146407,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
62,7,train_machine_bottleneck_1000062,1000062,machine_bottleneck,balanced_cost,245,245,0,0.0,245,0,0.0,0,0.0,1.7423790813903386,1.8048790813903386,-0.0625,1.7423790813903386,1.8048790813903384,2.220446049250313e-16,quality,-1318.9999999999998,-529.6192136088997,-6.999166666666667,1.0,1.0,-0.3902418372193231,0.0,0.0,-0.0625,79,185.20000000000002,True,False,completed,1.0,1.0,1318.9999999999998,1318.9999999999998,529.6192136088997,6.999166666666668,0.3902418372193231,0.21007315980000002,0.17887978056666667,0.75,0,0.0,0,0,0,0.0,1,65,0,0,1559,155.9,0,0,0,0.0,0,0.0,0,0,38,0.0,0,{},0.0,12,1.0,67,12,118,24,24,117,92,25,1,116,0,92,1,24,1,1,0,116,11,11,0,21,0,116,0,0,92,1,24,82,4,1.4268292682926829,0,10,2328,12.109351899998728,8.783204000152182,0.1381565999763552,0.21775550005258992,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
63,7,train_balanced_1000063,1000063,balanced,downtime_dominant,233,233,0,0.0,233,0,0.0,0,0.0,1.7513161908453159,1.8138161908453159,-0.0625,1.7513161908453159,1.813816190845316,-2.220446049250313e-16,quality,-840.3000000000001,-803.1296343006402,-9.815555555555557,1.0,1.0,-0.3723676183093677,0.0,0.0,-0.0625,66,219.3,True,False,completed,1.0,1.0,840.3000000000001,840.3000000000001,803.1296343006402,9.815555555555557,0.3723676183093677,0.24080000000000007,0.1738785434833334,0.75,0,0.0,0,0,0,0.0,2,80,0,2,1728,172.8,0,0,0,0.0,0,0.0,0,0,31,0.0,0,{},0.0,15,1.0,51,15,108,30,29,122,93,29,0,122,0,93,0,29,0,0,0,122,15,15,1,29,0,122,0,0,93,0,29,86,4,1.4186046511627908,0,10,2328,12.109351899998728,8.783204000152182,0.1403056999843102,0.20552019969909452,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
64,7,train_balanced_1000064,1000064,balanced,downtime_dominant,181,181,0,0.0,181,0,0.0,0,0.0,1.7591532129856926,1.8216532129856926,-0.0625,1.7591532129856926,1.8216532129856926,0.0,quality,-650.3000000000001,-513.4235069809201,-32.77555555555555,0.9999999999999997,1.0,-0.3566935740286149,0.0,0.0,-0.0625,55,221.0,True,False,completed,1.0,1.0,650.3000000000001,650.3000000000001,513.4235069809201,32.77555555555555,0.3566935740286149,0.21000000000000002,0.13821239605000002,0.75,0,0.0,0,0,0,0.0,3,60,0,0,1866,186.60000000000002,0,0,0,0.0,0,0.0,0,0,21,0.0,0,{},0.0,10,0.8,45,10,87,20,19,98,79,19,0,98,0,79,0,19,0,0,0,98,10,10,1,19,0,98,0,0,79,0,19,71,3,1.380281690140845,0,10,2328,12.109351899998728,8.783204000152182,0.15935140001238324,0.14558509981725365,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
65,7,train_balanced_1000065,1000065,balanced,fixed_cost_dominant,264,264,0,0.0,264,0,0.0,0,0.0,1.726252738018851,1.788752738018851,-0.0625,1.726252738018851,1.7887527380188508,2.220446049250313e-16,quality,-976.0999999999998,-709.2694111713303,-29.195833333333344,1.0000000000000002,1.0,-0.42249452396229825,0.0,0.0,-0.0625,75,213.70000000000002,True,False,completed,1.0,1.0,976.0999999999998,976.0999999999998,709.2694111713303,29.195833333333344,0.42249452396229825,0.48970757550000005,0.2776959024666667,0.75,0,0.0,0,0,0,0.0,1,86,0,0,1658,165.8,2,0,0,0.0,0,0.0,0,0,51,0.0,0,{},0.0,17,0.8235294117647058,58,17,123,34,32,130,95,35,3,127,0,95,3,32,3,3,0,127,14,15,0,26,0,127,0,0,95,3,32,85,5,1.5294117647058822,0,10,2328,12.109351899998728,8.783204000152182,0.19012559999828227,0.2066812999546528,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
66,7,train_reconfiguration_bottleneck_1000066,1000066,reconfiguration_bottleneck,fixed_cost_dominant,418,418,0,0.0,418,0,0.0,0,0.0,1.683428119954507,1.745928119954507,-0.0625,1.683428119954507,1.745928119954507,0.0,quality,-1354.2000000000053,-1295.2294947020216,-29.212222222222227,1.0,1.0,-0.5081437600909862,0.0,0.0,-0.0625,76,202.9,True,False,completed,1.0,1.0,1354.2000000000053,1354.2000000000053,1295.2294947020216,29.212222222222227,0.5081437600909862,0.7499999999999976,0.6831740684333324,0.75,315,0.6363636363636364,65,65,20,0.13071895424836602,0,98,4,1,1304,130.4,0,0,0,0.0,0,0.0,0,0,49,0.0,0,{},21.0,23,0.9130434782608695,53,23,192,46,104,267,153,114,10,257,0,153,10,104,10,10,0,257,23,150,4,94,140,257,0,0,153,10,104,87,123,3.0689655172413794,0,10,2328,12.109351899998728,8.783204000152182,0.640657599986298,0.28771959972800687,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
67,7,train_easy_1000067,1000067,easy,downtime_dominant,142,142,0,0.0,142,0,0.0,0,0.0,1.8185019717923692,1.8810019717923692,-0.0625,1.8185019717923692,1.881001971792369,2.220446049250313e-16,quality,-453.9000000000002,-330.67381352267,-7.5455555555555565,0.9999999999999998,1.0,-0.23799605641526228,0.0,0.0,-0.0625,45,171.9,True,False,completed,1.0,1.0,453.9000000000002,453.9000000000002,330.67381352267,7.5455555555555565,0.23799605641526228,0.18150000000000002,0.11641666666666668,0.75,0,0.0,0,0,0,0.0,2,42,0,0,1514,151.4,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,7,1.0,38,7,71,14,12,71,59,12,0,71,0,59,0,12,0,0,0,71,6,6,0,12,0,71,0,0,59,0,12,48,6,1.4791666666666667,0,10,2328,12.109351899998728,8.783204000152182,0.1013577000121586,0.12656229999265634,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
68,7,train_balanced_1000068,1000068,balanced,balanced_cost,187,187,0,0.0,187,0,0.0,0,0.0,1.8007286273082797,1.8632286273082797,-0.0625,1.8007286273082797,1.8632286273082797,0.0,quality,-600.4999999999999,-461.18166919534013,-3.2188888888888894,0.9999999999999997,1.0,-0.2735427453834408,0.0,0.0,-0.0625,53,189.0,True,False,completed,1.0,1.0,600.4999999999999,600.4999999999999,461.18166919534013,3.2188888888888894,0.2735427453834408,0.21100000000000002,0.16035000000000002,0.75,0,0.0,0,0,0,0.0,2,66,0,2,1600,160.0,0,0,0,0.0,0,0.0,0,0,28,0.0,0,{},0.0,12,0.9166666666666666,41,12,87,24,23,94,71,23,0,94,0,71,0,23,0,0,0,94,11,11,1,21,0,94,0,0,71,0,23,70,4,1.3428571428571427,0,10,2328,12.109351899998728,8.783204000152182,0.1707163999963086,0.16908920009154826,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
69,7,train_balanced_1000069,1000069,balanced,downtime_dominant,195,195,0,0.0,195,0,0.0,0,0.0,1.783206222770815,1.845706222770815,-0.0625,1.783206222770815,1.8457062227708148,2.220446049250313e-16,quality,-803.8000000000001,-368.19819456307994,-7.898888888888891,1.0000000000000002,1.0,-0.30858755445837066,0.0,0.0,-0.0625,68,210.3,True,False,completed,1.0,1.0,803.8000000000001,803.8000000000001,368.19819456307994,7.898888888888891,0.30858755445837066,0.23680000000000007,0.1510621574166667,0.75,0,0.0,0,0,0,0.0,2,39,0,0,1901,190.10000000000002,0,0,0,0.0,0,0.0,0,0,27,0.0,0,{},0.0,7,1.0,61,7,99,14,14,99,85,14,0,99,0,85,0,14,0,0,0,99,7,7,0,14,0,99,0,0,85,0,14,75,3,1.32,0,10,2328,12.109351899998728,8.783204000152182,0.16906629997538403,0.14825699987704866,24.77314179998939,parallel_episode_batch,not_promoted,-0.0013014220607441825,0.0018354817643616902,0.4858738494080466,-0.0052424188187295525,0.001371107977418531,0.018862612646173785,0.9999010079615825,0.3246637158901305,0.12162162162162163,1.30054771900177,1.0270799398422241,0.2791265547275543,0.10297494381666183,0.07081685960292816,0.9241049885749817,0.2965059280395508,0.9356318712234497,0.0001,-0.30050304532051086,-0.30302903056144714,-0.20130516588687897,-0.20210044085979462,-0.20213466882705688,0.30237507820129395,-0.3010185658931732,-0.30000039935112,-0.20019876956939697,-0.20038524270057678,-0.20104289054870605,0.017995890229940414,0.018029512837529182,0.017870761454105377,0.018007049337029457
70,8,train_worker_bottleneck_1000070,1000070,worker_bottleneck,balanced_cost,296,296,0,0.0,296,0,0.0,0,0.0,1.7150486325629855,1.7775486325629855,-0.0625,1.7150486325629855,1.7775486325629855,0.0,quality,-1279.5000000000002,-1005.2877511769693,-11.158888888888889,0.9999999999999999,1.0,-0.44490273487402904,0.0,0.0,-0.0625,70,151.0,True,False,completed,1.0,1.0,1279.5000000000002,1279.5000000000002,1005.2877511769693,11.158888888888889,0.44490273487402904,0.6422418313,0.5222788172833334,0.75,1,0.00819672131147541,0,0,0,0.0,1,121,0,0,1055,105.5,4,2,2,0.2,3,0.038266666666666616,9,1,41,0.0,0,"{""duration_improvement"": 1, ""legal_pair_gain+duration_improvement"": 1}",0.2,24,0.9583333333333334,46,24,130,48,48,167,114,53,7,160,0,114,7,46,7,7,0,160,25,28,0,46,1,160,0,0,114,7,46,99,9,1.6868686868686869,0,10,2021,17.41045799999847,6.97578089995659,8.085125100013101,0.26499009993858635,19.096996100008255,parallel_episode_batch,not_promoted,-0.0009905931510729715,0.012561303197799134,0.4586461279541254,0.0007035983362584375,0.0015222628944684402,0.02366184548009187,0.9987694351002574,0.3688313888851553,0.21875,1.5400941371917725,1.1546576023101807,0.24999290704727173,0.07440123707056046,0.1449170857667923,1.080256462097168,0.2109713852405548,0.6639654636383057,0.0001,-0.3007023334503174,-0.30358803272247314,-0.20170536637306213,-0.2024914026260376,-0.2025347203016281,0.302928626537323,-0.3010959029197693,-0.2993868291378021,-0.20031903684139252,-0.20045578479766846,-0.20105858147144318,0.017999880015850067,0.018016349524259567,0.017875757068395615,0.01800592988729477
71,8,train_balanced_1000071,1000071,balanced,balanced_cost,205,205,0,0.0,205,0,0.0,0,0.0,1.7730146540008642,1.8355146540008642,-0.0625,1.7730146540008642,1.835514654000864,2.220446049250313e-16,quality,-666.0,-563.7518969091097,-13.435833333333335,0.9999999999999999,1.0,-0.32897069199827184,0.0,0.0,-0.0625,56,190.5,True,False,completed,1.0,1.0,666.0,666.0,563.7518969091097,13.435833333333335,0.32897069199827184,0.26870619960000003,0.17433252089999998,0.75,0,0.0,0,0,0,0.0,2,73,0,0,1472,147.20000000000002,0,0,0,0.0,0,0.0,0,0,15,0.0,0,{},0.0,13,0.9230769230769231,43,13,97,26,26,113,87,26,0,113,0,87,0,26,0,0,0,113,12,13,0,25,0,113,0,0,87,0,26,75,5,1.5066666666666666,0,10,2021,17.41045799999847,6.97578089995659,0.14011380000738427,0.2088334998989012,19.096996100008255,parallel_episode_batch,not_promoted,-0.0009905931510729715,0.012561303197799134,0.4586461279541254,0.0007035983362584375,0.0015222628944684402,0.02366184548009187,0.9987694351002574,0.3688313888851553,0.21875,1.5400941371917725,1.1546576023101807,0.24999290704727173,0.07440123707056046,0.1449170857667923,1.080256462097168,0.2109713852405548,0.6639654636383057,0.0001,-0.3007023334503174,-0.30358803272247314,-0.20170536637306213,-0.2024914026260376,-0.2025347203016281,0.302928626537323,-0.3010959029197693,-0.2993868291378021,-0.20031903684139252,-0.20045578479766846,-0.20105858147144318,0.017999880015850067,0.018016349524259567,0.017875757068395615,0.01800592988729477
72,8,train_balanced_1000072,1000072,balanced,balanced_cost,128,128,0,0.0,128,0,0.0,0,0.0,1.8317650112728217,1.8942650112728217,-0.0625,1.8317650112728217,1.8942650112728219,-2.220446049250313e-16,quality,-483.8,-239.40831945037,-2.592222222222222,1.0,1.0,-0.2114699774543563,0.0,0.0,-0.0625,40,211.3,True,False,completed,1.0,1.0,483.8,483.8,239.40831945037,2.592222222222222,0.2114699774543563,0.1502,0.12471090289999999,0.75,0,0.0,0,0,0,0.0,2,33,0,0,1847,184.70000000000002,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,6,1.0,34,6,64,12,12,71,59,12,0,71,0,59,0,12,0,0,0,71,6,6,0,12,0,71,0,0,59,0,12,50,3,1.42,0,10,2021,17.41045799999847,6.97578089995659,0.13747420001891442,0.15080499998293817,19.096996100008255,parallel_episode_batch,not_promoted,-0.0009905931510729715,0.012561303197799134,0.4586461279541254,0.0007035983362584375,0.0015222628944684402,0.02366184548009187,0.9987694351002574,0.3688313888851553,0.21875,1.5400941371917725,1.1546576023101807,0.24999290704727173,0.07440123707056046,0.1449170857667923,1.080256462097168,0.2109713852405548,0.6639654636383057,0.0001,-0.3007023334503174,-0.30358803272247314,-0.20170536637306213,-0.2024914026260376,-0.2025347203016281,0.302928626537323,-0.3010959029197693,-0.2993868291378021,-0.20031903684139252,-0.20045578479766846,-0.20105858147144318,0.017999880015850067,0.018016349524259567,0.017875757068395615,0.01800592988729477
73,8,train_easy_1000073,1000073,easy,fixed_cost_dominant,176,176,0,0.0,176,0,0.0,0,0.0,1.7872907175476247,1.8497907175476247,-0.0625,1.7872907175476247,1.849790717547625,-2.220446049250313e-16,quality,-517.7000000000002,-405.3092254213902,-23.09888888888889,0.9999999999999997,1.0,-0.30041856490475016,0.0,0.0,-0.0625,49,173.3,True,False,completed,1.0,1.0,517.7000000000002,517.7000000000002,405.3092254213902,23.09888888888889,0.30041856490475016,0.3002000000000001,0.19658333333333336,0.75,0,0.0,0,0,0,0.0,1,56,0,0,1413,141.3,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,11,0.9090909090909091,38,11,83,22,22,101,78,23,1,100,0,78,1,22,1,1,0,100,10,12,0,21,0,100,0,0,78,1,22,67,6,1.507462686567164,0,10,2021,17.41045799999847,6.97578089995659,0.15005720002227463,0.14828099971055053,19.096996100008255,parallel_episode_batch,not_promoted,-0.0009905931510729715,0.012561303197799134,0.4586461279541254,0.0007035983362584375,0.0015222628944684402,0.02366184548009187,0.9987694351002574,0.3688313888851553,0.21875,1.5400941371917725,1.1546576023101807,0.24999290704727173,0.07440123707056046,0.1449170857667923,1.080256462097168,0.2109713852405548,0.6639654636383057,0.0001,-0.3007023334503174,-0.30358803272247314,-0.20170536637306213,-0.2024914026260376,-0.2025347203016281,0.302928626537323,-0.3010959029197693,-0.2993868291378021,-0.20031903684139252,-0.20045578479766846,-0.20105858147144318,0.017999880015850067,0.018016349524259567,0.017875757068395615,0.01800592988729477
