update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
28,270,279,10,10,2409,2409,0,0.0,2409,0,0.0,0,13.229005200002575,10.490446500247344,2.4089296000020113,2.4855156002013246,20.65490460000001,71.09569156035873,quality,pending,-0.0019470677637544117,0.000508585909540814,0.39856238271060745,-0.005678398553036938,1.4119649353903552e-05,0.0,1.0000848825040616,0.07329546522937323,0.0,0.0,0.0,0.0,0.0,2.4267298140023885,2.5863849206974634,0.0,0.0,0.16195328533649445,1.5618700981140137,0.2691212296485901,0.0015231329016387463,0.02537190541625023,1.560347080230713,0.2651747465133667,0.9911118745803833,5e-05,-0.2989313006401062,-0.3043387234210968,-0.2033402919769287,-0.20295824110507965,-0.2027786672115326,0.30029529333114624,-0.30163344740867615,-0.3025255799293518,-0.20017606019973755,-0.20047283172607422,-0.201929971575737,0.01798626407980919,0.12141512334346771,0.01798621006309986,0.12032952159643173,1.0063145160675049,1.0063145160675049,1.0063145160675049
29,280,289,10,10,1678,1678,0,0.0,1678,0,0.0,0,8.996062100006384,6.956015500021749,1.5213426000264008,1.8377162997494452,12.715376099993591,77.28645078887506,quality,pending,0.006729172163263515,0.0007714676216386983,0.47836841146151227,0.002331221829754887,4.312893710578936e-06,0.0,0.9999847721170496,0.10215946221379218,0.0,0.0,0.0,0.0,0.0,2.4166301753785877,2.5927437323111073,0.0,0.0,0.2217710018157959,1.5543406009674072,0.3032887876033783,-0.011863861232995987,0.03261401504278183,1.56620454788208,0.2961214780807495,0.9884363412857056,5e-05,-0.29890915751457214,-0.30442723631858826,-0.20348292589187622,-0.20302516222000122,-0.20283769071102142,0.30034804344177246,-0.30181097984313965,-0.30253565311431885,-0.20026129484176636,-0.2005821019411087,-0.20199598371982574,0.01798626407980919,0.1214737817645073,0.01798621006309986,0.1203203797340393,1.0065231323242188,1.0065231323242188,1.0065231323242188
30,290,299,10,10,2324,2324,0,0.0,2324,0,0.0,0,13.588222499995027,10.972252799983835,1.9339010999974562,2.4088961998495506,19.964143100005458,69.26486280299612,quality,pending,-0.00692025080600099,0.0004441830495960784,0.4267869168842161,-0.010966028247305469,7.141033472942434e-06,0.0,1.0000831251208846,0.06652322799168728,0.0,0.0,0.0,0.0,0.0,2.454170314041344,2.6435919452357934,0.0,0.0,0.19689670205116272,1.5658007860183716,0.2892230153083801,-0.005044298712164164,0.023091256618499756,1.5708452463150024,0.28501150012016296,0.9936257600784302,5e-05,-0.29903924465179443,-0.3045818507671356,-0.20347493886947632,-0.2031303495168686,-0.20287957787513733,0.3005386292934418,-0.30193474888801575,-0.3026858866214752,-0.20029833912849426,-0.20068401098251343,-0.20220448076725006,0.01798626407980919,0.12165820598602295,0.01798621006309986,0.12031129747629166,1.007319688796997,1.007319688796997,1.007319688796997
31,300,309,10,10,2264,2264,0,0.0,2264,0,0.0,0,14.02141169999959,11.317977899991092,1.9065374999627238,2.3636558994912775,21.773830800011638,63.248628641062844,quality,pending,0.0005582781094643804,0.00042291306716732733,0.5329602128929563,-0.004559866728312854,1.722151352654164e-05,0.0,1.0000872570607398,0.08890856843855646,0.0,0.0,0.0,0.0,0.0,2.4905393719673157,2.6927691631846957,0.0,0.0,0.40846163034439087,1.5461112260818481,0.28595730662345886,0.002258148044347763,0.023855607956647873,1.5438529253005981,0.29050374031066895,0.9930405020713806,5e-05,-0.2989014983177185,-0.3046116232872009,-0.20342718064785004,-0.20314744114875793,-0.2028825432062149,0.30042412877082825,-0.30198487639427185,-0.30249255895614624,-0.20028941333293915,-0.20071882009506226,-0.20221276581287384,0.01798626407980919,0.12159568071365356,0.01798621006309986,0.1203283742070198,1.0075358152389526,1.0075358152389526,1.0075358152389526
32,310,319,10,10,2732,2732,0,0.0,2732,0,0.0,0,16.86952689998725,13.409880699866335,2.1629447999875993,3.112167099927319,24.68208160001086,65.74956057357261,quality,pending,-0.0007825057607057482,0.00035678301372722357,0.4393187383579653,-0.004997301673473314,2.6436085493007214e-05,0.0,1.0001020722611005,0.07614086923557659,0.0,0.0,0.0,0.0,0.0,2.4902278683906376,2.6846215974452883,0.0,0.0,0.16240668296813965,1.606594204902649,0.28879499435424805,-0.0001774233387550339,0.020136922597885132,1.60677170753479,0.28926312923431396,0.9951381087303162,5e-05,-0.2987669110298157,-0.30487337708473206,-0.20358535647392273,-0.20332442224025726,-0.20306114852428436,0.30044013261795044,-0.3021497428417206,-0.3025893270969391,-0.20026929676532745,-0.20082135498523712,-0.20220623910427094,0.01798626407980919,0.1214786171913147,0.01798621006309986,0.12032254785299301,1.0079513788223267,1.0079513788223267,1.0079513788223267
33,320,329,10,10,2461,2461,0,0.0,2461,0,0.0,0,15.041548699999112,11.873570000112522,1.6914074999949662,2.7142710998887196,22.091407200001413,66.27535945771463,quality,pending,-5.5380905858981306e-05,0.0003829740434855175,0.4614755324064157,-0.00447864934670715,1.1721489330832414e-05,0.0,1.0000901298645215,0.08054093195077701,0.0,0.0,0.0,0.0,0.0,2.478089140011714,2.682353728856796,0.0,0.0,0.21267524361610413,1.5216103792190552,0.26490068435668945,-7.547494897153229e-05,0.02244262769818306,1.5216857194900513,0.2702862024307251,0.9928223490715027,5e-05,-0.2986850142478943,-0.3048025667667389,-0.2036224603652954,-0.2032688409090042,-0.20301741361618042,0.3004344701766968,-0.30198580026626587,-0.3024999499320984,-0.20031960308551788,-0.20068378746509552,-0.2021578997373581,0.01798626407980919,0.12133077532052994,0.01798621006309986,0.12034782022237778,1.0078730583190918,1.0078730583190918,1.0078730583190918
34,330,339,10,10,2463,2463,0,0.0,2463,0,0.0,0,14.825430500000948,12.14994349986955,1.7660602999822004,2.3754684001323767,22.514887800003635,65.96087318301456,quality,pending,0.00010533517417617333,0.0003898442479951952,0.44612378837206423,-0.004160980246244715,2.6452545165366014e-06,0.0,0.9999563480034853,0.06006633325551565,0.0,0.0,0.0,0.0,0.0,2.4500960967479606,2.624411029693408,0.0,0.0,0.13267666101455688,1.597033143043518,0.28121843934059143,0.0024131035897880793,0.022345716133713722,1.5946201086044312,0.2770726978778839,0.9936860799789429,5e-05,-0.2986627519130707,-0.30477675795555115,-0.2035999894142151,-0.20325146615505219,-0.20300863683223724,0.3003793954849243,-0.3019717335700989,-0.3024587631225586,-0.20029591023921967,-0.2006659358739853,-0.20219643414020538,0.01798626407980919,0.12131135165691376,0.01798621006309986,0.12034901976585388,1.0081630945205688,1.0081630945205688,1.0081630945205688
35,340,349,10,10,2875,2875,0,0.0,2875,0,0.0,0,18.68171109999821,14.627945999905933,8.189372199994978,2.8574107005260885,28.290293400001246,61.20667045410066,quality,pending,-0.00013796055896414652,0.00031829602618624147,0.4843887292676502,-0.004822699741149942,7.946278022548843e-07,0.0,1.000004709429211,0.062310007587075236,0.0,0.0,0.0,0.0,0.0,2.4425202316708035,2.6138040277693007,0.0,0.0,0.13998036086559296,1.585920810699463,0.23921383917331696,0.0034978899639099836,0.018440425395965576,1.5824230909347534,0.23817171156406403,0.9940574765205383,5e-05,-0.2986993193626404,-0.30461934208869934,-0.20345452427864075,-0.20314650237560272,-0.202931746840477,0.30031734704971313,-0.30196613073349,-0.3023821711540222,-0.20039130747318268,-0.20059961080551147,-0.20214776694774628,0.01798626407980919,0.12128053605556488,0.01798621006309986,0.12035192549228668,1.0082954168319702,1.0082954168319702,1.0082954168319702
36,350,359,10,10,2250,2250,0,0.0,2250,0,0.0,0,12.355526200000895,9.947734100089292,1.3318065999774262,2.2858322000683984,20.590583000011975,68.29334493916875,quality,pending,0.0036581880542346174,0.00026290309102073987,0.5255038945211304,-0.0014653991675004363,1.2272975358958622e-06,0.0,0.9999892099036111,0.060497514722454876,0.0,0.0,0.0,0.0,0.0,2.437615921099981,2.633249325884713,0.0,0.0,0.1261548548936844,1.541887640953064,0.256441593170166,0.000508219818584621,0.0178315881639719,1.5413793325424194,0.2577177584171295,0.9951649308204651,5e-05,-0.29852160811424255,-0.3046158254146576,-0.20346276462078094,-0.20314595103263855,-0.20289674401283264,0.3002396821975708,-0.3019431531429291,-0.3023829460144043,-0.20038791000843048,-0.20059385895729065,-0.2022646814584732,0.01798626407980919,0.12125944346189499,0.01798621006309986,0.12035204470157623,1.0084195137023926,1.0084195137023926,1.0084195137023926
37,360,369,10,10,1967,1967,0,0.0,1967,0,0.0,0,10.95819720000145,8.512938899963046,1.2976355999999214,2.2371164999203756,16.957828300000983,70.46131978923104,quality,pending,0.0006690029235136124,0.0002896213305986396,0.4861349948952275,-0.004047535510072785,2.2656906335874563e-06,0.0,0.9999834731701882,0.07038145830794688,0.0,0.0,0.0,0.0,0.0,2.407358811747643,2.567779044951162,0.0,0.0,0.15310296416282654,1.414207935333252,0.27216410636901855,0.0020979461260139942,0.018261559307575226,1.4121099710464478,0.2743909955024719,0.9954978823661804,5e-05,-0.29856035113334656,-0.3044092059135437,-0.2033560425043106,-0.20300817489624023,-0.20274102687835693,0.3001457750797272,-0.30169677734375,-0.30217355489730835,-0.20035557448863983,-0.20042620599269867,-0.20236515998840332,0.01798626407980919,0.12124033272266388,0.01798621006309986,0.12032219022512436,1.008894920349121,1.008894920349121,1.008894920349121
38,370,379,10,10,2916,2916,0,0.0,2916,0,0.0,0,16.09822489999351,12.998932899805368,4.269175000008545,2.500147299913806,26.557618400009233,68.36109133961988,quality,pending,8.585102066559637e-05,0.00023469605208526406,0.40390102192759514,-0.00383581123542567,7.1062759502947e-07,0.0,0.9999877130207808,0.053960436266725476,0.0,0.0,0.0,0.0,0.0,2.4043630439302195,2.571569834066474,0.0,0.0,0.16598011553287506,1.555680513381958,0.2330615371465683,0.003243963699787855,0.01612621173262596,1.5524367094039917,0.22975748777389526,0.9952123165130615,5e-05,-0.29875051975250244,-0.3043789565563202,-0.20335562527179718,-0.20298141241073608,-0.20276279747486115,0.30017706751823425,-0.3016985058784485,-0.30247652530670166,-0.20033776760101318,-0.2004929631948471,-0.20246143639087677,0.01798626407980919,0.12128004431724548,0.01798621006309986,0.12032517045736313,1.0092616081237793,1.0092616081237793,1.0092616081237793
39,380,389,10,10,3120,3120,0,0.0,3120,0,0.0,0,17.785458099999232,14.108189200036577,1.806239599987748,3.086628200209816,29.21583539999847,66.38115182936727,quality,pending,0.0006561605259776115,0.00021353687882264222,0.38336333450005977,-0.0030707045985689883,1.1777924245326194e-06,0.0,1.000018183674131,0.05196970062596457,0.0,0.0,0.0,0.0,0.0,2.421917662328603,2.606275728770665,0.0,0.0,0.10563704371452332,1.5291037559509277,0.24277161061763763,0.0026295396964997053,0.01624712161719799,1.5264742374420166,0.23877662420272827,0.9955212473869324,5e-05,-0.2987169623374939,-0.30456483364105225,-0.2033843994140625,-0.20311708748340607,-0.20290736854076385,0.30021706223487854,-0.30190902948379517,-0.3025088608264923,-0.20021572709083557,-0.2006666660308838,-0.20262236893177032,0.01798626407980919,0.1212809830904007,0.01798621006309986,0.1203450858592987,1.0097472667694092,1.0097472667694092,1.0097472667694092
40,390,399,10,10,2502,2502,0,0.0,2502,0,0.0,0,13.712157800007844,11.324792700237595,1.5724522000236902,2.415788999860524,22.990010800000164,68.17035874004061,quality,pending,-0.0016619278816506267,0.0002443586191020586,0.47879165355116127,-0.006327665102435276,1.4801221065452452e-06,0.0,0.9999731250107289,0.05803867492359131,0.0,0.0,0.0,0.0,0.0,2.4509210258722307,2.632880511879921,0.0,0.0,0.14392594993114471,1.515424132347107,0.2750062644481659,0.0027730336878448725,0.018053609877824783,1.5126510858535767,0.28034281730651855,0.9956903457641602,5e-05,-0.29855766892433167,-0.3045105040073395,-0.20334987342357635,-0.20307788252830505,-0.20286771655082703,0.3000473380088806,-0.3018946349620819,-0.30269312858581543,-0.20033890008926392,-0.20070110261440277,-0.20274843275547028,0.01798626407980919,0.12122725695371628,0.01798621006309986,0.12041159719228745,1.010151743888855,1.010151743888855,1.010151743888855
41,400,409,10,10,2418,2418,0,0.0,2418,0,0.0,0,13.411734499997692,10.785792899900116,1.4570492999919225,2.601621100184275,22.463853299996117,67.39959254410927,quality,pending,9.51517569391351e-07,0.018051014819464303,0.509552956411713,0.003930930483252986,1.7042906497528365e-06,0.0,0.9999439010494634,0.39863925941876677,0.27631578947368424,0.0,0.0,0.0,0.0,2.4556412571354915,2.644084202615838,0.0,0.0,1.0689650774002075,1.476278305053711,0.34338194131851196,-0.02453344687819481,0.15031608939170837,1.5008119344711304,0.26841846108436584,0.8083732724189758,5e-05,-0.29860103130340576,-0.30439406633377075,-0.20330685377120972,-0.20299960672855377,-0.20279072225093842,0.300119549036026,-0.3018679916858673,-0.3027345836162567,-0.20033390820026398,-0.20069025456905365,-0.2027525007724762,0.01798626407980919,0.12118198722600937,0.01798621006309986,0.12041065841913223,1.010079264640808,1.010079264640808,1.010079264640808
42,410,419,10,10,1353,1353,0,0.0,1353,0,0.0,0,7.674504899987369,5.45846609993896,1.4283335000072839,2.061039199499646,9.810102300005383,77.38235034531178,quality,pending,-0.004304347136481242,0.0019349336838455531,0.5834607549689033,-0.009171484567394311,1.8839520926728814e-06,0.0,0.9999734542586587,0.14756605858829888,0.0,0.0,0.0,0.0,0.0,2.4613339630040256,2.669536780227314,0.0,0.0,0.4333275556564331,1.5022521018981934,0.35457560420036316,-0.018796641379594803,0.04901266470551491,1.5210485458374023,0.368972510099411,0.9808927178382874,2.5e-05,-0.2986641526222229,-0.30435308814048767,-0.2032812088727951,-0.20297271013259888,-0.20277217030525208,0.3001491129398346,-0.3018743097782135,-0.302727073431015,-0.20035116374492645,-0.2006993442773819,-0.20277255773544312,0.01798626407980919,0.1211332306265831,0.01798621006309986,0.12042537331581116,1.0100619792938232,1.0100619792938232,1.0100619792938232
43,420,429,10,10,2529,2529,0,0.0,2529,0,0.0,0,14.401855300005991,11.294932799908565,2.7760422000137623,2.8400393998308573,23.57855400000699,66.58696013576494,quality,pending,-0.0006973355542868376,0.008558757235005033,0.465795286744833,-0.0010759101540315896,3.155569366697364e-07,0.0,1.000000285357237,0.17496693212306128,0.0,0.0,0.0,0.0,0.0,2.4393488228321076,2.6303664267063143,0.0,0.0,0.45853671431541443,1.5229287147521973,0.32965216040611267,-0.013744836673140526,0.09773804247379303,1.536673665046692,0.3008747398853302,0.9120946526527405,2.5e-05,-0.2986600995063782,-0.3044607639312744,-0.20336738228797913,-0.2030452936887741,-0.20284944772720337,0.3002285659313202,-0.3019847273826599,-0.3027743995189667,-0.20030145347118378,-0.2007555067539215,-0.20278003811836243,0.01798626407980919,0.12114746123552322,0.01798621006309986,0.1204100251197815,1.009979486465454,1.009979486465454,1.009979486465454
44,430,439,10,10,2785,2785,0,0.0,2785,0,0.0,0,15.588941299996804,12.516272600070806,3.9985858000291046,2.723670499632135,25.76584809999622,67.34407405785193,quality,pending,0.0012984211101535368,0.00045976343889461447,0.4455352107232267,-0.0029270496981387787,1.6930283499381396e-07,0.0,0.9999884285710074,0.0527236712673171,0.0,0.0,0.0,0.0,0.0,2.4469991461797194,2.65362733873454,0.0,0.0,0.10597414523363113,1.6037827730178833,0.26297470927238464,-0.003661847673356533,0.02493204176425934,1.6074448823928833,0.2612186372280121,0.9910115003585815,2.5e-05,-0.29860183596611023,-0.30456432700157166,-0.20342883467674255,-0.2031187117099762,-0.20293061435222626,0.3002973198890686,-0.3021748960018158,-0.3028588593006134,-0.20042717456817627,-0.20088431239128113,-0.20283018052577972,0.01798626407980919,0.1211695671081543,0.01798621006309986,0.12039487063884735,1.0102298259735107,1.0102298259735107,1.0102298259735107
45,440,449,10,10,2623,2623,0,0.0,2623,0,0.0,0,14.06990329999826,11.614035200007493,1.3766322000010405,2.3663230009406107,24.46084780000092,68.07549619763462,quality,pending,-4.730545120631776e-05,0.0004481568021441401,0.456862211227417,-0.004391849847374166,2.435599403461643e-07,0.0,1.0000006309369716,0.05610955522463816,0.0,0.0,0.0,0.0,0.0,2.452546520930965,2.659373271756056,0.0,0.0,0.16788414120674133,1.5569806098937988,0.30367231369018555,-0.0027767049614340067,0.025967106223106384,1.5597573518753052,0.30646607279777527,0.992688000202179,2.5e-05,-0.29846128821372986,-0.30456143617630005,-0.20344553887844086,-0.20311705768108368,-0.2029217779636383,0.30016452074050903,-0.30210670828819275,-0.3027908205986023,-0.20048107206821442,-0.20085644721984863,-0.20282268524169922,0.01798626407980919,0.12119166553020477,0.01798621006309986,0.1203705221414566,1.0100736618041992,1.0100736618041992,1.0100736618041992
46,450,459,10,10,3028,3028,0,0.0,3028,0,0.0,0,16.538884800000233,13.495010200087563,3.3948479000100633,2.844888999912655,27.986609300001874,68.00598311608307,quality,not_promoted,0.0008554466961262127,0.00023327495334039364,0.42568208153049153,-0.00328473673046877,2.3816259873873e-06,0.0,0.9999991916120052,0.06677474776127686,0.0,0.0,0.0,0.0,0.0,2.4573728342851004,2.6775654728213945,0.0,0.0,0.1946849226951599,1.631219506263733,0.2739403545856476,-0.0026547927409410477,0.017325235530734062,1.6338741779327393,0.27069029211997986,0.9960001111030579,2.5e-05,-0.298471599817276,-0.30476292967796326,-0.2035575956106186,-0.20325972139835358,-0.2030426263809204,0.3002969026565552,-0.3020595610141754,-0.30269935727119446,-0.20046859979629517,-0.20081517100334167,-0.20283924043178558,0.01798626407980919,0.12126205116510391,0.01798621006309986,0.12038221210241318,1.0105564594268799,1.0105564594268799,1.0105564594268799
47,460,469,10,10,2854,2854,0,0.0,2854,0,0.0,0,16.416181799999322,12.531235700109391,3.582355300022755,2.795983099975274,23.98385550000239,70.64349913359806,quality,pending,-0.0026512544705635972,0.000512418301756649,0.3232771356900533,-0.005627815932449367,9.82646209261399e-07,0.0,1.000006119410197,0.06724524699772398,0.0,0.0,0.0,0.0,0.0,2.46227388381958,2.7130520502726236,0.0,0.0,0.19045008718967438,1.4838045835494995,0.28738969564437866,-0.0026931578759104013,0.028179483488202095,1.4864978790283203,0.29622119665145874,0.9903855919837952,2.5e-05,-0.2984656095504761,-0.3048768937587738,-0.20361845195293427,-0.20334044098854065,-0.2031354010105133,0.30030545592308044,-0.3018685579299927,-0.3025950789451599,-0.2004537135362625,-0.20069514214992523,-0.2027745097875595,0.01798626407980919,0.1212199255824089,0.01798621006309986,0.12041322886943817,1.0106223821640015,1.0106223821640015,1.0106223821640015
48,470,479,10,10,2606,2606,0,0.0,2606,0,0.0,0,13.774560799996834,11.36785649981175,2.110558400003356,2.47974540037103,22.991153299997677,70.88125618646393,quality,pending,0.0003053244067037978,0.0002507741018922477,0.47930096162528524,-0.004362297519791599,1.2790417473552669e-06,0.0,0.9999729729280239,0.062002764242451366,0.0,0.0,0.0,0.0,0.0,2.5133665160435004,2.766989876584309,0.0,0.0,0.1969119757413864,1.6280981302261353,0.26320159435272217,-0.0024254205636680126,0.018260285258293152,1.6305235624313354,0.26110121607780457,0.9951867461204529,2.5e-05,-0.29849037528038025,-0.3047948479652405,-0.20361529290676117,-0.20327778160572052,-0.20310436189174652,0.3003169894218445,-0.3017851412296295,-0.30260440707206726,-0.20051628351211548,-0.20064227283000946,-0.2028438150882721,0.01798626407980919,0.12121997028589249,0.01798621006309986,0.12042389065027237,1.0109148025512695,1.0109148025512695,1.0109148025512695
49,480,489,10,10,1695,1695,0,0.0,1695,0,0.0,0,8.961753499999759,7.091558099942631,1.1159161999967182,1.9564380002120743,13.508825199998682,75.43196918200053,quality,pending,0.001176682990734224,0.00036416050419642553,0.5499861378360678,-0.004141096948404555,2.1018911529798365e-07,0.0,0.9999867743915982,0.07558392557419008,0.0,0.0,0.0,0.0,0.0,2.5321175743032387,2.8156946588445595,0.0,0.0,0.18512123823165894,1.4495197534561157,0.26369303464889526,-0.0036707185208797455,0.0280902162194252,1.4531904458999634,0.28208935260772705,0.9886521697044373,2.5e-05,-0.2984984219074249,-0.3049057126045227,-0.20370836555957794,-0.20335541665554047,-0.2031821757555008,0.30037572979927063,-0.3016969859600067,-0.3026421070098877,-0.20048126578330994,-0.2005794197320938,-0.20282508432865143,0.01798626407980919,0.12123993039131165,0.01798621006309986,0.12041757255792618,1.0112941265106201,1.0112941265106201,1.0112941265106201
50,490,499,10,10,2360,2360,0,0.0,2360,0,0.0,0,12.893540300006862,10.48199730014312,1.513225299975602,2.3883603004651377,21.21214509999845,69.19667417091792,quality,not_promoted,-1.1122206578383575e-05,0.00022700471802366068,0.5458097776045671,-0.005355717796781981,3.733340487445804e-07,0.0,1.0000091428692277,0.056215880489027176,0.0,0.0,0.0,0.0,0.0,2.541234796111648,2.8155404329299927,0.0,0.0,0.15597258508205414,1.6008508205413818,0.2616959810256958,0.0001923274394357577,0.01865234039723873,1.6006585359573364,0.25544679164886475,0.9949198961257935,2.5e-05,-0.2985638976097107,-0.3048817217350006,-0.2037201076745987,-0.20334191620349884,-0.20316120982170105,0.30040907859802246,-0.30173569917678833,-0.30263227224349976,-0.2005072683095932,-0.20059140026569366,-0.20286262035369873,0.01798626407980919,0.1212223470211029,0.01798621006309986,0.12039947509765625,1.0112605094909668,1.0112605094909668,1.0112605094909668
