update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
11,100,109,10,10,2347,2347,0,0.0,2347,0,0.0,0,12.920343199999479,9.954664800025057,1.4298293000101694,2.6475535999561544,18.32231409999804,75.1216510639185,quality,pending,0.000990888330380659,0.002070813121217479,0.5267191791051143,-0.0032408964958646007,6.038818988550652e-06,0.0,1.0000573074495471,0.18582108979289597,0.06756756756756757,1.0891777276992798,1.046800971031189,0.19834153354167938,0.08767034858465195,0.0547054223716259,0.9591306447982788,0.1909993588924408,0.9239264726638794,0.0001,-0.2992379665374756,-0.3015730082988739,-0.20173707604408264,-0.20116516947746277,-0.2015906125307083,0.3001212775707245,-0.3007795810699463,-0.3000917434692383,-0.2006332129240036,-0.20051923394203186,-0.20079198479652405,0.01798621006309986,0.12027417868375778,0.01798621006309986,0.11980702728033066,0.0,1.5011483430862427,1.002547025680542
12,110,119,10,10,2783,2783,0,0.0,2783,0,0.0,0,14.546645499998704,11.764656399973319,1.4082262000083574,2.817597600107547,22.21528799999942,75.70330869566864,quality,pending,0.0009562332204289057,0.0014497973057917659,0.43605311265723273,-0.0026793989474588834,1.7267917147088176e-06,0.0,0.9999975243752653,0.18375214885666288,0.07954545454545454,0.8135533928871155,1.082111120223999,0.1567072719335556,0.07383956015110016,0.043176546692848206,1.0082714557647705,0.16366156935691833,0.9240868091583252,0.0001,-0.2995777428150177,-0.3018093705177307,-0.20197102427482605,-0.20131856203079224,-0.20177531242370605,0.3006535470485687,-0.3005649149417877,-0.299316942691803,-0.2001936286687851,-0.20025674998760223,-0.2009684443473816,0.01798621006309986,0.12038420140743256,0.01798621006309986,0.11972816288471222,0.0,1.5013877153396606,1.0033310651779175
13,120,129,10,10,1899,1899,0,0.0,1899,0,0.0,0,9.798965899994073,7.792589299984684,1.0633332000070368,1.84521990018402,14.013928099993791,79.74671201244871,quality,pending,-0.0002679896385719379,0.001642309116626469,0.5415250077843666,-0.004862086148932576,3.756834697128397e-05,0.0,0.99997378885746,0.17770452070981263,0.06666666666666667,0.9225021600723267,1.2379263639450073,0.21362397074699402,0.07550552487373352,0.05944141373038292,1.1624208688735962,0.19793552160263062,0.9225755333900452,0.0001,-0.2993565797805786,-0.30173951387405396,-0.20200936496257782,-0.20126017928123474,-0.20166757702827454,0.3003653585910797,-0.30061468482017517,-0.29925402998924255,-0.20013627409934998,-0.20028093457221985,-0.20113149285316467,0.01798621006309986,0.1209360733628273,0.01798621006309986,0.11967559158802032,0.0,1.5010969638824463,1.003184199333191
14,130,139,10,10,2023,2023,0,0.0,2023,0,0.0,0,10.365182500005176,8.244249799994577,1.1149330999905942,2.2657497999825864,14.867801499996858,80.1728404377317,quality,pending,-0.001998109568376094,0.011565976652491372,0.5407895054668188,-0.001623015745281009,6.151574456225717e-05,0.0,0.9998748246580362,0.2922147953067906,0.171875,0.8541815280914307,1.2237299680709839,0.20280756056308746,0.04894787818193436,0.12278475612401962,1.1747822761535645,0.1385265588760376,0.6334606409072876,0.0001,-0.2996519207954407,-0.3015238046646118,-0.20195449888706207,-0.20110927522182465,-0.20148271322250366,0.3007141351699829,-0.3007528483867645,-0.29926949739456177,-0.2002454549074173,-0.2003861665725708,-0.20100361108779907,0.01798621006309986,0.1206209734082222,0.01798621006309986,0.11955292522907257,0.0,1.5006519556045532,1.0032553672790527
15,140,149,10,10,1614,1614,0,0.0,1614,0,0.0,0,8.304003099998226,6.384011800073495,0.9597430000067106,1.8774418000830337,10.60653729999467,85.3492267201738,quality,pending,-0.0030296944941465673,0.001762098924910578,0.520147296671684,-0.007350117792017185,2.2017909261971513e-06,0.0,1.0000273367533317,0.22077383315907076,0.038461538461538464,0.5636640787124634,1.388000249862671,0.2245672196149826,0.04192091524600983,0.0585765577852726,1.3460794687271118,0.20063093304634094,0.9319614768028259,0.0001,-0.2996254861354828,-0.30159398913383484,-0.20184028148651123,-0.2011551558971405,-0.20139096677303314,0.3007870316505432,-0.30066928267478943,-0.299328476190567,-0.20060575008392334,-0.20035649836063385,-0.20072650909423828,0.01798621006309986,0.12066169828176498,0.01798621006309986,0.119611456990242,0.0,1.5004626512527466,1.0029181241989136
16,150,159,10,10,2749,2749,0,0.0,2749,0,0.0,0,14.596691300001112,11.702636099958909,1.5802519000135362,3.253687000091304,22.78598950000014,73.53672720015061,quality,pending,-0.0002884669635488197,0.0009525686520731163,0.549752413186916,-0.005309706724378778,1.2860059349366058e-05,0.0,1.0000961409058682,0.09626130883170422,0.0,0.48427826166152954,1.2653543949127197,0.1516592651605606,0.03986186534166336,0.0392686203122139,1.2254924774169922,0.16293570399284363,0.9329569935798645,0.0001,-0.2996916174888611,-0.3014187514781952,-0.20177972316741943,-0.20102986693382263,-0.20117658376693726,0.300650954246521,-0.3002837300300598,-0.29958590865135193,-0.20025432109832764,-0.20006915926933289,-0.2008553445339203,0.01798621006309986,0.12085022032260895,0.01798621006309986,0.11950600147247314,0.0,1.500925898551941,1.002918004989624
17,160,169,10,10,2456,2456,0,0.0,2456,0,0.0,0,13.65833919999568,10.343218900110514,1.3601728999856277,3.2308510000511887,18.912583899997117,75.40467896657627,quality,pending,0.0037167867442640737,0.007527555136057811,0.5380249512501252,0.002100315088262925,1.7711492735846452e-05,0.0,1.0001872861996675,0.2259111696233352,0.0641025641025641,0.679827094078064,1.3438023328781128,0.2256784588098526,0.023361075669527054,0.10496652871370316,1.3204411268234253,0.16755573451519012,0.7836676836013794,0.0001,-0.2998790144920349,-0.3016662001609802,-0.20197004079818726,-0.20120203495025635,-0.20136217772960663,0.30094215273857117,-0.3001568019390106,-0.2995936870574951,-0.2001594454050064,-0.19993741810321808,-0.20080500841140747,0.01798621006309986,0.12094368785619736,0.01798621006309986,0.11958183348178864,0.0,1.5016096830368042,1.0028035640716553
18,170,179,10,10,2827,2827,0,0.0,2827,0,0.0,0,16.031595299995388,12.182267600008345,3.246663100013393,2.8869937001509243,22.805970200002776,72.79035036323617,quality,pending,-0.0014999505830928684,0.010190930260190119,0.4398399442434311,-0.0008028845069929958,1.6021228135009047e-05,0.0,0.9999139964580536,0.3501947510573599,0.23333333333333334,0.9743073582649231,1.3158295154571533,0.24091191589832306,0.016434133052825928,0.10789120197296143,1.2993953227996826,0.20647664368152618,0.7994348406791687,0.0001,-0.2996351420879364,-0.3022376298904419,-0.20238442718982697,-0.2016037255525589,-0.20178046822547913,0.3012286126613617,-0.2999967038631439,-0.2994527220726013,-0.20022808015346527,-0.19978903234004974,-0.20124799013137817,0.01798621006309986,0.12078729271888733,0.01798621006309986,0.11979098618030548,0.0,1.5021741390228271,1.0037965774536133
19,180,189,10,10,2096,2096,0,0.0,2096,0,0.0,0,10.755377399997087,8.646982799997204,1.2055082999941078,2.237800600087212,15.629940800004988,79.43811721777284,quality,pending,-0.0003084604995268764,0.007503598753828555,0.5279708396304738,-0.0018363695055472128,2.41096966033872e-05,0.0,1.0001905876578707,0.2348513471696413,0.045454545454545456,0.5617067217826843,1.3738433122634888,0.26090705394744873,0.010764239355921745,0.10108491033315659,1.363079309463501,0.20355787873268127,0.8498929738998413,0.0001,-0.2993575930595398,-0.3023652732372284,-0.20251694321632385,-0.20169416069984436,-0.20184889435768127,0.30099332332611084,-0.30003660917282104,-0.2996317744255066,-0.20019584894180298,-0.19982203841209412,-0.20127986371517181,0.01798621006309986,0.1210353672504425,0.01798621006309986,0.11987397074699402,0.0,1.5020174980163574,1.0039501190185547
20,190,199,10,10,2617,2617,0,0.0,2617,0,0.0,0,14.224836599998525,11.008990699985588,1.3469793000112986,3.0626282002122025,20.073602200005553,76.30084900539813,quality,pending,8.217408889677467e-05,0.0017350065988976872,0.5069250846054496,-0.004119573734564389,5.016787337986099e-06,0.0,0.9999989154862194,0.15020087372693347,0.0,0.4848482608795166,1.440218210220337,0.23182250559329987,0.026335468515753746,0.052857350558042526,1.4138827323913574,0.226392924785614,0.9480124115943909,0.0001,-0.2994939684867859,-0.3024395704269409,-0.20231889188289642,-0.20173633098602295,-0.20203913748264313,0.3010639548301697,-0.2999963164329529,-0.2997889220714569,-0.20058868825435638,-0.19984015822410583,-0.20124076306819916,0.01798621006309986,0.12095581740140915,0.01798621006309986,0.11969278007745743,0.0,1.5020021200180054,1.0039037466049194
21,200,209,10,10,3294,3294,0,0.0,3294,0,0.0,0,18.189506700000493,14.298664799971448,1.9117875000010827,3.4329508000737405,27.441447800003516,72.18783906875564,quality,pending,0.001561762854600182,0.0006692840089761795,0.4891642489685462,-0.0029952376386902938,2.5607469935424047e-05,0.0,1.0000068241587052,0.08251540289403728,0.0,0.2743839919567108,1.4171780347824097,0.17881765961647034,0.026157302781939507,0.03301900625228882,1.3910207748413086,0.18042445182800293,0.9659036993980408,0.0001,-0.29938891530036926,-0.3030867874622345,-0.20270784199237823,-0.2021816074848175,-0.20257200300693512,0.3012440800666809,-0.3003814220428467,-0.29987379908561707,-0.20024624466896057,-0.20015792548656464,-0.20147612690925598,0.01798621006309986,0.12143392860889435,0.01798621006309986,0.12053821235895157,0.0,1.502915859222412,1.0049535036087036
22,210,219,10,10,1912,1912,0,0.0,1912,0,0.0,0,10.523172000001068,7.785785999985819,1.2491738000098849,2.739524200093001,13.949490899998636,78.12799153949132,quality,pending,-2.3160285005966823e-05,0.030693051195703445,0.5301348040501277,0.010022017646891375,7.638836386073915e-06,0.0,1.00000006655852,0.3797159149001042,0.25,1.121485710144043,1.3842376470565796,0.43151575326919556,-0.03632992506027222,0.2014019787311554,1.4205677509307861,0.30407655239105225,0.7821617126464844,0.0001,-0.29913073778152466,-0.30300000309944153,-0.20258772373199463,-0.20212146639823914,-0.20252816379070282,0.3009656071662903,-0.30002331733703613,-0.2996236979961395,-0.20037156343460083,-0.19986285269260406,-0.20142973959445953,0.01798621006309986,0.12136948108673096,0.01798621006309986,0.12025406211614609,0.0,1.5024123191833496,1.0048164129257202
23,220,229,10,10,2227,2227,0,0.0,2227,0,0.0,0,12.85502919999999,9.374973799996951,1.298716199991759,3.12388940006349,17.529599199995573,73.29363949043146,quality,pending,0.000809962661670787,0.001914971727195994,0.5759065662111554,-0.00399161647739155,1.6611641292131805e-05,0.0,0.9999803474971226,0.1561260419764689,0.0,0.4130476713180542,1.4843075275421143,0.26308247447013855,0.023934030905365944,0.0536271296441555,1.4603735208511353,0.2637339234352112,0.9584486484527588,0.0001,-0.29934611916542053,-0.30268511176109314,-0.20221953094005585,-0.2019006907939911,-0.20223145186901093,0.30096209049224854,-0.29965049028396606,-0.29967936873435974,-0.2005782127380371,-0.19961394369602203,-0.20123155415058136,0.01798621006309986,0.12123987078666687,0.01798621006309986,0.12033654749393463,0.0,1.502860188484192,1.0058772563934326
24,230,239,10,10,2947,2947,0,0.0,2947,0,0.0,0,16.538798499997938,12.619146800025192,5.981735200010007,2.9460122002710705,24.229738900001394,72.28613504295222,quality,pending,4.306046708308636e-05,0.0007613595427098149,0.514275387563604,-0.004719012486253013,1.74404902165716e-05,0.0,1.0002657466746392,0.08701117117790148,0.0,0.2382231056690216,1.5812870264053345,0.20285645127296448,0.01807958260178566,0.03266613557934761,1.5632075071334839,0.19692100584506989,0.9740690588951111,0.0001,-0.29982250928878784,-0.3033783435821533,-0.20265929400920868,-0.20238418877124786,-0.20273715257644653,0.30162331461906433,-0.299567312002182,-0.2999520003795624,-0.2009989619255066,-0.19951067864894867,-0.20121653378009796,0.01798621006309986,0.12118270248174667,0.01798621006309986,0.11999759078025818,0.0,1.5024969577789307,1.0066803693771362
25,240,249,10,10,2452,2452,0,0.0,2452,0,0.0,0,12.800346399999398,10.291159800101013,1.2487366999921505,2.376978499836696,18.9070928000001,77.3320098332015,quality,pending,0.0015128211428721745,0.0012148026457557885,0.4912014424036711,-0.0027917917602910446,1.190530626142087e-05,0.0,1.000093780266933,0.11112104141368316,0.0,0.3066854774951935,1.433526635169983,0.3336970806121826,0.013492039404809475,0.052470337599515915,1.4200347661972046,0.3352225124835968,0.9752757549285889,0.0001,-0.3001749515533447,-0.30380457639694214,-0.20293042063713074,-0.20269286632537842,-0.20279830694198608,0.3017902076244354,-0.2996956706047058,-0.29972195625305176,-0.2009493112564087,-0.1996239870786667,-0.2011280357837677,0.01798621006309986,0.12113085389137268,0.01798621006309986,0.11994866281747818,0.0,1.5022997856140137,1.0072399377822876
26,250,259,10,10,2615,2615,0,0.0,2615,0,0.0,0,13.732336200002464,11.15426429999934,1.3969465999980457,2.9175682000932284,21.414787499998056,74.40153630551457,quality,not_promoted,-0.0012226427746255223,0.0007905843518617586,0.5598725932763844,-0.006426076345122987,0.0001361314328877176,0.0009527439024390244,1.0002801149356655,0.10862331862402398,0.0,0.2633250951766968,1.4500305652618408,0.27562567591667175,0.014402280561625957,0.034567348659038544,1.4356284141540527,0.2780352830886841,0.9842712879180908,0.0001,-0.30059555172920227,-0.30380555987358093,-0.20297205448150635,-0.20276452600955963,-0.2027389258146286,0.3020172417163849,-0.2995639145374298,-0.2999284565448761,-0.20114447176456451,-0.19965717196464539,-0.20124302804470062,0.01798621006309986,0.1216999888420105,0.01798621006309986,0.12022566050291061,0.0,1.501894235610962,1.0070748329162598
27,260,269,10,10,3142,3142,0,0.0,3142,0,0.0,0,17.637284700002056,13.711217800002487,1.8978107000002638,3.892291199968895,27.022111600002972,70.35473518032411,quality,pending,0.003146138908341527,0.0006003058960777708,0.5108259493112564,-0.001661966829560697,6.046017175926011e-05,0.00046875,1.000154864192009,0.0829295478388667,0.0,0.24704252183437347,1.4874356985092163,0.20814065635204315,0.01587284728884697,0.026488324627280235,1.4715628623962402,0.21008318662643433,0.98380446434021,5e-05,-0.30067574977874756,-0.3038434386253357,-0.20298753678798676,-0.20278982818126678,-0.20264044404029846,0.30208197236061096,-0.2996162176132202,-0.29996001720428467,-0.20117004215717316,-0.19969336688518524,-0.20137251913547516,0.01798621006309986,0.12172464281320572,0.01798621006309986,0.12035233527421951,0.0,1.5021041631698608,1.0073636770248413
28,270,279,10,10,2767,2767,0,0.0,2767,0,0.0,0,14.971190600001137,11.551292200019816,2.3818048000030103,2.7952866000996437,20.72640769999998,77.51221739754726,quality,pending,-0.0028843812813813038,0.000781882221913706,0.3647224044596607,-0.006140663690695708,1.074116860651357e-05,0.0,1.0001238347454504,0.10284090758597647,0.0,0.2534664571285248,1.5230977535247803,0.2887396216392517,0.0008811535080894828,0.03327728062868118,1.522216558456421,0.2854278087615967,0.9867174029350281,5e-05,-0.30075502395629883,-0.3037903606891632,-0.20296867191791534,-0.20275075733661652,-0.20259283483028412,0.30211886763572693,-0.2996251583099365,-0.3000793755054474,-0.20118509232997894,-0.19973237812519073,-0.20129452645778656,0.01798621006309986,0.12180306017398834,0.01798621006309986,0.12027993053197861,0.0,1.5021662712097168,1.0074540376663208
29,280,289,10,10,1632,1632,0,0.0,1632,0,0.0,0,8.3015224999981,6.3972343000205,1.432943299994804,1.8345361999963643,10.296775400005572,87.74996554924941,quality,pending,-0.0028586766252724025,0.001528610070146477,0.4969106259254309,-0.0070634771389170336,3.316987176031734e-05,0.0,1.0000787469056935,0.15132734612919962,0.0,0.4343276023864746,1.6173992156982422,0.33998048305511475,-0.02668740041553974,0.04339836165308952,1.644086480140686,0.3346806764602661,0.9837055802345276,5e-05,-0.30091390013694763,-0.30391085147857666,-0.2030804306268692,-0.2028338760137558,-0.202671080827713,0.30220720171928406,-0.29962217807769775,-0.300035297870636,-0.2012104094028473,-0.19971536099910736,-0.20125462114810944,0.01798621006309986,0.12196023017168045,0.01798621006309986,0.1202796921133995,0.0,1.50247323513031,1.007447600364685
30,290,299,10,10,2473,2473,0,0.0,2473,0,0.0,0,13.770713899997645,10.202576099916769,1.8297427999932552,2.9030842999345623,17.754520499998762,78.44509476510925,quality,pending,0.0007611079490743577,0.00060178766412159,0.4206344256034264,-0.0031443416284253965,7.744871464428097e-06,0.0,0.9999917210676731,0.07558238924218294,0.0,0.18163426220417023,1.5445753335952759,0.2745312452316284,-0.005011408124119043,0.029160795733332634,1.5495866537094116,0.2794100046157837,0.988717257976532,5e-05,-0.301129013299942,-0.30385518074035645,-0.20305757224559784,-0.202787846326828,-0.20258629322052002,0.302162766456604,-0.29953253269195557,-0.2998822033405304,-0.20134156942367554,-0.19965367019176483,-0.20107875764369965,0.01798621006309986,0.12196509540081024,0.01798621006309986,0.12026868760585785,0.0,1.5028753280639648,1.0073727369308472
