episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
30,30,6,0,6,4,train_balanced_1000006,1000006,balanced,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,248,248,0,0.0,248,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-1089.5000000000002,-655.7103357932,-30.69138888888888,1.0000000000000002,1.0,-0.4758680934701901,0.0,0.0,-0.0625,66,208.10000000000002,True,False,completed,1.0,1.0,1089.5000000000002,1089.5000000000002,655.7103357932,30.69138888888888,0.43281397169263114,0.4758680934701901,0.3079,0.19969810886666664,0.75,0,0.0,0,0,4,0.013114754098360656,1,91,0,7,1665,166.5,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,17,0.8823529411764706,49,17,120,34,28,86,56,30,2,84,0,56,2,28,2,2,0,84,12,16,2,24,0,84,0,0,56,2,28,58,7,1.4827586206896552,0,10,2035,12.287870400003158,8.605680500040762,0.13216929999907734,0.3730693998950301,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
31,31,6,1,6,4,train_balanced_1000006,1000006,balanced,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,229,229,0,0.0,229,0,0.0,0,0.0,1.9375000000000004,2.0000000000000004,-0.06249999999999997,1.9375000000000004,2.0,4.440892098500626e-16,feasibility,-941.8,-477.8219773918602,-17.226666666666663,1.0000000000000002,1.0,-0.3233285095916263,0.0,0.0,-0.06249999999999997,66,217.10000000000002,True,False,completed,1.0,1.0,941.8,941.8,477.8219773918602,17.226666666666663,0.36810985552975545,0.3233285095916263,0.24838522610000005,0.16601770095,0.75,0,0.0,0,0,0,0.0,2,76,0,3,1685,168.5,0,0,0,0.0,0,0.0,0,0,32,0.0,0,{},0.0,13,1.0,53,13,111,26,26,95,69,26,0,95,0,69,0,26,0,0,0,95,13,13,0,26,0,95,0,0,69,0,26,65,4,1.4615384615384615,0,10,2035,12.287870400003158,8.605680500040762,0.12711940000008326,0.3115376000496326,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
32,32,6,2,6,4,train_balanced_1000006,1000006,balanced,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,252,252,0,0.0,252,0,0.0,0,0.0,1.9375000000000002,2.0,-0.0625,1.9375000000000002,2.0,0.0,feasibility,-1006.4999999999999,-697.4904436809197,-2.134722222222218,1.0000000000000002,1.0,-0.0409462663505341,0.0,0.0,-0.0625,66,211.60000000000002,True,False,completed,1.0,1.0,1006.4999999999999,1006.4999999999999,697.4904436809197,2.134722222222219,0.3595339110072858,0.04094626635053408,0.2459,0.21828333333333338,0.75,0,0.0,0,0,0,0.0,1,96,0,3,1648,164.8,0,0,0,0.0,0,0.0,0,0,31,0.0,0,{},0.0,18,0.9444444444444444,48,18,119,36,31,97,64,33,2,95,0,64,2,31,2,2,0,95,11,14,2,21,0,95,0,0,64,2,31,61,9,1.5901639344262295,0,10,2035,12.287870400003158,8.605680500040762,0.14002470000559697,0.31663429999753134,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
33,33,6,3,6,4,train_balanced_1000006,1000006,balanced,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,217,217,0,0.0,217,0,0.0,0,0.0,1.9375000000000004,2.0000000000000004,-0.0625,1.9375000000000004,2.0,4.440892098500626e-16,feasibility,-1062.8,-393.90182790398,-6.80472222222222,1.0000000000000002,1.0,-0.29068814267072574,0.0,0.0,-0.0625,66,232.8,True,False,completed,1.0,1.0,1062.8,1062.8,393.90182790398,6.80472222222222,0.34357689513890943,0.29068814267072574,0.21548522610000004,0.14250262583333337,0.75,0,0.0,0,0,1,0.0035211267605633804,2,63,0,3,1922,192.20000000000002,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,11,1.0,55,11,107,22,22,81,59,22,0,81,0,59,0,22,0,0,0,81,9,7,0,16,0,81,0,0,59,0,22,58,3,1.396551724137931,0,10,2035,12.287870400003158,8.605680500040762,0.14219210000010207,0.4206754999686382,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
34,34,6,4,6,4,train_balanced_1000006,1000006,balanced,fixed_cost_dominant,0.5,0.3,0.2,group_anchor_4,214,214,0,0.0,214,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1011.5,-418.36222549804,-13.451388888888888,1.0000000000000002,1.0,-0.35957841554555525,0.0,0.0,-0.0625,66,229.8,True,False,completed,1.0,1.0,1011.5,1011.5,418.36222549804,13.451388888888888,0.35957841554555525,0.35957841554555525,0.22920000000000001,0.16027508191666667,0.75,0,0.0,0,0,0,0.0,2,65,0,1,1878,187.8,0,0,0,0.0,0,0.0,0,0,30,0.0,0,{},0.0,11,0.9090909090909091,55,11,105,22,21,77,56,21,0,77,0,56,0,21,0,0,0,77,9,8,0,17,0,77,0,0,56,0,21,56,4,1.375,0,10,2035,12.287870400003158,8.605680500040762,0.11966889999894192,0.4547433000334422,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
35,35,7,0,7,4,train_balanced_1000007,1000007,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,155,155,0,0.0,155,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-793.6,-277.09731023739994,-3.9988888888888887,0.9999999999999998,1.0,-0.3980738362760835,0.0,0.0,-0.0625,53,199.60000000000002,True,False,completed,1.0,1.0,793.6,793.6,277.09731023739994,3.998888888888889,0.2789402160777192,0.3980738362760835,0.153,0.13432372581666666,0.75,0,0.0,0,0,0,0.0,2,40,0,0,1822,182.20000000000002,0,0,0,0.0,0,0.0,0,0,14,0.0,0,{},0.0,7,1.0,46,7,76,14,12,54,42,12,0,54,0,42,0,12,0,0,0,54,5,6,0,11,0,53,0,0,42,0,12,38,4,1.4210526315789473,0,10,2035,12.287870400003158,8.605680500040762,0.1443448999998509,0.3097860999623663,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
36,36,7,1,7,4,train_balanced_1000007,1000007,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,176,176,0,0.0,176,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-779.6,-407.8252414243199,-8.729166666666666,0.9999999999999998,1.0,-0.2896845641236809,0.0,0.0,-0.0625,53,198.8,True,False,completed,1.0,1.0,779.6,779.6,407.8252414243199,8.729166666666666,0.3135406890880909,0.2896845641236809,0.25550000000000006,0.15350079203333333,0.75,0,0.0,0,0,0,0.0,2,57,0,3,1758,175.8,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,10,1.0,43,10,85,20,18,64,46,18,0,64,0,46,0,18,0,0,0,64,9,9,2,16,0,64,0,0,46,0,18,47,4,1.3617021276595744,0,10,2035,12.287870400003158,8.605680500040762,0.1458206000024802,0.30471660001785494,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
37,37,7,2,7,4,train_balanced_1000007,1000007,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,199,199,0,0.0,199,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-810.3999999999997,-576.8935894619002,-4.24472222222222,0.9999999999999998,1.0,-0.07825134037617583,0.0,0.0,-0.0625,53,232.70000000000002,True,False,completed,1.0,1.0,810.3999999999997,810.3999999999997,576.8935894619002,4.2447222222222205,0.32695473809358433,0.07825134037617584,0.24080000000000001,0.1931666666666667,0.75,0,0.0,0,0,1,0.004608294930875576,2,74,0,0,1873,187.3,0,0,0,0.0,0,0.0,0,0,24,0.0,0,{},0.0,14,1.0,39,14,91,28,27,80,53,27,0,80,0,53,0,27,0,0,0,80,13,12,1,24,0,80,0,0,53,0,27,60,3,1.3333333333333333,0,10,2035,12.287870400003158,8.605680500040762,0.12170979999791598,0.425756500037096,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
38,38,7,3,7,4,train_balanced_1000007,1000007,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,191,191,0,0.0,191,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-975.4999999999999,-550.0196814096602,-7.7091666666666665,0.9999999999999998,1.0,-0.31227869542912656,0.0,0.0,-0.0625,53,188.60000000000002,True,False,completed,1.0,1.0,975.4999999999999,975.4999999999999,550.0196814096602,7.709166666666668,0.35737270723634706,0.31227869542912656,0.29150000000000004,0.20915626711666668,0.75,0,0.0,0,0,0,0.0,1,68,0,3,1623,162.3,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,13,0.9230769230769231,40,13,91,26,21,80,56,24,3,77,0,56,3,21,3,3,0,77,10,13,2,18,0,77,0,0,56,3,21,49,8,1.6326530612244898,0,10,2035,12.287870400003158,8.605680500040762,0.14528900000004796,0.3317077999745379,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
39,39,7,4,7,4,train_balanced_1000007,1000007,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,154,154,0,0.0,154,0,0.0,0,0.0,0.28365384615384615,0.34615384615384615,-0.0625,0.28365384615384615,0.3461538461538462,-5.551115123125783e-17,feasibility,-1209.8,-250.27288155468003,-8.095555555555558,0.9230769230769229,0.0,-0.33893885676682584,-1.0,-0.07692307692307693,-0.0625,52,240.0,False,True,horizon,0.9230769230769231,0.9811320754716981,,1209.8,250.27288155468003,8.095555555555558,0.33893885676682584,0.33893885676682584,0.21710000000000007,0.1359124803166667,0.75,0,0.0,0,0,2,0.006825938566552901,2,35,0,2,2130,213.0,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,6,1.0,47,6,77,12,12,52,40,12,0,52,0,40,0,12,0,0,0,52,5,5,0,10,0,52,0,0,40,0,12,38,3,1.368421052631579,0,10,2035,12.287870400003158,8.605680500040762,0.1507352999979048,0.5924469999736175,16.68445210000209,parallel_episode_batch,not_applicable,-0.0010849660320673138,0.018538673499278957,0.6791310249827802,0.0013930601344327442,3.113265285037414e-05,0.0,1.0002175020053983,0.5551525009796023,0.453125,2.2611138820648193,0.17314469814300537,0.3201008439064026,0.19656601548194885,0.16004730761051178,-0.023421311751008034,0.21736280620098114,0.7500097155570984,0.0001,-0.29939380288124084,-0.30012696981430054,-0.20042522251605988,-0.2001255750656128,-0.20018228888511658,0.29948338866233826,-0.29993751645088196,-0.2994687557220459,-0.20016086101531982,-0.19989998638629913,-0.2004009336233139,0.01798621006309986,0.11909651756286621,0.01798621006309986,0.11927931755781174,0.0,1.5003647804260254,1.0003794431686401
40,40,8,0,8,5,train_fatigue_bottleneck_1000008,1000008,fatigue_bottleneck,labor_dominant,1.0,0.0,0.0,group_anchor_0,280,280,0,0.0,280,0,0.0,0,0.0,1.9375000000000007,2.000000000000001,-0.0625,1.9375000000000007,2.0,8.881784197001252e-16,feasibility,-1839.0,-873.5892858463501,-6.815555555555565,1.0,1.0,-0.6051332675222113,0.0,0.0,-0.0625,71,187.10000000000002,True,False,completed,1.0,1.0,1839.0,1839.0,873.5892858463501,6.815555555555563,0.466438026692328,0.6051332675222113,0.6568771539000001,0.5590001754166667,0.75,1,0.010416666666666666,0,0,9,0.014285714285714285,1,94,1,15,1500,150.0,0,0,0,0.0,0,0.0,0,0,45,0.0,0,{},0.0,20,0.85,51,20,133,40,36,104,63,41,5,99,0,63,5,36,5,5,0,99,17,15,2,25,2,99,0,0,63,5,36,66,7,1.5757575757575757,0,10,2182,12.609496700002637,9.448275799986732,0.3852294000025722,0.4128076999550103,18.107215999996697,parallel_episode_batch,not_applicable,0.003681248679224934,0.014782706999851923,0.7193046391010285,0.003879555833659002,0.0003176792213967669,0.0,1.0004558520657676,0.6044450006314687,0.4714285714285714,2.2483158111572266,0.37182730436325073,0.36849626898765564,0.173208549618721,0.13966254889965057,0.19861873984336853,0.29308652877807617,0.8563539385795593,0.0001,-0.29909420013427734,-0.2998984158039093,-0.20026077330112457,-0.19997042417526245,-0.2001088559627533,0.29919004440307617,-0.30017849802970886,-0.2996821105480194,-0.20046202838420868,-0.1999417096376419,-0.20021480321884155,0.01798621006309986,0.11909294873476028,0.01798621006309986,0.1193259134888649,0.0,1.4996850490570068,0.9996132850646973
41,41,8,1,8,5,train_fatigue_bottleneck_1000008,1000008,fatigue_bottleneck,labor_dominant,0.0,1.0,0.0,group_anchor_1,276,276,0,0.0,276,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-1508.6999999999994,-900.05034908242,-6.438055555555558,1.0,1.0,-0.4736981572709776,0.0,0.0,-0.0625,71,168.9,True,False,completed,1.0,1.0,1508.6999999999994,1508.6999999999994,900.05034908242,6.43805555555556,0.4434155647163433,0.4736981572709776,0.5625734538,0.5066606349666667,0.75,0,0.0,0,0,6,0.014492753623188406,1,102,0,5,1259,125.9,0,0,0,0.0,0,0.0,0,0,38,0.0,0,{},0.0,20,0.9,51,20,128,40,37,105,66,39,2,103,0,66,2,37,2,2,0,103,14,14,2,24,0,103,0,0,66,2,37,67,7,1.5671641791044777,0,10,2182,12.609496700002637,9.448275799986732,0.37422569999762345,0.325601500007906,18.107215999996697,parallel_episode_batch,not_applicable,0.003681248679224934,0.014782706999851923,0.7193046391010285,0.003879555833659002,0.0003176792213967669,0.0,1.0004558520657676,0.6044450006314687,0.4714285714285714,2.2483158111572266,0.37182730436325073,0.36849626898765564,0.173208549618721,0.13966254889965057,0.19861873984336853,0.29308652877807617,0.8563539385795593,0.0001,-0.29909420013427734,-0.2998984158039093,-0.20026077330112457,-0.19997042417526245,-0.2001088559627533,0.29919004440307617,-0.30017849802970886,-0.2996821105480194,-0.20046202838420868,-0.1999417096376419,-0.20021480321884155,0.01798621006309986,0.11909294873476028,0.01798621006309986,0.1193259134888649,0.0,1.4996850490570068,0.9996132850646973
42,42,8,2,8,5,train_fatigue_bottleneck_1000008,1000008,fatigue_bottleneck,labor_dominant,0.0,0.0,1.0,group_anchor_2,283,283,0,0.0,283,0,0.0,0,0.0,1.9375000000000004,2.0000000000000004,-0.0625,1.9375000000000004,2.0,4.440892098500626e-16,feasibility,-1698.8000000000004,-997.1744933288305,-5.371388888888891,1.0,1.0,-0.097006576802099,0.0,0.0,-0.0625,71,154.70000000000002,True,False,completed,1.0,1.0,1698.8000000000004,1698.8000000000004,997.1744933288305,5.371388888888891,0.4622069030248941,0.097006576802099,0.7184627572999999,0.6739273016333333,0.75,12,0.11428571428571428,0,0,46,0.10747663551401869,1,93,3,5,1078,107.80000000000001,0,0,0,0.0,0,0.0,0,0,43,0.0,0,{},0.0,22,0.9545454545454546,49,22,129,44,39,127,77,50,11,116,0,77,11,39,11,11,0,116,23,21,1,32,10,116,0,0,77,11,39,68,9,1.8676470588235294,0,10,2182,12.609496700002637,9.448275799986732,0.3777103999964311,0.30594289994769497,18.107215999996697,parallel_episode_batch,not_applicable,0.003681248679224934,0.014782706999851923,0.7193046391010285,0.003879555833659002,0.0003176792213967669,0.0,1.0004558520657676,0.6044450006314687,0.4714285714285714,2.2483158111572266,0.37182730436325073,0.36849626898765564,0.173208549618721,0.13966254889965057,0.19861873984336853,0.29308652877807617,0.8563539385795593,0.0001,-0.29909420013427734,-0.2998984158039093,-0.20026077330112457,-0.19997042417526245,-0.2001088559627533,0.29919004440307617,-0.30017849802970886,-0.2996821105480194,-0.20046202838420868,-0.1999417096376419,-0.20021480321884155,0.01798621006309986,0.11909294873476028,0.01798621006309986,0.1193259134888649,0.0,1.4996850490570068,0.9996132850646973
43,43,8,3,8,5,train_fatigue_bottleneck_1000008,1000008,fatigue_bottleneck,labor_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,272,272,0,0.0,272,0,0.0,0,0.0,1.9375000000000004,2.0000000000000004,-0.0625,1.9375000000000004,2.0,4.440892098500626e-16,feasibility,-1587.3000000000004,-863.4063047606495,-8.552222222222218,1.0,1.0,-0.3929618896614727,0.0,0.0,-0.0625,71,166.0,True,False,completed,1.0,1.0,1587.3000000000004,1587.3000000000004,863.4063047606495,8.552222222222218,0.4529547234992849,0.3929618896614727,0.6821560866999999,0.5642106349666668,0.75,4,0.0449438202247191,0,0,47,0.08061749571183534,1,85,1,10,1245,124.5,0,0,0,0.0,0,0.0,0,0,46,0.0,0,{},0.0,19,0.7894736842105263,52,19,129,38,34,119,76,43,9,110,0,76,9,34,9,9,0,110,17,20,0,28,4,110,0,0,76,9,34,59,7,2.016949152542373,0,10,2182,12.609496700002637,9.448275799986732,0.378903500000888,0.4152103999585961,18.107215999996697,parallel_episode_batch,not_applicable,0.003681248679224934,0.014782706999851923,0.7193046391010285,0.003879555833659002,0.0003176792213967669,0.0,1.0004558520657676,0.6044450006314687,0.4714285714285714,2.2483158111572266,0.37182730436325073,0.36849626898765564,0.173208549618721,0.13966254889965057,0.19861873984336853,0.29308652877807617,0.8563539385795593,0.0001,-0.29909420013427734,-0.2998984158039093,-0.20026077330112457,-0.19997042417526245,-0.2001088559627533,0.29919004440307617,-0.30017849802970886,-0.2996821105480194,-0.20046202838420868,-0.1999417096376419,-0.20021480321884155,0.01798621006309986,0.11909294873476028,0.01798621006309986,0.1193259134888649,0.0,1.4996850490570068,0.9996132850646973
